#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0035467919              0  -0.0021249152              0    0.009218499              0
           -3.8    0.019644747              0    0.014083738              0    0.025205757              0
           -3.6    0.064353553              0    0.056994102              0    0.071713004              0
           -3.4     0.11124561              0    0.099591103              0     0.12290012              0
           -3.2     0.21533851              0     0.20576902              0       0.224908              0
             -3      0.3716795              0     0.36186975              0     0.38148925              0
           -2.8     0.58822736              0     0.57740327              0     0.59905145              0
           -2.6     0.93397918              0     0.92242331              0     0.94553505              0
           -2.4      1.4007031              0      1.3890273              0      1.4123789              0
           -2.2      2.1353344              0       2.122557              0      2.1481118              0
             -2      3.1013804              0      3.0883076              0      3.1144532              0
           -1.8      4.5445158              0      4.5299993              0      4.5590323              0
           -1.6      6.4680597              0      6.4523877              0      6.4837317              0
           -1.4      8.9056746              0      8.8888674              0      8.9224818              0
           -1.2      12.023361              0      12.004881              0      12.041841              0
             -1       15.64682              0      15.626673              0      15.666967              0
           -0.8       19.54386              0      19.522089              0      19.565631              0
           -0.6      23.506948              0      23.483301              0      23.530595              0
           -0.4      26.844249              0        26.8189              0      26.869598              0
           -0.2      28.927734              0      28.901406              0      28.954062              0
              0      28.998637              0      28.972244              0       29.02503              0
            0.2      26.828867              0      26.803559              0      26.854175              0
            0.4      23.469613              0      23.445899              0      23.493327              0
            0.6      19.563559              0      19.541716              0      19.585402              0
            0.8      15.594368              0      15.574489              0      15.614247              0
              1      11.995718              0      11.977286              0       12.01415              0
            1.2      8.9404606              0      8.9235206              0      8.9574006              0
            1.4      6.4423575              0      6.4269919              0      6.4577231              0
            1.6      4.5415547              0      4.5267852              0      4.5563242              0
            1.8      3.1026081              0      3.0885517              0      3.1166645              0
              2      2.1144268              0       2.101331              0      2.1275226              0
            2.2      1.4283333              0      1.4162614              0      1.4404052              0
            2.4     0.93181349              0      0.9199321              0     0.94369488              0
            2.6     0.61678565              0     0.60451297              0     0.62905833              0
            2.8     0.35539953              0     0.34577019              0     0.36502887              0
              3     0.24163645              0     0.23050054              0     0.25277236              0
            3.2     0.12150722              0     0.11292167              0     0.13009277              0
            3.4    0.042701564              0    0.034484893              0    0.050918235              0
            3.6   0.0090003002              0   0.0020138392              0    0.015986761              0
            3.8  0.00073747966              0   -0.005884784              0   0.0073597434              0
              4  0.00073747966              0   -0.005884784              0   0.0073597434              0
