#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1855641    0.011637791      2.2673547    0.008329722      4.6022864     0.01674037
            0.2      8.7134786    0.020319131      6.2045192    0.014695367      12.582656    0.028926002
            0.4      12.595682    0.023235902      8.9715407    0.016784689      18.182585    0.033120171
            0.6      14.973028    0.027679489      10.667288    0.020132208      21.609077    0.039162883
            0.8      16.214266    0.025054921      11.552715    0.018037912      23.398135    0.035817787
              1      16.938285    0.026485119      12.068632    0.019143543      24.443093    0.037709847
            1.2      17.454509    0.026489097      12.436998    0.019129628      25.187181    0.037745896
            1.4      17.988074    0.027436787      12.820154    0.019829168      25.950983    0.039056835
            1.6      18.793432    0.028163741      13.396269    0.020405447      27.108386    0.039993606
            1.8      20.093224    0.027817544      14.326944    0.020123562      28.974186    0.039567211
              2      21.864254    0.031009773      15.593762    0.022604202      31.519234    0.043761874
            2.2      24.354622    0.031381948      17.372516    0.022823577      35.103473    0.044396875
            2.4      27.605053    0.035180056      19.689709    0.025554766       39.79094     0.04981362
            2.6      31.670313    0.033483743      22.575961    0.024233251      45.678686     0.04762019
            2.8      36.053289    0.036845663      25.655344    0.026637844      52.094552    0.052446083
              3      34.368413    0.047833672      24.356951    0.035288456      49.870976    0.066666997
            3.2      10.440244      0.0294465      7.3385952    0.021874483      15.292172    0.040842753
            3.4      3.6312043    0.016491548      2.5343727    0.011890983      5.3632957    0.023601448
            3.6      1.4358357     0.01265333     0.99487545   0.0089865698      2.1385689    0.018412247
            3.8     0.60288412   0.0090733667     0.41462017   0.0064759771     0.90562135    0.013145657
              4     0.25353797   0.0047576455     0.17355815   0.0033083081      0.3830068   0.0070995302
            4.2       0.108734   0.0034091387    0.073728871   0.0023556743     0.16603924    0.005125463
            4.4    0.045948646   0.0017990345    0.031113293   0.0012265067     0.07033192   0.0027422729
            4.6    0.019001776   0.0011607742    0.012825065  0.00077933583    0.029195423   0.0018011253
            4.8   0.0053382912   0.0019024707   0.0034880545   0.0013585801   0.0084790222   0.0027604475
              5   0.0053382912   0.0019024707   0.0034880545   0.0013585801   0.0084790222   0.0027604475
