#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.1725325   0.0054316064     0.11796612    0.003997119     0.25941791   0.0075938872
           -3.8     0.29477023   0.0073357503      0.2031211   0.0053985914     0.44014786    0.010260897
           -3.6     0.49401807   0.0076213605     0.34283257    0.005592568     0.73263825    0.010690446
           -3.4     0.79710687    0.010403646     0.55515169   0.0080222693      1.1780178    0.013864788
           -3.2      1.2687315   0.0095619753     0.88949308    0.006965598       1.862721    0.013518848
             -3      1.9033929    0.014369306      1.3366497    0.011109961      2.7896821    0.019116906
           -2.8      2.8118679    0.013088662      1.9823996   0.0095293337      4.1045807    0.018512851
           -2.6      3.9313314    0.016180121      2.7785765    0.011813216      5.7234205    0.022816215
           -2.4      5.3451196    0.015890416      3.7863311    0.011503793      7.7626598    0.022601913
           -2.2       6.945095    0.020744922       4.926031    0.015219374       10.07178    0.029092377
             -2      8.7847091    0.020955875       6.242303    0.015207517      12.714373    0.029718207
           -1.8      10.638124    0.020769223      7.5686755    0.014991649      15.376141    0.029619703
           -1.6      12.400305    0.023741563      8.8295253    0.017215401      17.907312    0.033691935
           -1.4      13.945238    0.023601312      9.9369294    0.017029636      20.122431    0.033662105
           -1.2      15.194768    0.024151048      10.831723    0.017433062      21.915697    0.034431501
             -1      16.122694    0.029581955      11.496115    0.021641251      23.247828    0.041573854
           -0.8      16.697659    0.026663375      11.906162    0.019324823      24.076845    0.037860233
           -0.6      17.062485    0.025833124      12.168551     0.01866854      24.598281    0.036783512
           -0.4      17.168711     0.02700659      12.244663    0.019612037      24.750921    0.038265901
           -0.2      17.238171    0.026385104      12.294311    0.019119234      24.851047    0.037471552
              0      17.238089    0.025652521      12.294717    0.018588552      24.849925    0.036442807
            0.2      17.140056    0.027571332      12.223798    0.020022063      24.710337    0.039060824
            0.4      17.013125     0.02536873      12.134159     0.01832142      24.525303    0.036148562
            0.6      16.691712    0.026001181      11.903379    0.018835466       24.06501    0.036935176
            0.8      16.100001    0.028527013      11.480783     0.02073019      23.213053    0.040376587
              1      15.143744    0.026328846      10.794385    0.019147664      21.843764    0.037247666
            1.2      13.884012    0.024838479      9.8926432    0.018018279      20.035143    0.035239793
            1.4      12.361116    0.022560844      8.8029497    0.016312957      17.847665    0.032114747
            1.6      10.606883    0.021687898      7.5463357    0.015685731      15.330944    0.030869498
            1.8      8.8109741    0.020108898      6.2609754     0.01454738      12.752248    0.028616292
              2      7.0547111    0.018415159      5.0052993    0.013375361      10.227805    0.026118933
            2.2       5.420056       0.015687      3.8383058    0.011313356      7.8737714    0.022404923
            2.4      4.0025487    0.014234954      2.8280495    0.010298606      5.8288431    0.020270246
            2.6      2.8415145    0.016089847      2.0014956    0.011809646       4.151824    0.022541599
            2.8      1.9974737    0.010605773      1.4040946   0.0076685579      2.9249371    0.015118129
              3      1.3474751    0.011620143     0.94330188   0.0084121502      1.9816402    0.016551987
            3.2      0.8792081   0.0084770678     0.61352439   0.0061780965      1.2970783      0.0119781
            3.4     0.57313521   0.0073156759     0.39873107   0.0053397941     0.84807786    0.010332971
            3.6     0.35700683   0.0070534633     0.24646742   0.0051597737     0.53238968   0.0099247886
            3.8     0.21010535   0.0059144022     0.14357977   0.0043564423     0.31627614    0.008267489
              4     0.21010535   0.0059144022     0.14357977   0.0043564423     0.31627614    0.008267489
