#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.32282364    0.008822888     0.22034203    0.006459219     0.48859461    0.012426926
           -3.8     0.47058712   0.0093038651     0.32354315   0.0069801976     0.70673784    0.012734734
           -3.6     0.64676476   0.0084991563     0.44600715   0.0061123073     0.96808891    0.012202386
           -3.4     0.89621139    0.014266799     0.62013081    0.010584283      1.3363257    0.019783959
           -3.2      1.2312222    0.012160619     0.85533294    0.008869283      1.8279769    0.017179076
             -3      1.6644967    0.012242805      1.1617502   0.0088826705      2.4586866     0.01739271
           -2.8      2.1981713    0.012836824      1.5378702   0.0093101858      3.2383231    0.018241379
           -2.6      2.9080681    0.014851094      2.0409864    0.010839242      4.2689456    0.020953726
           -2.4       3.791446    0.014431049      2.6687506    0.010468114      5.5474789    0.020504491
           -2.2      4.8855204    0.016034654      3.4466317    0.011651611      7.1301338    0.022741124
             -2      6.2726912    0.017448747      4.4363299    0.012637612      9.1285078    0.024813352
           -1.8      7.8782841    0.019010631      5.5838881    0.013795857      11.436957     0.02697586
           -1.6        9.75504    0.021051805      6.9287036    0.015281272      14.127577    0.029850827
           -1.4      11.841032    0.022243139      8.4226741    0.016139225      17.119332    0.031558951
           -1.2       14.08515    0.024992794      10.033971    0.018201299      20.328752    0.035305468
             -1      16.413421    0.024858725      11.706932    0.017968844      23.655571    0.035378138
           -0.8      18.632896    0.026058357      13.304118    0.018838838      26.821429    0.037076148
           -0.6      20.616898    0.031472681      14.731989    0.023043262      29.651074    0.044188046
           -0.4      22.002676    0.028757866      15.729966    0.020854959      31.625908    0.040782197
           -0.2      22.817855    0.028798399      16.317405    0.020840619      32.786778    0.040921038
              0      22.776416    0.029877972      16.285681    0.021706126      32.731733    0.042289459
            0.2       22.08243    0.027727772      15.787606    0.020006183      31.739149    0.039517352
            0.4      20.620242    0.027121958      14.735222    0.019596384      29.654301    0.038606018
            0.6      18.655356    0.025793405      13.320037    0.018617195      26.854037    0.036756979
            0.8      16.411489    0.025088353       11.70618    0.018168971      23.651314    0.035638291
              1      14.121736    0.024188389      10.060316    0.017685577      20.380909    0.034073328
            1.2      11.804338    0.021914124      8.3981016    0.015860429      17.063096    0.031162424
            1.4      9.7080875    0.022741229      6.8918679    0.016930557      14.066861    0.031494397
            1.6       7.863165    0.018539762       5.573314    0.013401013      11.414767    0.026412449
            1.8       6.223707     0.01865569      4.4012795    0.013576439      9.0579898    0.026389188
              2      4.9007456    0.016297014      3.4583501    0.011804657      7.1499957    0.023177266
            2.2      3.7681417     0.01962929       2.651172    0.014354111       5.515893    0.027614308
            2.4      2.9120025    0.014279757      2.0437316    0.010373493      4.2746979    0.020251481
            2.6      2.2247321    0.012239624      1.5570414   0.0088786233      3.2760517    0.017396679
            2.8      1.6629543    0.010580975      1.1602157   0.0076267562      2.4575043     0.01514822
              3      1.2373419    0.009862899     0.86072518   0.0071350885       1.834542    0.014065801
            3.2     0.87820649    0.012899533     0.60669827   0.0094041686      1.3116699    0.018212755
            3.4     0.66525053     0.01085371     0.45913847   0.0078513335     0.99491824    0.015471499
            3.6     0.48227805   0.0077883193     0.33199319    0.005621956     0.72340036    0.011139165
            3.8     0.32276138   0.0065203717     0.22064609   0.0047377751     0.48763963   0.0092600529
              4     0.32276138   0.0065203717     0.22064609   0.0047377751     0.48763963   0.0092600529
