#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1734203    0.011654577      2.2584203   0.0083362214      4.5854108    0.016777621
            0.2      8.7185705    0.019281831      6.2090564    0.013859713      12.588054    0.027616517
            0.4      12.583521    0.022973422      8.9636028    0.016569446      18.163722    0.032801963
            0.6      14.978111    0.025109913      10.671338    0.018029445      21.615732      0.0360104
            0.8       16.28145    0.026013659      11.599552    0.018923854      23.497123    0.036841938
              1       16.91165    0.027193931       12.04812    0.019723278      24.407865    0.038585058
            1.2      17.452017    0.028336033      12.435022    0.020863147      25.183916    0.039666495
            1.4      18.017701    0.026568825      12.839987    0.019191017      25.996437    0.037850247
            1.6      18.840645    0.027018678      13.430049    0.019549887      27.176077    0.038424958
            1.8      20.058213    0.031572272      14.302623    0.023064892      28.922181    0.044440213
              2      21.828766    0.028401473      15.568046    0.020524505      31.468924    0.040442643
            2.2      24.333984    0.030779544      17.357462    0.022325808      35.074288    0.043658948
            2.4      27.606331    0.032967779      19.690628    0.023975156      39.792944    0.046652526
            2.6      31.638867    0.034426154      22.551405    0.024895848      45.637701      0.0489833
            2.8      36.017702    0.036589041      25.630426    0.026448111      52.042211    0.052092055
              3      34.417395    0.048531736      24.394476    0.035781409      49.936312    0.067660178
            3.2      10.442294    0.031785221      7.3418828     0.02327634      15.291128    0.044653771
            3.4      3.6190761     0.01646864      2.5257403    0.011881622      5.3457056    0.023552314
            3.6      1.4459777    0.011755149      1.0013562   0.0084174035       2.155026    0.016960825
            3.8     0.60760278   0.0073394983     0.41856467   0.0051607587     0.91123039    0.010808152
              4     0.25794153   0.0056181787     0.17640433   0.0039467657     0.39009589   0.0082915604
            4.2      0.1026536   0.0054772523    0.069497441    0.003924893     0.15696683   0.0079027597
            4.4    0.049182903   0.0021200752    0.033234885   0.0014481963    0.075412068   0.0032320009
            4.6    0.017533824   0.0013587379    0.011769329  0.00092720804    0.027078356   0.0020759209
            4.8   0.0078037885   0.0010983891   0.0052921038  0.00071332803    0.011918601    0.001772713
              5   0.0078037885   0.0010983891   0.0052921038  0.00071332803    0.011918601    0.001772713
