# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.25690777   0.0048488518     0.17925408   0.0035092918     0.37939365   0.0069118565
           -3.8     0.37637532   0.0053110681     0.26341408   0.0038318127     0.55410696   0.0075976138
           -3.6     0.53109591   0.0055852128     0.37223682   0.0040104761     0.78063102   0.0080315984
           -3.4     0.72644236   0.0071557808      0.5092227   0.0051914225      1.0675218    0.010171961
           -3.2      1.0271911    0.008931592     0.72153856   0.0064122111      1.5061393    0.012829432
             -3      1.3760195    0.012524903     0.96605864   0.0098231794      2.0183945    0.016405413
           -2.8      1.8853842     0.01071687      1.3287648   0.0077802951      2.7544117    0.015211507
           -2.6      2.5252584    0.011176637      1.7820492   0.0080651191      3.6838157    0.015964965
           -2.4      3.3715689    0.013030317      2.3835127   0.0094524313      4.9087784    0.018501536
           -2.2      4.3833724    0.014060098      3.1021889    0.010172787      6.3738027    0.020014609
             -2      5.6829131    0.017135765       4.027162    0.012665773      8.2510847    0.023905687
           -1.8      7.2423922    0.017850833      5.1397871    0.012918797      10.498181    0.025392239
           -1.6      9.1417471    0.019155483      6.4959168    0.013830064      13.232378    0.027312127
           -1.4      11.275787    0.026325091      8.0202169    0.019201595      16.302903    0.037112605
           -1.2      13.793528    0.024478938      9.8216415    0.017773317      19.918921      0.0346943
             -1      16.407954    0.026142241      11.691024    0.018924511      23.676382    0.037158378
           -0.8      19.056833    0.027331804      13.586902    0.019721147        27.4791    0.038980281
           -0.6      21.487439    0.031426583      15.326425    0.022947052      30.968863    0.044286726
           -0.4      23.330135    0.031848229      16.643308    0.023116511      33.618664    0.045139121
           -0.2      24.471299    0.031880475      17.459729    0.023136143      35.257525    0.045203925
              0      24.411172    0.032271801      17.414106    0.023417446      35.176745    0.045756739
            0.2      23.336426    0.034578825      16.647117    0.025238421      33.628873      0.0487119
            0.4      21.412602    0.031800392      15.271077    0.023132675      30.865146     0.04496974
            0.6      19.130288    0.028891748      13.638987    0.020977705      27.585299    0.040937289
            0.8      16.429397    0.026438541      11.705715    0.019164196      23.708119     0.03753232
              1      13.836471    0.023951164      9.8517675    0.017315255      19.981567    0.034096623
            1.2       11.39753    0.023446926      8.1074074    0.017061953      16.477374    0.033159245
            1.4      9.2705541    0.020817694      6.5883127    0.015013046      13.416755    0.029725166
            1.6      7.3509797    0.018399491      5.2172843     0.01337442      10.654276    0.026069179
            1.8      5.7807889    0.015801637      4.0987349     0.01140457      8.3883105    0.022551074
              2      4.5082702    0.015422881       3.191417    0.011201163      6.5534214    0.021868538
            2.2      3.4769081    0.012729517      2.4572961   0.0091869544      5.0635265    0.018170853
            2.4      2.6624775    0.011163022      1.8789412   0.0080369853      3.8838021    0.015985234
            2.6      2.0199815    0.010920109      1.4236854   0.0078993355      2.9510204    0.015552528
            2.8      1.4945182   0.0093947265      1.0508553   0.0068251825      2.1889799    0.013329362
              3      1.1254245   0.0074092413     0.79027624   0.0053209888       1.650944    0.010651738
            3.2     0.82553344   0.0066815612     0.57889884   0.0048248121      1.2128326   0.0095442349
            3.4     0.58721806   0.0064582237      0.4103442   0.0046970687     0.86598519   0.0091612741
            3.6     0.43081079   0.0056104118     0.30082972   0.0040669215     0.63584021   0.0079827896
            3.8      0.3132392   0.0045804618     0.21830185   0.0032947046     0.46335228   0.0065759743
              4      0.3132392   0.0045804618     0.21830185   0.0032947046     0.46335228   0.0065759743
