# R_etaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.1554658   0.0092064145       1.533428   0.0065526358      3.1162384    0.013320677
            0.2      6.0182189    0.015751211      4.2839913    0.011296997      8.6950152    0.022617262
            0.4      9.1536987    0.019201691      6.5201534    0.013733937      13.215671    0.027640242
            0.6      11.417596    0.020693274      8.1350778    0.014794599      16.478446    0.029798945
            0.8      13.170361    0.022033598      9.3878383    0.015784827       18.99894    0.031659225
              1      14.473895    0.022935147      10.318278    0.016433017       20.87594    0.032947324
            1.2      15.655566    0.024298642      11.163296     0.01747825      22.574087    0.034764685
            1.4      16.773353    0.025100767      11.962786      0.0181071      24.180168    0.035809327
            1.6      18.070744    0.028191421      12.890012    0.020525934       26.04596    0.039837581
            1.8      19.536057    0.026970258       13.93707    0.019465129      28.153602    0.038451504
              2      21.562573     0.02931438      15.385447    0.021267295      31.068225    0.041572357
            2.2      24.120232    0.030510099      17.213197     0.02215233      34.747339    0.043239512
            2.4       27.46444    0.031876204      19.598886    0.023068009      39.566806    0.045316795
            2.6      31.518235    0.036219162      22.476638    0.026270575      45.438783    0.051364982
            2.8      35.967906    0.036753719      25.609366     0.02666049      51.938816    0.052145361
              3      35.739325    0.046913409      25.356762    0.034572126      51.798912    0.065461291
            3.2      16.092137    0.032800262      11.372107    0.024305588      23.428717    0.045573293
            3.4      8.3367596     0.02424896       5.872167    0.017745326      12.183543    0.034110341
            3.6      4.7717419    0.019448411      3.3502921    0.014212266      6.9987539     0.02740883
            3.8      2.8489884    0.015689722      1.9950034    0.011375224      4.1911329    0.022300909
              4       1.755466     0.01563278      1.2259604    0.011409873      2.5901257    0.022047389
            4.2      1.0711701    0.012462557      0.7459153   0.0089908959      1.5853266    0.017832982
            4.4     0.67471114   0.0078246662     0.46903516   0.0056531598      1.0004393    0.011188681
            4.6     0.41068294   0.0068465334     0.28496032   0.0049704267     0.61005541   0.0097354967
            4.8     0.24056128    0.011435079     0.16532574   0.0085400124      0.3607486    0.015729225
              5     0.24056128    0.011435079     0.16532574   0.0085400124      0.3607486    0.015729225
