#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.012271468   0.0015404577   0.0080974812   0.0010324334    0.019351615   0.0023891364
           -3.8     0.04067168   0.0019421128    0.027127634   0.0013023538     0.06333843   0.0030089997
           -3.6    0.083631263   0.0024546853    0.056062448   0.0016724935     0.12943779    0.003739022
           -3.4     0.16337602   0.0029726518     0.11045811   0.0020251359     0.25050473   0.0045310489
           -3.2     0.26852061   0.0040712779     0.18266676   0.0027832994     0.40874755   0.0061734721
             -3     0.45306396   0.0051634714     0.31006006   0.0035504433     0.68497423   0.0077787611
           -2.8     0.70552303   0.0061687179      0.4855409   0.0043000966      1.0599299   0.0091601985
           -2.6      1.1032137    0.010373497     0.76407173   0.0073907657      1.6455287    0.015033868
           -2.4      1.6645621    0.010003488      1.1584267   0.0070259876      2.4691232    0.014713903
           -2.2      2.4830514    0.014564555      1.7361607    0.010327014      3.6636484    0.021203407
             -2      3.6146632    0.013719571       2.537671   0.0097535863      5.3078561     0.01990688
           -1.8      5.1933695    0.016180538      3.6594168    0.011620593      7.5932979    0.023223892
           -1.6      7.3388219    0.019188657      5.1885416    0.013932402      10.688053    0.027220621
           -1.4       10.10156    0.021807692       7.162272     0.01580682      14.661863    0.030977393
           -1.2      13.382243     0.02964615      9.5096944    0.021792482      19.371222    0.041456382
             -1      17.238934    0.027187593      12.275355    0.019745667      24.893181    0.038511965
           -0.8      21.291444    0.029943628      15.183606    0.021773025      30.689262    0.042353753
           -0.6      25.294908    0.032677462      18.059435    0.023911188      36.408717    0.045940313
           -0.4      28.582683    0.035323015      20.419712    0.025865385      41.107741    0.049596174
           -0.2      30.677943    0.036704139      21.920992     0.02703816      44.108026    0.051264969
              0      30.745867    0.035030627      21.971709    0.025441942      44.201405    0.049580921
            0.2      28.639621    0.036657357       20.46068    0.026857258      41.188979    0.051421479
            0.4      25.301314    0.032000404      18.063556    0.023280188      36.418768    0.045230001
            0.6      21.328756    0.032394654      15.211314    0.023623758       30.74067    0.045673434
            0.8      17.250541    0.026611098      12.283979    0.019301772      24.909049    0.037747667
              1      13.405981    0.023931995      9.5283982    0.017334179      19.401756     0.03400572
            1.2      10.024172    0.020842203      7.1071747    0.015041706      14.550055    0.029738588
            1.4       7.324266    0.018446917      5.1778811    0.013269641      10.667663    0.026417962
            1.6      5.1857716    0.016471791      3.6539178    0.011843949      7.5825402    0.023610943
            1.8      3.6352051    0.014662178      2.5521577     0.01043296      5.3377977    0.021248893
              2      2.4571995    0.012062924      1.7181204   0.0085350357      3.6251804    0.017598799
            2.2      1.6645804    0.010049757      1.1584041   0.0070812821      2.4691848    0.014733683
            2.4      1.0924889   0.0099823585     0.75578722   0.0070924816      1.6314941    0.014513006
            2.6     0.70831994   0.0066914776     0.48765549   0.0046866219      1.0636502   0.0098858346
            2.8     0.45144647   0.0049939467     0.30870287   0.0034541216     0.68308687   0.0074797501
              3     0.27505373     0.00362009     0.18717397   0.0024807514     0.41854013   0.0054780918
            3.2     0.15775514   0.0030658611      0.1065722   0.0020855503     0.24204301   0.0046780246
            3.4    0.083072891   0.0022060825    0.055765482   0.0014973555     0.12838353    0.003374954
            3.6    0.038080772   0.0019333914    0.025327448   0.0012915595    0.059471473   0.0030074521
            3.8    0.010682279   0.0014984969    0.007063713   0.0009994785    0.016823802   0.0023355108
              4    0.010682279   0.0014984969    0.007063713   0.0009994785    0.016823802   0.0023355108
