#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0075188102   0.0016493646   0.0050383367   0.0011708136    0.011629194   0.0024118691
           -3.8    0.019076841    0.000954947    0.012972433  0.00064464916    0.029075293    0.001472692
           -3.6    0.038327841   0.0013130874     0.02614845  0.00088816976    0.058189858   0.0020190378
           -3.4    0.065571791   0.0021474067    0.044801982   0.0014834816    0.099332493   0.0032310092
           -3.2     0.11127651   0.0032450709    0.076332652   0.0023043977     0.16781334   0.0047299321
             -3     0.19811725   0.0034522394     0.13644179   0.0024125896     0.29743012   0.0051191755
           -2.8     0.34214009   0.0054924698     0.23625767   0.0039586855     0.51193877   0.0078763091
           -2.6     0.57035253   0.0064034721     0.39591468    0.004523603     0.84831467   0.0093732801
           -2.4     0.95941948   0.0074339295     0.66897101   0.0052556059      1.4197742    0.010865949
           -2.2      1.5434876    0.009095908      1.0801172   0.0064814503      2.2744029    0.013182882
             -2      2.4135585    0.011736328      1.6936776   0.0084533731      3.5447244    0.016804011
           -1.8      3.7387909    0.013643956      2.6331363   0.0098022995      5.4682106    0.019582743
           -1.6      5.6391464    0.016725499      3.9833034    0.012038705      8.2192102    0.023937745
           -1.4      8.3104602    0.023254194       5.885782    0.016922262      12.075335    0.032875509
           -1.2       11.88595    0.024650562      8.4358862    0.018261806      17.227722     0.03430708
             -1      16.486745    0.026550721      11.726574    0.019247402      23.836938    0.037688948
           -0.8      21.789721    0.029865756      15.523345    0.021640556      31.445501     0.04241297
           -0.6      27.336312    0.033928917      19.497482    0.024705346      39.397119    0.047944915
           -0.4      32.149061    0.038227792      22.942584    0.027870325      46.303386    0.053931794
           -0.2      35.092969    0.038957332      25.051671    0.028439053      50.524284    0.054914127
              0        35.1593     0.03800089       25.09976    0.027540403      50.618147    0.053947793
            0.2      32.303494    0.036539711       23.05334    0.026501586      46.524368     0.05182602
            0.4        27.5491    0.036026757      19.648114    0.026309917       39.70613    0.050739834
            0.6      22.035675    0.030273649      15.698742    0.021943514       31.80002    0.042976604
            0.8      16.646364    0.030968368      11.839024    0.022673436      24.069549    0.043495999
              1      12.152005    0.024263343      8.6273496    0.017619012      17.607568    0.034388115
            1.2      8.5189395    0.019520339      6.0330763    0.014098311      12.378862    0.027834375
            1.4      5.7779819    0.017001024      4.0809499    0.012314048      8.4222398    0.024185172
            1.6      3.8607357    0.013518527      2.7180094   0.0097167227      5.6486716    0.019391474
            1.8      2.5303223    0.011289865      1.7758088   0.0080938854      3.7157141    0.016247395
              2      1.6220981    0.010858646      1.1345398   0.0078214106      2.3915473    0.015545141
            2.2      1.0184509   0.0099992079     0.70891647    0.007398763      1.5098457    0.013917661
            2.4     0.63365008   0.0056853486     0.43988021   0.0040084435     0.94245111   0.0083475733
            2.6     0.38805061   0.0042238464      0.2683846   0.0029412955     0.57968603   0.0062839334
            2.8     0.22437946    0.004240069     0.15421864   0.0030044424     0.33751543   0.0062057144
              3     0.12911561   0.0026695552    0.088523542   0.0018480522     0.19484763   0.0039994903
            3.2    0.074098747   0.0018029905    0.050540054   0.0012388666     0.11249407    0.002724306
            3.4    0.037174303   0.0040900406    0.025003158   0.0029648569    0.057282971   0.0058121533
            3.6    0.022906387   0.0011358016    0.015503564  0.00074987502    0.035088762   0.0018014274
            3.8    0.011339052  0.00077288709   0.0076222881  0.00052751477    0.017504811   0.0011783582
              4    0.011339052  0.00077288709   0.0076222881  0.00052751477    0.017504811   0.0011783582
