#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.23092915  0.00087145938     0.21767742  0.00082117036     0.26271383  0.00099355625
             10     0.68393013    0.001490744     0.64470041   0.0014050601     0.77788538   0.0017018682
             20       1.095896   0.0018770607      1.0326989   0.0017674076      1.2469338   0.0021431884
             30      1.4468413   0.0021457907      1.3633511   0.0020222688      1.6462794   0.0024490886
             40      1.7215148   0.0023346042       1.621932   0.0022063944      1.9591858   0.0027034795
             50      1.9197208   0.0024553876      1.8081171   0.0023142168      2.1856027   0.0028114227
             60      2.0411554   0.0025273504      1.9221953   0.0023787156      2.3243782   0.0028882821
             70      2.0970469   0.0025612487      1.9743354   0.0024102626      2.3884711   0.0029397439
             80      2.0869709   0.0025544843      1.9636466    0.002401698      2.3784413   0.0029233981
             90      2.0418043    0.002527715      1.9204271   0.0023761984      2.3279745   0.0028918121
            100      1.9498927   0.0024736074      1.8330313   0.0023235432      2.2243406   0.0028368668
            110      1.8439903   0.0024091214      1.7327892   0.0022627097      2.1043847   0.0027599021
            120      1.7166927   0.0023288603      1.6124951   0.0021853204      1.9598755   0.0026735246
            130      1.5826666   0.0022614674      1.4859509   0.0021074264      1.8074344   0.0026272223
            140      1.4504106   0.0021487611      1.3617125   0.0020152754      1.6564878   0.0024717602
            150       1.319109   0.0020539267      1.2377112   0.0019253033      1.5072811   0.0023728666
            160       1.202365   0.0019627986      1.1275703   0.0018385057       1.374547    0.002257242
            170       1.082002   0.0018649677      1.0144071   0.0017466818      1.2373339    0.002145085
            180      0.9749588   0.0017729287     0.91362489   0.0016596794      1.1151717   0.0020391835
            190     0.87562428   0.0016833905      0.8202476   0.0015752169      1.0018386   0.0019385296
            200     0.78509279   0.0015950638     0.73526295     0.00149214     0.89837609   0.0018351761
            210     0.70340984   0.0015129575     0.65860892   0.0014173245     0.80494701   0.0017555387
            220     0.63233882     0.00143645     0.59184063   0.0013412853      0.7239229   0.0016583112
            230      0.5649876   0.0013581218     0.52865087   0.0012692991     0.64697244   0.0015689719
            240     0.50605257   0.0012864749     0.47334805   0.0012015554      0.5795691   0.0014850588
            250     0.45418424   0.0012201121     0.42476243   0.0011385701     0.52011954   0.0014102576
            260      0.4079006   0.0011581147     0.38132205   0.0010799846      0.4673131   0.0013395727
            270     0.36682806   0.0010989176     0.34294437   0.0010251207     0.42024155   0.0012706454
            280     0.32767987    0.001038585     0.30627705  0.00096827561     0.37545777   0.0012012372
            290     0.29611021  0.00098936941     0.27671195  0.00092148235     0.33931693   0.0011475271
            300     0.26451033  0.00093472231     0.24713476  0.00087161197     0.30313906    0.001084757
            310     0.23718629  0.00088424852     0.22153848  0.00082427003     0.27192762   0.0010226419
            320     0.21463293  0.00084291231     0.20044275  0.00078474753     0.24606898  0.00097557017
            330     0.19274926  0.00080030492     0.18011579  0.00075502856      0.2208509  0.00092260677
            340      0.1735421  0.00075867223     0.16211928  0.00070683587     0.19885412  0.00087914781
            350     0.15577854  0.00071872894     0.14544233  0.00066913898     0.17856867  0.00083294783
            360     0.14162357  0.00068628198     0.13235655  0.00063907269     0.16217185  0.00079657624
            370     0.12816947  0.00065207952      0.1196843  0.00060716785     0.14691463  0.00075540929
            380     0.11562477  0.00061990113     0.10799815  0.00057814594      0.1324708  0.00071894851
            390     0.10422582  0.00058849427    0.097349992  0.00054816253     0.11941499  0.00068474834
            400     0.09445714  0.00056037857    0.088140048  0.00052130663     0.10831162   0.0006503369
            410    0.087055794  0.00053860394    0.081402931  0.00050598619    0.099626152  0.00062561884
            420    0.077523707  0.00050885365    0.072292058  0.00047312881    0.088939434  0.00059024194
            430    0.070748355  0.00048623454     0.06608762   0.0004520922    0.081014097  0.00056809599
            440    0.064308688  0.00046400833    0.060092053  0.00043080974    0.073636045  0.00054083084
            450    0.058842977  0.00044292283    0.054847993  0.00041151289    0.067559931  0.00051459907
            460    0.053182795  0.00042124577    0.049548338  0.00039077683    0.061056018  0.00048979404
            470     0.04834138  0.00040188625    0.045153324  0.00037521715    0.055398338  0.00047316778
            480    0.044284508  0.00038458755    0.041305947  0.00035716016    0.050779887  0.00044624387
            490    0.040274244   0.0003669489    0.037624648  0.00034138808    0.046171328  0.00042663616
            500    0.036501212  0.00034927977    0.034072061  0.00032434961    0.041843011  0.00040689108
            510    0.032633307  0.00033023428    0.030460035  0.00030696299     0.03742685  0.00038522556
            520    0.030996237  0.00032258558    0.028886794  0.00029837495    0.035561902  0.00037665093
            530    0.027679292  0.00030508488    0.025848841  0.00028310825    0.031714822  0.00035547955
            540    0.025107124  0.00029392249    0.023452867   0.0002699307    0.028748681  0.00035674381
            550    0.023345199  0.00027951112    0.021769714  0.00025913761    0.026788753  0.00032528344
            560      0.0214933  0.00026911904    0.020031223  0.00024890803    0.024654138  0.00031487283
            570    0.019369985  0.00025491964    0.018072622  0.00023678688    0.022228404  0.00029736023
            580    0.018122137  0.00024581892    0.016932646   0.0002295967    0.020762258  0.00029114186
            590    0.016325684  0.00023386464    0.015240859  0.00021652552     0.01870193  0.00027450564
            600    0.015186011  0.00022603231    0.014138034  0.00020894939    0.017454166  0.00026384527
            610    0.013733787  0.00022561178     0.01299687  0.00022528975     0.01553113  0.00037805313
            620    0.012930255  0.00020915999    0.012088558  0.00019319566      0.0147998  0.00024721087
            630    0.011752438  0.00019939058     0.01099123  0.00018755199    0.013438928   0.0002324025
            640     0.01084225   0.0001912237    0.010128275  0.00017681822    0.012427391     0.00022557
            650   0.0098997886  0.00018163888   0.0092154665  0.00016788714    0.011381137  0.00021200213
            660   0.0092536433  0.00017574407   0.0085801218  0.00016259798    0.010667004  0.00020420473
            670   0.0083196972  0.00016742757    0.007751512  0.00015431134    0.009555293  0.00019662716
            680    0.007470843  0.00016065521   0.0069900698  0.00014737494   0.0085475763  0.00019182136
            690   0.0073568793  0.00015707036   0.0068556866  0.00014525268   0.0084418815  0.00018444519
            700   0.0065836869  0.00014975391   0.0061543405  0.00013878747   0.0075340076  0.00017607696
            710   0.0056634155  0.00013825453   0.0053145754  0.00012896448    0.006462273  0.00016149497
            720   0.0057556622  0.00013970735   0.0053844935  0.00012919964    0.006587636  0.00016371107
            730   0.0055123584  0.00013614796   0.0051551535  0.00012677273   0.0063053656  0.00016121682
            740   0.0049361688  0.00012823665   0.0045910493  0.00011840139   0.0056798555  0.00014966034
            750   0.0041491523  0.00022079899   0.0040397909  0.00011148442   0.0046078413  0.00030831696
            760   0.0038607645  0.00011411046   0.0035855895   0.0001051185   0.0044458386  0.00013335986
            770   0.0038443516  0.00011580686   0.0036038822  0.00010699839   0.0043835491  0.00013619981
            780    0.003413868  0.00010694045   0.0031763567   9.871578e-05   0.0039202442  0.00012503055
            790   0.0031375507  0.00010247497   0.0029255285  9.5110657e-05   0.0036018394  0.00011982162
            800   0.0031375507  0.00010247497   0.0029255285  9.5110657e-05   0.0036018394  0.00011982162
