#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30924371   0.0010054864     0.29171216  0.00094804158     0.35186503   0.0011481567
             10     0.90343848   0.0017047055      0.8524214   0.0016114517      1.0278488   0.0019558869
             20      1.4362846   0.0021343893      1.3541385   0.0020109638      1.6350984   0.0024388228
             30      1.8639742   0.0024172508      1.7569779   0.0022773924      2.1224376   0.0027610242
             40      2.1685905   0.0025964214      2.0436958   0.0024447789      2.4698659   0.0029689498
             50      2.3669207    0.002704784        2.22992   0.0025469993      2.6962495    0.003093446
             60      2.4506185   0.0027498105      2.3073717    0.002587644      2.7932184   0.0031448742
             70       2.446393   0.0027482628      2.3025359   0.0025849598       2.789054   0.0031450462
             80      2.3555889   0.0027020183      2.2163158   0.0025406409      2.6862525   0.0031066373
             90      2.2309108    0.002634168      2.0979293    0.002476798      2.5451798   0.0030309829
            100      2.0678128   0.0025421701      1.9429994   0.0023875816      2.3606303   0.0029145112
            110      1.8929819   0.0024394535      1.7778129   0.0022885718      2.1617186   0.0028018464
            120      1.7051563   0.0023210613       1.600317   0.0021766941      1.9483424      0.0026651
            130      1.5303211   0.0022048853      1.4358782   0.0020678228      1.7486297   0.0025341293
            140      1.3612248   0.0020865012      1.2764491    0.001955377      1.5560723   0.0024124317
            150      1.2051222    0.001990317       1.129223   0.0018469366      1.3781053   0.0023202699
            160      1.0594737   0.0018487287     0.99237024    0.001729253      1.2116947   0.0021272665
            170     0.93322047   0.0017390868     0.87367075   0.0016251359      1.0676169    0.002005897
            180     0.81848211   0.0016307708     0.76573939   0.0015237367     0.93674347   0.0018768637
            190     0.71675756   0.0015290085     0.67045417   0.0014284267     0.82027233   0.0017625398
            200     0.62568225   0.0014309535     0.58504449   0.0013358899     0.71616964   0.0016491471
            210     0.55334204   0.0013513513     0.51745178   0.0012738847     0.63305031   0.0016226521
            220     0.48101397   0.0012593231     0.44953232   0.0011774628      0.5505311   0.0014783368
            230      0.4229546   0.0011807531     0.39500185   0.0011010016     0.48429628   0.0013650575
            240     0.37072304   0.0011072883     0.34608674   0.0010315995     0.42453624   0.0012799504
            250     0.32766277    0.001041628     0.30580419  0.00097094511     0.37510965    0.001203739
            260      0.2895077  0.00097955095     0.27003883   0.0009122033     0.33163163   0.0011319336
            270     0.25641179  0.00092324373      0.2391044  0.00085852031     0.29370811   0.0010668068
            280     0.22182498   0.0008592987     0.20693532  0.00079909264     0.25388608  0.00099382724
            290     0.19784901   0.0008347213     0.18453486   0.0007547749      0.2264555   0.0010295252
            300     0.17482446  0.00076481233     0.16305727  0.00071124137     0.20006471   0.0008901479
            310     0.15476999  0.00071962107     0.14428491   0.0006683455     0.17714708  0.00083581363
