#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.64181602   0.0010263113      0.6018327  0.00096323153     0.73492407   0.0011729707
            360       1.392602   0.0014775812      1.3070601   0.0013876226       1.593471   0.0016902363
            380      1.5408397   0.0015457222      1.4474749   0.0014538773      1.7620345    0.001767825
            400      1.5208495   0.0015333083      1.4294708   0.0014417407      1.7383578   0.0017541515
            420      1.4291165   0.0014870575      1.3438346    0.001398784      1.6328281    0.001700747
            440      1.3074195   0.0014242017      1.2295312   0.0013397773      1.4934084   0.0016288183
            460      1.1821984   0.0013562348      1.1118134   0.0012759202      1.3501316   0.0015512475
            480      1.0586981   0.0012856632      0.9957843   0.0012097873      1.2087083   0.0014722433
            500     0.94085568   0.0012139479     0.88479897   0.0011417012      1.0740414   0.0013942829
            520     0.83248007   0.0011426885     0.78275645   0.0010746633     0.95025632   0.0013075619
            540     0.73765476   0.0010768115       0.693458   0.0010124779     0.84188641   0.0012322554
            560     0.65076259    0.001012147     0.61174368  0.00095156561     0.74252677   0.0011584181
            580     0.57549563  0.00095240921     0.54086641  0.00089513555     0.65650313   0.0010899783
            600     0.50750557  0.00089516879     0.47691489   0.0008411558     0.57881028   0.0010256255
            620     0.44884285  0.00084221173     0.42170404  0.00079142088       0.511751  0.00096579714
            640     0.39791723  0.00079336996     0.37373792  0.00074505773     0.45359411  0.00091161308
            660     0.35040325  0.00074627321     0.32914057  0.00070763545     0.39924088  0.00088533407
            680     0.31081212  0.00070191246     0.29185705  0.00066067885      0.3540749  0.00081229155
            700     0.27676812  0.00066235334     0.25972619  0.00062095704     0.31533747  0.00076089735
            720     0.24685025  0.00062573194     0.23155795  0.00058598614     0.28124233  0.00072017675
            740     0.21882743  0.00058946021     0.20518973  0.00055155687     0.24925391   0.0006784965
            760     0.19591964  0.00055815522     0.18371962  0.00052184184      0.2230733  0.00064461215
            780     0.17451469  0.00052781337     0.16359068  0.00049378972     0.19863028  0.00061218933
            800     0.15608896  0.00049886672     0.14626483  0.00046537917     0.17765742  0.00057720372
            820     0.13957441  0.00047336063      0.1308383  0.00044398374     0.15871288  0.00056803621
            840     0.12546971  0.00044899049     0.11752402  0.00041863053      0.1427052  0.00052447144
            860     0.11200623   0.0004254489     0.10485534  0.00039507764     0.12739127  0.00050091131
            880     0.10131729  0.00040406316      0.0948377  0.00037452942      0.1152098  0.00047407621
            900    0.091051171  0.00038314569    0.085181444  0.00035913341     0.10349191  0.00045906507
            920    0.082279652  0.00036360649    0.076823452  0.00033725934    0.093675361  0.00042272766
            940    0.073840175  0.00034490716    0.069069065  0.00032044309    0.083875584  0.00040374508
            960    0.067214107  0.00033009021    0.062847463  0.00030524577      0.0763261  0.00038913958
            980    0.060959971    0.000314556    0.056943337  0.00029050015    0.069270998  0.00036767402
           1000    0.060959971    0.000314556    0.056943337  0.00029050015    0.069270998  0.00036767402
