#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.14904525   0.0007165308     0.13937501  0.00067046713     0.17031094    0.000818811
             10     0.44351883   0.0012314529     0.41482098   0.0011525381     0.50664954   0.0014070114
             20     0.72511965   0.0015685984     0.67820075   0.0014682983     0.82842334   0.0017923047
             30      0.9794212   0.0018148005     0.91656484    0.001700859      1.1184491   0.0020742729
             40      1.2081743   0.0020074242      1.1306183   0.0018797847      1.3799538   0.0022939946
             50       1.395885   0.0021488456      1.3066935   0.0020128177      1.5942301   0.0024559744
             60      1.5490081   0.0022561675      1.4506894   0.0021141396      1.7687704   0.0025778942
             70      1.6645199   0.0023310899      1.5593982   0.0021849507      1.9004136   0.0026634388
             80      1.7404547   0.0023774366      1.6313861   0.0022296309      1.9866326   0.0027165485
             90      1.7830636   0.0024005934      1.6719295   0.0022519558      2.0350995   0.0027430757
            100      1.7927155   0.0024028317      1.6818735   0.0022555752      2.0455654   0.0027452894
            110      1.7711282   0.0023841362      1.6621469   0.0022383556      2.0209047   0.0027248129
            120      1.7266919   0.0023511888      1.6210565   0.0022091681       1.969814   0.0026875946
            130      1.6569441   0.0023010868      1.5562675    0.002161808      1.8901429   0.0026339631
            140      1.5837901   0.0022469042      1.4880812    0.002111665      1.8066599    0.002568728
            150      1.4926103   0.0021798193      1.4028267   0.0020490308      1.7024505   0.0024935139
            160      1.4031975   0.0021127331       1.318985   0.0019896828      1.6005567   0.0024158098
            170      1.3077257   0.0020369591      1.2298464   0.0019163229      1.4915464   0.0023309814
            180      1.2113749   0.0019594762      1.1394248   0.0018465803      1.3817224   0.0022484953
            190      1.1121948   0.0018767459      1.0462154   0.0017654136      1.2687749   0.0021509586
            200      1.0180226   0.0017938175     0.95793961    0.001688548       1.161261   0.0020555598
            210      0.9285764   0.0017147279     0.87388448   0.0016152701      1.0593413   0.0019926405
            220     0.84902465   0.0016358929     0.79893328   0.0015390404     0.96900066   0.0018800968
            230     0.76860266   0.0015555978     0.72345812   0.0014639274     0.87705436   0.0017868009
            240     0.69354735   0.0014794638     0.65280313   0.0014035218     0.79156504   0.0017584159
            250     0.62715005   0.0014029573     0.59041427   0.0013194184     0.71586682   0.0016158973
            260      0.5667829   0.0013456055     0.53369867    0.001253384     0.64689628   0.0015907521
            270     0.50954196   0.0012634585     0.47979231   0.0011875252     0.58174121   0.0014713366
            280     0.45897933    0.001197822      0.4324183    0.001125007     0.52383496   0.0013867817
            290     0.41371654   0.0011356245     0.38960295   0.0010671031     0.47249434   0.0013166321
            300     0.37017368   0.0010735576     0.34852938    0.001006879     0.42294142   0.0012444517
            310     0.33224331   0.0010151316     0.31269236    0.000951945     0.37977764   0.0011749264
            320      0.2993879  0.00096409416      0.2819835  0.00090469526     0.34194159   0.0011215518
            330     0.26657506  0.00090928513     0.25111001  0.00085098606      0.3045516   0.0010614402
            340     0.24059972  0.00086231144     0.22652159  0.00080658687      0.2751693    0.001004036
            350     0.21543015  0.00081628704     0.20281339  0.00076335059     0.24634564  0.00095394389
            360     0.19183982  0.00077162159     0.18078732  0.00072608397     0.21915443  0.00093403295
            370     0.17281692  0.00073057022     0.16280337  0.00068294536     0.19751983  0.00086725066
            380      0.1558012  0.00069188841     0.14684043   0.0006467454      0.1780773  0.00081244409
            390     0.13957467  0.00065361686     0.13135957  0.00060982347     0.15973519  0.00076385884
            400     0.12517627    0.000623819      0.1180602  0.00057731327     0.14298305  0.00074708253
            410     0.11285526  0.00058785067      0.1061279   0.0005467319     0.12926074   0.0006897883
            420     0.10142062  0.00055619802    0.095400307  0.00051758988      0.1161854  0.00065313789
            430    0.091216884   0.0005283435    0.085892753   0.0004903554     0.10440453  0.00063159682
            440    0.082706521  0.00050270157    0.077925905  0.00046650107    0.094650378  0.00059399301
            450    0.074282888  0.00047614426    0.069810085  0.00044041132    0.085205117  0.00056547717
            460    0.066353522   0.0004528423    0.062486534  0.00041664238    0.075974075  0.00054319388
            470    0.060064396  0.00043028507    0.056595896  0.00039649499    0.068747678  0.00052156927
            480    0.054323558  0.00040599534    0.051111979  0.00037575263    0.062260947  0.00048063407
            490    0.048766254  0.00038649393    0.045868552  0.00035507685    0.055924026  0.00046409368
            500    0.044823189  0.00036889393    0.042159668  0.00034055131    0.051391455  0.00043928244
            510    0.039708033  0.00034762702    0.037393629    0.000321042    0.045473628  0.00041782585
            520    0.035935844  0.00033134539    0.033803125  0.00030440377       0.041238  0.00039522568
            530    0.033057492  0.00031897174    0.031139456  0.00029113516    0.037870351  0.00038871861
            540    0.029650557  0.00030143725    0.027899408  0.00027619618    0.034003628  0.00036238817
            550    0.026984523  0.00028744143    0.025438811   0.0002634126    0.030891881  0.00034470425
            560    0.024247221  0.00027489481    0.022889871  0.00024998478    0.027718562  0.00033630415
            570    0.021463157  0.00040087243    0.020477431  0.00027206136    0.024396871  0.00050055772
            580    0.019754921  0.00024689248    0.018613971  0.00022422895      0.0226573  0.00029931553
            590    0.018421425  0.00023837309    0.017398985  0.00021633232    0.021082026  0.00029203346
            600    0.016592493  0.00022559887    0.015609644  0.00020524589    0.019035643  0.00027307335
            610    0.015277177  0.00021871163    0.014520355  0.00019849905    0.017410899  0.00025902447
            620    0.013928524  0.00021939948    0.013264493  0.00022428388    0.015797163  0.00037612114
            630    0.012371967  0.00019576386    0.011689845  0.00017748284    0.014147927  0.00023988612
            640    0.011377722  0.00018780813    0.010712373  0.00017024752    0.013048985  0.00023093664
            650    0.010387765  0.00018212307   0.0098325391  0.00016234746    0.011895485   0.0002160871
            660   0.0095145153    0.000171816   0.0089598523  0.00015449666    0.010925481  0.00020250943
            670   0.0090775817  0.00016581835   0.0085474951  0.00015049082    0.010421941  0.00019397541
            680   0.0081538038   0.0001601891   0.0076959554  0.00014328277   0.0093584908  0.00018914318
            690   0.0071760868  0.00015070385   0.0067448836  0.00013469176   0.0082631954  0.00017751305
            700   0.0066599087  0.00014369037    0.006259283  0.00012937892   0.0076748834  0.00016866832
            710   0.0059774848  0.00013885955   0.0056758439   0.0001234577   0.0068647995  0.00016476597
