#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.4377803    0.024615693      3.1770592    0.022764433      3.9445581    0.028286765
           -3.8      4.8511599    0.029123678      4.4898981    0.026999091      5.5570031    0.033449996
           -3.6      6.9046513     0.03470008      6.3930395    0.032162747      7.9100534     0.03982541
           -3.4      9.8465236    0.041312318      9.1258086    0.038320681      11.275618    0.047435549
           -3.2      13.502119    0.048239221       12.52701     0.04477745      15.457702    0.055372403
             -3      18.288192     0.05589843      16.994314    0.051970806      20.917846    0.064094283
           -2.8      24.026936    0.063815366      22.367962    0.059473249      27.460823    0.073230409
           -2.6      30.860447    0.071994533        28.7791    0.067260837      35.242346    0.082562144
           -2.4       38.36687    0.079868176       35.83247    0.074642919       43.79928    0.091522205
           -2.2      46.382819    0.087351778      43.389707    0.081742659      52.932364     0.10012489
             -2      54.235733     0.09397559      50.810544    0.088021712      61.884215     0.10767444
           -1.8      61.648227    0.099720846      57.837286    0.093565186      70.330863      0.1143919
           -1.6      67.833625     0.10412734      63.721135    0.097852084      77.373511     0.11975548
           -1.4      72.960994     0.10757704      68.626118     0.10115092      83.217353      0.1234237
           -1.2      76.250138     0.10963641      71.772042     0.10305391      86.994767     0.12585924
             -1      78.522507     0.11097761      73.968926     0.10457055      89.590663     0.12747781
           -0.8      79.454425     0.11141116      74.893746     0.10483675      90.666087     0.12843979
           -0.6      79.130009      0.1109949      74.610014     0.10445482      90.314836     0.12759228
           -0.4      78.769315     0.11062486       74.29312     0.10413695      89.923117     0.12715245
           -0.2      78.207633     0.11024554      73.776245     0.10374866      89.270501     0.12698229
              0      78.024467     0.11016862       73.61434     0.10364106      89.051984      0.1269975
            0.2      78.616024     0.11094691      74.155457     0.10403759      89.726484     0.12878602
            0.4       79.16977     0.11116115      74.665352     0.10512298      90.349243     0.13040132
            0.6      79.121211     0.11117274      74.579842     0.10470549      90.287081     0.12815258
            0.8      78.479746     0.11088551      73.925088     0.10428309      89.544877     0.12761561
              1      76.586047     0.10981514      72.100372       0.103235      87.359377     0.12605379
            1.2      73.087928     0.10758998      68.720022     0.10107172      83.392372     0.12338738
            1.4      67.755283     0.10401039      63.632719    0.097607025      77.309104     0.11922366
            1.6        61.7402    0.099729687      57.920764    0.093528903      70.436354     0.11430095
            1.8      54.191092    0.093886479      50.767327    0.087946542      61.838413     0.10756803
              2      46.444904    0.087477568      43.445743    0.081823916       53.00705     0.10097888
            2.2      38.438259    0.081403767      35.907669    0.074988856      43.875435    0.095504575
            2.4       30.82441    0.071913203      28.733469    0.067060966      35.218097    0.082384966
            2.6      24.039499    0.063794754      22.378146    0.059422369      27.474729    0.073155129
            2.8      18.381737    0.056041029      17.078909    0.052074429      21.032039    0.064385619
              3      13.544466     0.04837044      12.570137    0.044944062      15.503578    0.055620867
            3.2      9.8734143    0.041327396      9.1461984    0.038304208      11.314345    0.047440215
            3.4      6.9474635    0.034793475      6.4325917    0.032259874      7.9598714    0.040043156
            3.6      4.8399892    0.029141974      4.4769385    0.026970992      5.5495924    0.033456628
            3.8      3.3259519    0.024201035      3.0737047    0.022376788      3.8149259    0.027799249
              4      3.3259519    0.024201035      3.0737047    0.022376788      3.8149259    0.027799249
