#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.15033035  0.00071894776     0.14061581  0.00067293396     0.17176125  0.00082142888
             10     0.44676649   0.0012354531     0.41785692   0.0011562979     0.51043015   0.0014117848
             20     0.72581652   0.0015695406     0.67892458   0.0014691269     0.82924073   0.0017937127
             30     0.98456036   0.0018197204     0.92118897   0.0017036875       1.124585   0.0020792585
             40      1.2108513   0.0020091529      1.1329816   0.0018816259      1.3831898   0.0022963697
             50      1.4075828   0.0021576212      1.3176938   0.0020210202      1.6074107   0.0024653927
             60      1.5660411   0.0022682461       1.466642   0.0021254127      1.7881904   0.0025917518
             70      1.6746309   0.0023378955      1.5690802   0.0021930501      1.9116968   0.0026720595
             80         1.7528   0.0023864641      1.6431421    0.002240169      2.0004851   0.0027403526
             90      1.7895677   0.0024051859       1.678089   0.0022565987      2.0424683   0.0027488504
            100      1.7990761   0.0024064076      1.6875828    0.002258284      2.0532388   0.0027497397
            110      1.7752485   0.0023865925      1.6660341   0.0022408662      2.0254697   0.0027273711
            120      1.7299395   0.0023527142      1.6241824   0.0022096892      1.9737617   0.0026905139
            130      1.6623888    0.002304161      1.5613171   0.0021648592       1.896325   0.0026341983
            140      1.5869089   0.0022487392      1.4908156    0.002113342      1.8104636   0.0025710116
            150      1.4971816   0.0021825772      1.4073142   0.0020543329      1.7074003   0.0024966185
            160        1.39863   0.0021083768      1.3148277   0.0019823939      1.5952751   0.0024113983
            170      1.3021765   0.0020330535      1.2243268   0.0019114685      1.4854238   0.0023266956
            180      1.2037533   0.0019544208        1.13227   0.0018446567      1.3729638   0.0022406587
            190      1.1092622    0.001874186      1.0434528   0.0017638521      1.2655096   0.0021478843
            200      1.0195468   0.0017998926     0.95959238   0.0017025715      1.1628312   0.0021276571
            210     0.92553858   0.0017095643     0.87083126    0.001607506      1.0560691   0.0019607399
            220     0.84361726   0.0016310582     0.79378566   0.0015338839     0.96277358   0.0018722518
            230     0.76486917    0.001552475      0.7201243   0.0014602023     0.87261017   0.0017896215
            240     0.69278474   0.0014754209     0.65212019   0.0013876794     0.79073299   0.0016981054
            250     0.62498345   0.0014014808     0.58869179   0.0013189953     0.71304807   0.0016251582
            260     0.56380162   0.0013288142     0.53077131   0.0012494407     0.64366032   0.0015344382
            270     0.50525776   0.0012569212     0.47577981   0.0011819228     0.57686971    0.001452253
            280     0.45644089   0.0011935326     0.42974174   0.0011210379     0.52126301   0.0013772136
            290     0.40886514   0.0011287266     0.38484888   0.0010593136     0.46717666   0.0013067655
            300     0.36647675   0.0010685646     0.34501797   0.0010012512     0.41874843   0.0012398116
