#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.10570485   0.0045311183    0.094665803   0.0040655197     0.12236236   0.0052649602
           -3.8     0.18572819   0.0060306929     0.16640816   0.0054091042     0.21492456   0.0070080422
           -3.6     0.34284935   0.0081098734     0.30841173   0.0073074689     0.39596915   0.0094006403
           -3.4     0.60445672     0.01080043     0.54985282   0.0097770411     0.69095239    0.012889594
           -3.2      1.0402693    0.013973682     0.94732041    0.012712502      1.1901092    0.016201342
             -3      1.7222201    0.017856448      1.5715887    0.016290224      1.9710409    0.020616813
           -2.8      2.8290285    0.022847568      2.5951249    0.020900405      3.2283364    0.026371096
           -2.6      4.5154801    0.028574867      4.1586267     0.02626575      5.1433241    0.032940371
           -2.4      7.0922874    0.035610049      6.5596566    0.032931594      8.0644731    0.040850144
           -2.2      10.874765    0.043699867      10.082111    0.040509304       12.37112    0.050078131
             -2      16.497421    0.053376516      15.345373     0.04958923      18.760749    0.061163654
           -1.8      24.176824    0.064037023      22.547391    0.059717742      27.503399     0.07355083
           -1.6      35.042568    0.076479978      32.769802     0.07158649       39.86892     0.08865878
           -1.4      49.588038    0.090162538       46.45175    0.084585804      56.480488     0.10334884
           -1.2      68.478299     0.10499531      64.238004    0.098895027      78.077704     0.12246129
             -1       91.83459     0.12028293      86.251481     0.11287546      104.79798     0.13807296
           -0.8      118.36872     0.13519471      111.27353     0.12695484      135.15808     0.15519991
           -0.6      145.75449     0.14850306      137.12154     0.13954406      166.49808     0.17061189
           -0.4      168.83055     0.15931151       158.9246     0.14931633      192.88555     0.18421133
           -0.2      182.29148     0.16402426      171.61664     0.15419089      208.31086     0.18854146
              0      182.01693     0.16412781      171.37296     0.15405493      208.00024     0.18936347
            0.2      168.78435     0.15856408       158.8643     0.14905238      192.85598      0.1823146
            0.4      145.89696     0.14853544      137.23429      0.1396205      166.68297     0.17057453
            0.6      118.38087     0.13520189      111.30347     0.12698482       135.1577     0.15573851
            0.8      92.122262     0.12048286      86.510761     0.11302796      105.13749     0.13866663
              1      68.677022     0.10504242      64.418071    0.098531781      78.306788     0.12044819
            1.2      49.636063    0.090171108      46.507707    0.084428252      56.525297     0.10362886
            1.4      35.136587    0.076499776      32.844821    0.071522949      39.995996    0.087689395
            1.6      24.232586    0.064105977      22.600674    0.059924734      27.565496     0.07421273
            1.8      16.514353    0.053368392       15.36288    0.049609395      18.778822    0.061161616
              2      10.940852    0.043804281      10.151008    0.040798223      12.435472    0.050592696
            2.2      7.1090962    0.035671943      6.5688351     0.03291184      8.0942636    0.041047645
            2.4      4.5549404    0.028741486      4.1942626    0.026438094      5.1897529    0.033051225
            2.6      2.8576633    0.022903188      2.6193832    0.020962658      3.2627575     0.02635961
            2.8      1.6842855    0.017717226      1.5402293    0.016175744      1.9227286    0.020679954
              3      1.0480512    0.014060914     0.95385987    0.012853562      1.2000786     0.01631987
            3.2     0.60932894    0.010768838     0.55191858   0.0097444646     0.69984466    0.012486321
            3.4     0.33861515   0.0081407617     0.30571475    0.007328237     0.38914354   0.0094707326
            3.6     0.18074116   0.0059397421      0.1620562   0.0053165027     0.20907047   0.0069441164
            3.8    0.092498057   0.0042692097    0.083177737   0.0038537602     0.10644247    0.004985539
              4    0.092498057   0.0042692097    0.083177737   0.0038537602     0.10644247    0.004985539
