#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.32318536   0.0014288998     0.27405443   0.0012129334     0.37624764   0.0026076295
             10     0.94839908   0.0024341305     0.80413109   0.0018931627      1.1053722    0.003948817
             20      1.5038194   0.0030591896       1.273017    0.002329841      1.7562425   0.0048408948
             30        1.96059   0.0034731212      1.6586461    0.002646533       2.291652   0.0055246634
             40      2.2902029   0.0037659333      1.9373559   0.0028723246      2.6766813   0.0060310303
             50      2.4886194   0.0039014526      2.1066776   0.0030039843       2.904447   0.0063335494
             60       2.572746   0.0039619374      2.1757972   0.0030153182      3.0034775   0.0062876474
             70      2.5720691   0.0039834363       2.175182   0.0030485854      3.0026395   0.0064362448
             80      2.4871513   0.0038759628      2.1020533   0.0029747853      2.9057465   0.0061967019
             90      2.3535403   0.0037678647      1.9871434   0.0028698798       2.753748   0.0059399837
            100      2.1868674   0.0036293542      1.8460894   0.0027634355      2.5576676   0.0057998384
            110      1.9853363   0.0034541959      1.6756803    0.002694209      2.3221378   0.0056196159
            120        1.80932   0.0032956249      1.5246776   0.0025184437      2.1191591   0.0051983003
            130      1.6221421   0.0031221919      1.3666473   0.0024020557      1.9005091   0.0049677555
            140      1.4386892   0.0029313265      1.2128586   0.0022649639      1.6825519   0.0046752802
            150      1.2732108   0.0027570516      1.0714836   0.0021198301      1.4927421   0.0043624831
            160      1.1280125   0.0025889145     0.94741368   0.0019842179      1.3261496   0.0040669919
            170     0.99180386   0.0024275824     0.83249632   0.0018557132      1.1671962   0.0037986573
            180     0.86576809   0.0022737034     0.72617588   0.0017286133      1.0188626   0.0035395157
            190      0.7650908   0.0021247819     0.64080725   0.0016203603     0.90176158    0.003299811
            200     0.67363879   0.0019923387     0.56403665   0.0015302477      0.7943588   0.0031211709
            210     0.58620438   0.0018606299     0.49043193   0.0014202038     0.69186925   0.0028974874
            220     0.51402347   0.0017408258     0.43008498   0.0013386009     0.60538626   0.0027566716
            230     0.45313063   0.0016316603     0.37883287   0.0012431889     0.53403811   0.0025252947
            240     0.39660612   0.0015246213     0.33111041   0.0011736317     0.46870459   0.0024200178
            250     0.35019262   0.0014319228     0.29232485   0.0010970712     0.41366062   0.0022349276
            260     0.30821074   0.0013381772     0.25653349   0.0010270388     0.36573342   0.0021204635
            270     0.27129465   0.0012581455     0.22592952  0.00095862808     0.32132067   0.0019497325
            280     0.24255425   0.0011857895      0.2016361  0.00090796237     0.28816734   0.0018459774
            290     0.21106987   0.0011125539     0.17564993  0.00084742573      0.2499635    0.001731124
            300     0.18923394     0.00104901     0.15723011   0.0007978092     0.22464528   0.0016218366
            310     0.16692179  0.00098241021     0.13859167  0.00075392123     0.19828095   0.0015414573
            320     0.14763946   0.0009234857     0.12248734  0.00070434629      0.1756321   0.0014303415
            330     0.13015493  0.00086757168     0.10791005  0.00065828366     0.15494397   0.0013399024
            340     0.11710456   0.0008221224    0.097083838  0.00062551049     0.13908346    0.001312422
            350     0.10444869    0.000772807    0.086161951  0.00059276122     0.12541416   0.0011976069
            360    0.093428661  0.00073236761    0.077326269  0.00056572031     0.11122183   0.0011571147
            370    0.082221406  0.00068860759    0.068126554   0.0005470386    0.097702761   0.0011306118
            380    0.074023934   0.0006499803    0.060817927  0.00048916676    0.089291347  0.00099086665
            390    0.064914387  0.00061022631    0.053599002  0.00046529601    0.077518782  0.00094739788
            400    0.059631919  0.00058433077    0.049281946  0.00047420377    0.071158065  0.00099734507
            410     0.05327836  0.00055307788    0.043923843  0.00041623718    0.063829558  0.00084393076
            420    0.047189679  0.00052140509    0.038890933  0.00039332521    0.056407135  0.00079842252
            430    0.043159047  0.00049552072    0.035561858   0.0003752402    0.051647552   0.0007538934
            440    0.037749938  0.00046837233    0.031226645  0.00035404308    0.044688805  0.00072759547
            450    0.034745358  0.00044190825    0.028559146  0.00033575379    0.041830821  0.00068255817
            460    0.031868038  0.00042249791    0.026131599  0.00033560827     0.03849076   0.0007190392
            470    0.027906784  0.00039969901    0.023008013  0.00030200922    0.033302034  0.00062100584
            480    0.024839499  0.00037525373    0.020271904  0.00028058026    0.030149068  0.00056646308
            490    0.023171197  0.00036437778    0.019092021  0.00027660379    0.027551527  0.00056444597
            500    0.020285586  0.00034195538    0.016715902  0.00025792769    0.024157078  0.00052622449
            510    0.018127553  0.00032506045    0.014894072  0.00024164024    0.021635153  0.00050122278
            520    0.017459354  0.00031112285    0.014243679  0.00023430638    0.021175695  0.00047826285
            530    0.015889508   0.0002967618    0.013100463  0.00024025577    0.019003088  0.00047377049
            540    0.014128377  0.00028031818    0.011686036  0.00023103142    0.016719909  0.00051282997
            550    0.012814853  0.00026795681    0.010480029  0.00020091229    0.015450673  0.00040569397
            560    0.011833096  0.00025779332   0.0097172484  0.00019737129    0.014184941  0.00041055702
            570    0.010254062  0.00024230486   0.0084181702  0.00018195123    0.012250208  0.00037410692
            580   0.0098197026  0.00023638241   0.0081212494  0.00018458012    0.011577001   0.0003798461
            590   0.0090090905  0.00022519859    0.007361974  0.00016900895    0.010885293  0.00033969245
            600   0.0080226348  0.00021179094   0.0065111138  0.00015866664   0.0098197103  0.00032465686
            610   0.0072586964  0.00020143366   0.0058989627  0.00014942082   0.0088567644  0.00031124236
            620   0.0064758844   0.0001931994   0.0052829364  0.00014362697   0.0078330217  0.00029251779
            630   0.0062221016  0.00018596016   0.0051890291  0.00016926188   0.0072552668  0.00037576785
            640   0.0055654799  0.00018003289   0.0045519523  0.00013442736   0.0066787363  0.00027630717
            650   0.0051173439  0.00016875519    0.004151011  0.00012589511   0.0062311085  0.00025444941
            660   0.0045242697  0.00016100754   0.0037517178  0.00012911853   0.0053201929  0.00027300846
            670    0.004204687    0.000154801   0.0034173624  0.00011482983   0.0051278616  0.00023401935
            680   0.0041426735  0.00015227313   0.0033355983  0.00011299614   0.0051441095   0.0002291004
            690   0.0033027069  0.00013972824   0.0027349801  0.00010502401   0.0038606939  0.00021097217
            700   0.0034567978  0.00013705123   0.0028101106   0.0001029108   0.0041917813  0.00020597983
            710   0.0028689914  0.00012909766   0.0023421133  9.5933955e-05   0.0034662543  0.00019388337
            720   0.0026407933  0.00012616034   0.0021571395  9.2966704e-05   0.0031746087  0.00019366922
            730    0.002653176  0.00011865733   0.0021541783  9.0607185e-05   0.0032351414  0.00018139943
            740   0.0023815921  0.00011317807   0.0019025804  8.3947246e-05   0.0029726859  0.00017083646
            750   0.0021816729  0.00011106709   0.0017927064   8.363402e-05   0.0026005145  0.00017050853
            760   0.0019669445  0.00010504248   0.0016174105  8.0376673e-05   0.0023357428  0.00016063819
            770   0.0018430412  0.00010247989   0.0014774284  7.5270148e-05   0.0022887976  0.00015524881
            780   0.0016352489  9.9340536e-05   0.0013275828  7.3144766e-05   0.0019754895  0.00015121149
            790   0.0016395732  9.7960771e-05   0.0013337803  7.1761561e-05   0.0019882708  0.00015052959
            800   0.0016395732  9.7960771e-05   0.0013337803  7.1761561e-05   0.0019882708  0.00015052959
