#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.77226976     0.01477179     0.57595437     0.01023422      1.0631734    0.024572378
           -3.8      1.1655503    0.018314366     0.88140145    0.012862698      1.5721367    0.030522614
           -3.6      1.6251624    0.021873636      1.2489868    0.015711935      2.1352531    0.038087138
           -3.4      2.4094079    0.026469159      1.8658416    0.018922463      3.1413056    0.043888472
           -3.2      3.5225842    0.032388572      2.7512393    0.023209674      4.5464614    0.053277306
             -3      4.9599107    0.038961345      3.9244421    0.028107356      6.2833461    0.064392837
           -2.8      6.9800541    0.046005034       5.598648    0.033507362       8.657248    0.074383578
           -2.6      9.8160583    0.054953431      7.9796165    0.040399405      11.938451    0.088850447
           -2.4      14.049758    0.065962787      11.510408    0.049090933       16.93666     0.10622918
           -2.2      19.793829    0.078391614      16.393118    0.062392502      23.509609      0.1365858
             -2      27.474833    0.092441036      22.886205    0.069522953      32.410709     0.14729427
           -1.8      37.618249     0.10813032       31.50926    0.082141783      44.072061     0.17359962
           -1.6      50.295143     0.12490439      42.333753    0.095321237      58.633292     0.20003792
           -1.4      65.516859     0.14182804      55.265038     0.10887663      76.364598     0.22620467
           -1.2      82.743446     0.15861616      69.895527     0.12081131      96.491935     0.24913296
             -1       101.4535     0.17518923      85.846237      0.1344294      118.19244     0.27801938
           -0.8      119.29758     0.18839448      100.90282     0.14523289      139.34007      0.2979822
           -0.6      134.99107     0.19960075      114.21693     0.15319651      157.79911     0.31429839
           -0.4      146.46775     0.20798437      123.94398     0.16010579      171.26696     0.33021553
           -0.2      152.63335     0.21187973      129.14446      0.1648524      178.53743     0.34607775
              0      152.59316     0.21125662      129.18979     0.16205837      178.30287     0.33085987
            0.2      146.54211     0.20752249      123.93775     0.15867708      171.58226     0.32467029
            0.4      134.33628     0.19936752      113.74174     0.15321281      156.78165     0.31358238
            0.6      118.92223     0.18834017      100.66357     0.14553397      138.69612     0.30082574
            0.8      101.47282     0.17613002      85.827359     0.13549093      118.28985      0.2827805
              1      82.771759     0.15943118      69.993181     0.12170478      96.316724     0.25255473
            1.2      65.716399     0.14221405      55.480463     0.11020496      76.457358     0.23075981
            1.4      50.029198     0.12469051      42.145243    0.096416727      58.238205     0.20241312
            1.6      37.625232     0.10853885      31.523626    0.082659658      44.044326     0.17535548
            1.8      27.485907    0.092561082      22.874047    0.069668232      32.459769     0.14786624
              2       19.61674    0.078394822      16.235331    0.058452497      23.299124     0.12609032
            2.2      13.818741    0.065720081      11.364197    0.048881596      16.545697     0.10698951
            2.4      9.9099324    0.055018963      8.0212949    0.040353693      12.153406    0.088706061
            2.6      6.9133312    0.046084006      5.5521903    0.033886788      8.5555879    0.075888612
            2.8      4.8906186    0.038257521      3.8764304    0.027735024      6.1615681    0.062107486
              3      3.4418989    0.031829308      2.6848614    0.022908993      4.4496371    0.052585576
            3.2      2.4263416    0.026674043      1.8793333    0.019017547      3.1610797     0.04425651
            3.4      1.6601867    0.022003664      1.2631822    0.015401468      2.2220135     0.03620509
            3.6      1.1572364    0.018393058      0.8727502    0.012877051      1.5676371     0.03090143
            3.8     0.75255476      0.0146454     0.56637038    0.010318471       1.020887    0.025118931
              4     0.75255476      0.0146454     0.56637038    0.010318471       1.020887    0.025118931
