#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.15945596   0.0010116097     0.13544413   0.0007831373     0.18572288   0.0016521647
             10     0.47430601   0.0017430679     0.40197597   0.0013209007     0.55481096   0.0027365131
             20      0.7732011   0.0022270695     0.65599609   0.0017759459     0.90186912   0.0038747266
             30      1.0385599   0.0025574878     0.88217085   0.0019590952      1.2094277   0.0040755894
             40      1.2742837   0.0028350323      1.0820026   0.0021680797      1.4833149   0.0045111455
             50      1.4786164    0.003048493      1.2542563   0.0023399904      1.7231842   0.0049878014
             60      1.6474546   0.0032016276      1.3950303   0.0024454947      1.9265879    0.005095505
             70      1.7645679   0.0033078588      1.4956615   0.0025841109      2.0582093   0.0054313934
             80      1.8515162   0.0033886061      1.5659002   0.0025760632      2.1671709   0.0053681237
             90      1.8877025   0.0034065034      1.5965558   0.0026116076      2.2072871   0.0054415447
            100       1.895804   0.0034258419      1.6030835    0.002646845       2.216828   0.0055598138
            110      1.8720728   0.0033886079      1.5794908   0.0025793607      2.1963464   0.0053765301
            120      1.8208488   0.0033232322      1.5360292   0.0025246677      2.1350563   0.0052124923
            130      1.7545321   0.0032637951      1.4797588   0.0025083417      2.0565862   0.0052444157
            140      1.6724426   0.0032070427      1.4091591   0.0024466318      1.9622476   0.0051233125
            150      1.5837719   0.0030923244      1.3330175   0.0024021774      1.8613739   0.0050126612
            160      1.4761991   0.0029847897      1.2435411   0.0023026368      1.7291895   0.0047923132
            170      1.3731612   0.0028699083      1.1545543   0.0021879764        1.61326   0.0045085478
            180      1.2730898    0.002755473      1.0700179   0.0021089741      1.4957251   0.0043490238
            190      1.1693184   0.0026483179     0.98140756    0.002021417       1.376108   0.0041623552
            200       1.068579   0.0025238442     0.89695825   0.0019155866      1.2559229   0.0039210953
            210     0.97956537    0.002411401     0.82149286   0.0018422111      1.1531368   0.0037600411
            220     0.88909355   0.0022916498     0.74579009   0.0017535934      1.0451437   0.0035877289
            230     0.80936059    0.002186852     0.67847711   0.0016668214     0.95169435   0.0034067987
            240     0.73303414   0.0020773577     0.61396743   0.0015864369     0.86314207   0.0032371047
            250     0.66255516   0.0019695615     0.55454654   0.0015312727     0.78023071    0.003149108
            260     0.59712094    0.001870442     0.50012632   0.0014357893     0.70185408   0.0029299978
            270     0.53472563   0.0017678113     0.44752525   0.0013454048      0.6291739    0.002721273
            280      0.4815302   0.0016771143     0.40303508   0.0012808256     0.56573639   0.0025999118
            290     0.43572886   0.0015895233     0.36492873   0.0012358354     0.51154043   0.0025260595
            300      0.3881175   0.0015035727     0.32455755   0.0011454531     0.45660373    0.002311865
            310     0.35456432   0.0014257102     0.29550216    0.001097296     0.41942359   0.0022181796
            320     0.31473392   0.0013504669     0.26272644   0.0010260059     0.37100618   0.0020676559
            330     0.28193868   0.0012762306     0.23576329  0.00098392817     0.33107622   0.0019890124
            340     0.25420149   0.0012107551     0.21219656  0.00092076445     0.29921494   0.0018502133
            350     0.22825509   0.0011443211     0.19038167  0.00086965396     0.26914027   0.0017441939
            360     0.20421416   0.0010862185     0.17089024  0.00084156886     0.23896446   0.0017077291
            370     0.18369589    0.001028091      0.1533439  0.00078131751     0.21577309   0.0015706714
            380     0.16537554  0.00097420228      0.1380713  0.00075077597     0.19401218    0.001520887
            390     0.14871522  0.00092354589     0.12407953  0.00070628736     0.17480636    0.001425194
            400     0.13527104  0.00087820312     0.11266645  0.00067008204     0.15946538   0.0013498795
            410     0.11972262  0.00082878618    0.099725909   0.0006316453     0.14101133   0.0012759633
            420     0.10803555  0.00078628584     0.09041617   0.0006302331     0.12608273   0.0012921218
            430      0.0972104  0.00074452149    0.081028425  0.00056677178     0.11419416   0.0011344255
            440    0.087622738  0.00070530758    0.073425351  0.00055226736     0.10192071   0.0011265468
            450    0.078118216  0.00067100629    0.065416601  0.00051386088    0.090931639   0.0010386361
            460    0.071043005  0.00063550252    0.059618485  0.00050537775    0.082276982    0.001037186
            470    0.064647419  0.00060691156    0.053782806  0.00046010336    0.076098489  0.00091942075
            480    0.058245418  0.00057484588    0.048567336  0.00045057959    0.068376279  0.00091761315
            490    0.053561259  0.00055109622    0.044541222  0.00042000704    0.063182115  0.00083761775
            500    0.047186419  0.00052051663    0.039221782  0.00039383634    0.055711756  0.00078528465
            510     0.04276685  0.00049196633    0.035912124  0.00038784704    0.049458607  0.00078295079
            520    0.038786349  0.00047301821    0.032595439  0.00037530923    0.044731985  0.00076120929
            530    0.034976452  0.00044822354    0.029317446  0.00034622507    0.040106431  0.00077098735
            540    0.031360835  0.00042429356    0.026147742   0.0003276821    0.036684534  0.00066598819
            550    0.028988598   0.0004075296    0.024015619  0.00030689848     0.03431226  0.00061289653
            560    0.026108601  0.00038645544    0.021729725  0.00029710907    0.030701632  0.00059586327
            570    0.024470594   0.0003721754    0.020341461  0.00028275955    0.028808425  0.00055914674
            580    0.021601028  0.00034902852    0.018070546  0.00026863332    0.025069761  0.00053778742
            590    0.020154124  0.00033847222    0.016701519  0.00025615036    0.023822073  0.00050551406
            600     0.01791584  0.00032033991    0.014883035  0.00024281256     0.02106554  0.00048301997
            610    0.016535522  0.00030657502    0.013785521  0.00023512091    0.019280871  0.00046617213
            620     0.01520842  0.00029011296    0.012609665  0.00022198703    0.017918758  0.00043459702
            630    0.013172185  0.00027889427    0.011101429  0.00021283357    0.015032542  0.00042789888
            640    0.012369813  0.00026802358    0.010327685  0.00020273566    0.014392643  0.00040560661
            650    0.011443878  0.00025443422   0.0095115244  0.00019347063    0.013454795  0.00038268119
            660    0.010546501  0.00024308314   0.0087126687  0.00018377141    0.012486736  0.00036251544
            670   0.0095435176  0.00023601319   0.0080107484  0.00017914329    0.010968975  0.00035831873
            680   0.0090604695   0.0002260333   0.0074854496  0.00017123858    0.010749369  0.00033872253
            690   0.0079136269  0.00021304363   0.0065731127  0.00016204112   0.0092832839  0.00032405727
            700   0.0075203555  0.00020763548   0.0062700384  0.00015782316   0.0087835017  0.00031666824
            710     0.00676481  0.00019559528   0.0056238639  0.00014801139   0.0079614059  0.00029496919
            720   0.0059639447  0.00018609652   0.0050291173  0.00016478194   0.0068702063  0.00031286414
            730   0.0056156275  0.00017734988   0.0046688173  0.00013485969   0.0065559544  0.00026733532
            740   0.0053459255  0.00017323953   0.0044486509  0.00013141545   0.0062498592  0.00026211997
            750   0.0045818993  0.00016456712   0.0037965225  0.00012317102   0.0053591244  0.00024734745
            760   0.0047362297  0.00016207939   0.0039041416  0.00012239775    0.005635145  0.00024315296
            770   0.0042429666  0.00015443819   0.0035134838   0.0001258597   0.0049992652  0.00025617906
            780   0.0035662364  0.00014382961   0.0029582582  0.00010874307   0.0041833931  0.00021303105
            790   0.0032150697  0.00013888055   0.0027011783  0.00010423059   0.0037000241  0.00020964531
            800   0.0032150697  0.00013888055   0.0027011783  0.00010423059   0.0037000241  0.00020964531
