#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.15900624   0.0010037334     0.13487309  0.00076412092     0.18578037   0.0015848567
             10     0.47079056   0.0017318964     0.40013091   0.0013184188     0.54813071   0.0027231489
             20     0.77383476    0.002214601     0.65714755   0.0016866707     0.90159953   0.0035786047
             30      1.0431378   0.0025608728     0.88686265   0.0020448227      1.2121995   0.0043039467
             40      1.2932183   0.0028459126      1.0962643   0.0022009717      1.5112189   0.0046044437
             50      1.4950639   0.0030553935      1.2678072   0.0023543302      1.7440038   0.0050094214
             60       1.654232   0.0032160202      1.4017446   0.0024525976      1.9317274   0.0051245279
             70      1.7782558   0.0033624197      1.5057182   0.0025493796       2.077494   0.0053909081
             80       1.864283    0.003410612      1.5764973   0.0025965933      2.1833129   0.0054328525
             90      1.8949691   0.0034190725      1.6035983   0.0026320358      2.2151585   0.0054950522
            100      1.8951741    0.003406029      1.6020217   0.0025965671      2.2168509   0.0053753615
            110      1.8766231   0.0033850349      1.5845427   0.0025759139      2.1987509   0.0053431936
            120      1.8155638   0.0033298622      1.5324124   0.0025395512      2.1255154   0.0052677142
            130      1.7607316   0.0032629129      1.4847811   0.0025300716      2.0630047   0.0053111719
            140      1.6745882   0.0031886549      1.4093439   0.0024117527      1.9680685   0.0049877501
            150      1.5811117   0.0030790131      1.3296954   0.0023514933      1.8593324   0.0048491141
            160      1.4743584   0.0029848235       1.241523   0.0023141603      1.7288757   0.0048294792
            170      1.3709709   0.0028681434      1.1538665   0.0022232042      1.6079931   0.0046132143
            180      1.2738795   0.0027612148      1.0710232   0.0021228097      1.4961328   0.0043910263
            190      1.1655879   0.0026365509      0.9803168   0.0020361835      1.3666409   0.0041945059
            200      1.0680729   0.0025204685     0.89644148   0.0019268662      1.2557425   0.0039517061
            210     0.97467991   0.0024057194      0.8175142   0.0018479123      1.1463029   0.0038051332
            220      0.8882527   0.0022911127     0.74488806   0.0017469456      1.0450185   0.0035702213
            230     0.80493527   0.0021794358      0.6747249   0.0016701631     0.94687927   0.0034220059
            240     0.72658179   0.0020681101     0.60855901     0.00158994     0.85502164    0.003250291
            250     0.65688377   0.0019666202     0.54981419   0.0015017129     0.77325055   0.0030692326
            260     0.59187113   0.0018652911     0.49557942    0.001443318     0.69578356   0.0029591132
            270     0.53166542   0.0017671211     0.44529939   0.0013628881     0.62500172   0.0027899579
            280     0.47897213   0.0016727212     0.40058372   0.0012767926     0.56342079   0.0026115223
            290     0.43341325   0.0015905218     0.36221527    0.001209318     0.51036802   0.0024478939
            300     0.38510381   0.0015013219     0.32217366   0.0011519196     0.45216475   0.0023314077
            310     0.34574931   0.0014197668     0.28888631    0.001091657     0.40725676   0.0022223367
            320     0.31296245   0.0013445528     0.26159601   0.0010365787     0.36805101   0.0021012398
            330     0.28207978   0.0012761719     0.23554494  0.00098939595     0.33187302   0.0020169006
            340     0.25019418    0.001205082     0.20948754  0.00092660999     0.29284901   0.0018872755
            350     0.22780052   0.0011437346     0.19002381  0.00087516205       0.268627   0.0017608392
            360     0.20389705   0.0010825228     0.16997029  0.00082782546     0.24053688   0.0016828117
            370     0.18225537   0.0010230605     0.15214617  0.00078826475     0.21395315   0.0015964634
            380     0.16538722  0.00096969725     0.13760422  0.00073795819     0.19558076   0.0014788938
            390     0.14710125  0.00091934228     0.12285747  0.00071129582     0.17259233   0.0014540563
            400     0.13229626  0.00086876027     0.11046077  0.00067264168     0.15526667   0.0013613527
            410     0.11883446   0.0008248735    0.098907556  0.00062762497     0.13991163   0.0013000118
            420     0.10616932  0.00078400424    0.088712669  0.00059995523     0.12435332   0.0012122399
            430      0.0952399  0.00073956926    0.079276059    0.000559794      0.1123162   0.0011215912
            440    0.087751217  0.00070529995    0.073096037  0.00054526451     0.10321613   0.0010969296
            450    0.077612075  0.00066642223    0.064595006  0.00050855952    0.091408264   0.0010162876
            460    0.071002658   0.0006350453    0.059121701   0.0004907639    0.083381642   0.0010015039
            470    0.063594095  0.00060191474    0.053049287  0.00045995958    0.074535251  0.00091933426
            480     0.05730195  0.00057205299    0.047751313  0.00043731723    0.067319968  0.00088221173
            490    0.051867306  0.00054426525    0.043487499  0.00042630033    0.060072704  0.00087213023
            500    0.046878453  0.00051777385     0.03906153  0.00039577906    0.054959885  0.00079829272
            510    0.042125272  0.00048882325    0.034959587  0.00037223322    0.049678996  0.00074347007
            520    0.038871126  0.00046962793    0.032382218  0.00035767542    0.045608395  0.00071268219
            530    0.034728816  0.00044652567    0.028911566  0.00035304652    0.040807011  0.00074294281
            540    0.031492046  0.00042246983    0.026108713  0.00032118697     0.03727659   0.0006425133
            550    0.029131119  0.00040442002    0.024311148  0.00031152919    0.034091047  0.00061841789
            560    0.026889349  0.00038882569    0.022314444  0.00029547965    0.031867989  0.00059437958
            570    0.023591822  0.00036236002    0.019559137  0.00027495693    0.027830009  0.00054614088
            580    0.021460904  0.00035059239    0.017887377  0.00026657807    0.025088293  0.00053620997
            590    0.019409536  0.00033166619     0.01613671  0.00025364729    0.022735656  0.00051784436
            600    0.017956772  0.00031959855    0.015078076  0.00028721142    0.020766266  0.00060668427
            610    0.016572783    0.000306125    0.013709479  0.00023196019    0.019616672  0.00045977152
            620    0.014644389  0.00028778046      0.0121233  0.00022647727    0.017354834  0.00045904045
            630    0.013535042   0.0002788455     0.01128431  0.00021258565    0.015792099  0.00042633125
            640    0.011931027  0.00026135666   0.0099484814  0.00019817488    0.013805686  0.00039905515
            650    0.011206708  0.00025347114   0.0093198394  0.00019253158    0.013068541  0.00038840868
            660    0.010539093  0.00023987056   0.0086716514  0.00018243047    0.012615183  0.00036396959
            670   0.0094245385  0.00023115976   0.0078442632  0.00017561872    0.010989194  0.00034856148
            680   0.0084562828  0.00022332334   0.0070882425  0.00017166101   0.0097628862  0.00034480372
            690   0.0079554108  0.00021408151     0.00655687  0.00016049425   0.0094605776  0.00032190725
            700   0.0067772791  0.00020100551   0.0057148511  0.00015277331   0.0077335563  0.00031477429
            710   0.0063764939  0.00019109162   0.0052947595  0.00014446781   0.0074608855  0.00029134223
            720   0.0061554383  0.00018679905   0.0050928483  0.00014055483   0.0072969683  0.00027937523
            730   0.0055371599  0.00017828053   0.0045482792  0.00013296504   0.0066404877  0.00026981226
            740   0.0049829096  0.00016919919   0.0040952567  0.00012671067   0.0059623443  0.00025448672
            750   0.0048130968  0.00016587514   0.0039794607  0.00012540439   0.0056889674  0.00025133541
            760   0.0041579477  0.00015451697   0.0034246956  0.00011584587   0.0049619867  0.00023138533
            770   0.0041122289  0.00015394449   0.0034182991  0.00011630367   0.0048100344  0.00023150896
            780   0.0037252914  0.00014753393   0.0031205376  0.00011474009   0.0042890997  0.00025133147
            790    0.003606297  0.00014360319   0.0030046507   0.0001078711   0.0042046115  0.00021928112
            800    0.003606297  0.00014360319   0.0030046507   0.0001078711   0.0042046115  0.00021928112
