# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.4165264   0.0068474305      3.8042697   0.0048776168      5.5712264    0.012637911
             10      4.7891027   0.0061912985       4.126744    0.004515338      5.5260615    0.010598904
             20      4.0019229   0.0051599287      3.4207374   0.0038769368      4.5733696   0.0085668165
             30      3.3098827   0.0044049751      2.8098038   0.0033500304      3.7875645   0.0069640779
             40       2.747097   0.0038507202       2.322001   0.0030154195      3.1477697   0.0060024571
             50      2.3098589   0.0034248086      1.9448155   0.0027065824      2.6549807   0.0051953586
             60      1.9590886   0.0030826825      1.6442061   0.0024911194      2.2588545   0.0046516759
             70      1.6821541   0.0028079346      1.4066426   0.0022677638      1.9487851    0.004107971
             80      1.4504208   0.0025764014      1.2093292   0.0020710942      1.6866962   0.0036293985
             90      1.2573944   0.0023748895      1.0461162   0.0019130166      1.4667358    0.003270761
            100      1.0997213   0.0022034108     0.91375244   0.0017788561      1.2845656   0.0029857954
            110     0.96925003   0.0020532833     0.80376703   0.0016638084      1.1352629   0.0027571683
            120     0.86188371   0.0019259415     0.71405457   0.0015693857      1.0106563    0.002580983
            130      0.7630366    0.001804848     0.63103454   0.0014703398     0.89745277   0.0023866806
            140      0.6802809   0.0016970237     0.56165073    0.001379695     0.80195092   0.0022104727
            150     0.60763929   0.0015997052     0.50169944   0.0013065212     0.71618698   0.0020878874
            160     0.54676462   0.0015128651     0.45062578   0.0012324251      0.6463471   0.0019511779
            170     0.49306356   0.0014337244     0.40622204   0.0011711493     0.58307206   0.0018422584
            180     0.44230277   0.0013569277     0.36411822   0.0011059069     0.52362055     0.00173179
            190     0.40187731   0.0012902645       0.330922   0.0010571068     0.47552951   0.0016584159
            200     0.36420472   0.0012266284     0.29936705  0.00099945323     0.43219341   0.0015462259
            210     0.32958826   0.0011653429     0.27064682  0.00094921166     0.39175837    0.001462805
            220      0.3027448   0.0011151065     0.24859772  0.00091212081     0.35983561   0.0014157491
            230     0.27495152   0.0010625786     0.22576131  0.00086757463     0.32686937   0.0013350682
            240     0.25329911    0.001018664     0.20786547  0.00084067901     0.30141033   0.0013091757
            250     0.23201991  0.00097372477     0.18988759  0.00079313571     0.27725002   0.0012105637
            260     0.21230117   0.0009306322     0.17413127  0.00076463674     0.25276277   0.0011778377
            270      0.1937023  0.00088852653     0.15851552  0.00072637865      0.2314725   0.0011087408
            280     0.17847205  0.00085200854      0.1459261  0.00069457984     0.21352519   0.0010563339
            290       0.163973  0.00081656995     0.13421271  0.00066697904     0.19585834    0.001012162
            300     0.15069895  0.00078269274     0.12352453   0.0006499403     0.17952997   0.0010134072
            310     0.13851393  0.00075039061     0.11333102  0.00061357706     0.16550914  0.00093020127
            320     0.12815853  0.00072214142     0.10494784  0.00059353802     0.15286441   0.0009083294
            330     0.11777849  0.00069167197    0.096346836  0.00056604112      0.1407353  0.00085851104
            340     0.10789982  0.00066167222    0.088345699  0.00054118105     0.12873916  0.00081511027
            350     0.10085089  0.00064034473    0.082458557  0.00052261507     0.12052564  0.00079393954
            360    0.092129924  0.00061158513    0.075344141  0.00049989724     0.11006862   0.0007539621
            370    0.084582452  0.00058555327    0.069180624  0.00047843118     0.10098048  0.00072100688
            380    0.078502853  0.00056511573    0.064330117  0.00046784755    0.093397149  0.00071910584
            390    0.073388201   0.0005456471    0.060070156  0.00044616167    0.087487419  0.00066906654
            400    0.068007511  0.00052528201    0.055832246  0.00045547746    0.080685263  0.00072977656
            410    0.062827875  0.00050425295    0.051515728   0.0004147825    0.074651583  0.00062861594
            420    0.058515796  0.00048725582    0.047839815  0.00039789321    0.069873868   0.0005936282
            430    0.054725165   0.0004709067    0.044882651  0.00039068327    0.064934687  0.00059458966
            440    0.049874315  0.00044957275    0.040782129  0.00036679193    0.059466626  0.00054951932
            450    0.047754952  0.00043934951    0.039174015   0.0003604445     0.05663124  0.00053528965
            460    0.044496375  0.00042463995    0.036469482  0.00034779652    0.052871133  0.00051912918
            470    0.040027335  0.00040287835    0.032751099  0.00032917005    0.047631809  0.00048885095
            480    0.038014365  0.00039261473    0.031163369  0.00032264169    0.045113258  0.00048080228
            490    0.035438595   0.0003789187    0.029057574  0.00031129328    0.042040472  0.00046445238
            500    0.031820212  0.00035894661    0.026150027  0.00029904863    0.037597569  0.00045713369
            510    0.029860396  0.00034761452    0.024480667  0.00028449111    0.035366665  0.00042183457
            520    0.028140697  0.00033789284    0.023093347  0.00027721297    0.033286826  0.00040922357
            530    0.026106954  0.00032656303    0.021435458  0.00026691733    0.030837337    0.000399898
            540     0.02413158  0.00031351223    0.019786373  0.00025656206    0.028568285  0.00037913093
            550    0.023014105  0.00030507384    0.018874317  0.00025025873    0.027228245  0.00036700778
            560    0.021294806  0.00029411489    0.017527432  0.00024213381    0.025034945  0.00035964451
            570    0.019955381   0.0002846552    0.016388322  0.00023335551    0.023528535  0.00034278802
            580      0.0182319  0.00027240154    0.014964478  0.00022285202    0.021513171   0.0003306127
            590    0.017633258  0.00026744762    0.014435447  0.00021886612    0.020898975  0.00032250168
            600    0.016470467  0.00025835857    0.013524186  0.00021174342    0.019405222  0.00031272707
            610    0.015279636  0.00024922578    0.012538647  0.00020383565    0.018023329   0.0003037294
            620    0.013766959  0.00023674417    0.011362569  0.00019795184    0.016061591  0.00030990642
            630    0.013376175   0.0002329537    0.010993377  0.00019164942    0.015711657  0.00028452229
            640    0.012214896  0.00022305681    0.010050848  0.00018295715    0.014332293  0.00026981575
            650    0.011684562  0.00021814167   0.0096294782   0.0001803542    0.013655136  0.00026445791
            660    0.010324297  0.00020548931    0.008485656   0.0001684558    0.012132697  0.00024738029
            670   0.0099252952  0.00020142215   0.0082079623  0.00016772279    0.011517013  0.00024952691
            680    0.009578229  0.00019698943   0.0078742814  0.00016172618    0.011242556  0.00023710838
            690    0.008644769  0.00018730395   0.0070911634   0.0001535128    0.010181544  0.00022709663
            700   0.0081681248  0.00018272119   0.0067139455  0.00014996159   0.0095841389   0.0002190861
            710   0.0075756172  0.00017654779   0.0062805729  0.00014758191   0.0087533292    0.000218828
            720   0.0074240251  0.00017491799   0.0061594861  0.00014425984   0.0085625832  0.00021269159
            730   0.0067142543  0.00016615705   0.0055257235  0.00013619357   0.0078516174  0.00020697717
            740   0.0062674617  0.00015971238   0.0051807316  0.00013175313   0.0072704069  0.00019026799
            750   0.0059998569  0.00015734579   0.0049265146  0.00012868622   0.0070325887  0.00019057291
            760   0.0056248658  0.00015241513   0.0046524766  0.00012548042   0.0065188978  0.00018505838
            770   0.0050145081  0.00014310093   0.0041123825  0.00011684134   0.0058971247  0.00017284329
            780   0.0049232883  0.00014160736   0.0040523925  0.00011647174   0.0057444683  0.00016955697
            790   0.0047434052  0.00013938926   0.0040013051  0.00013567601   0.0052927283  0.00023179741
            800     0.00402517  0.00012870119   0.0033155923  0.00010583665   0.0046886041  0.00015480951
            810   0.0040810197  0.00012907143   0.0033650175  0.00010626229   0.0047440596  0.00015351756
            820   0.0038257066   0.0001250647   0.0031390569  0.00010244886   0.0044825063  0.00015011356
            830   0.0035943292  0.00012145036   0.0029709053  9.9897016e-05   0.0041570833  0.00015213329
            840   0.0032273167  0.00011526673   0.0026564841    9.43758e-05   0.0037632813  0.00013852654
