#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7034871    0.035983933      3.1048132    0.026456953      4.3820555    0.058648486
           -3.8      5.3305518    0.042868159      4.4930481    0.032101437       6.257824    0.071251633
           -3.6      7.5545583    0.050965713      6.3349779    0.039041471      8.9519197    0.086174713
           -3.4      10.727074    0.061012621      9.0072156    0.045292058       12.68618     0.10169651
           -3.2      14.736572    0.073539119      12.412879    0.053702295      17.286064     0.13108296
             -3      19.712917      0.0813905      16.570688    0.060730568      23.261025     0.13208409
           -2.8      25.890294     0.09129394      21.750883    0.069377834      30.504587     0.14957689
           -2.6      33.250496     0.10309547      27.980669    0.080693767      39.137175      0.1735684
           -2.4      40.848944     0.11327141      34.395095    0.086040044      48.019743     0.18039716
           -2.2      49.166844     0.12347418       41.47482    0.094951823      57.547651     0.19930362
             -2      57.574022     0.13234518       48.46075     0.10048653      67.656774     0.20685406
           -1.8      65.288397      0.1400837      55.001756     0.10772692      76.592238     0.22086829
           -1.6      71.680501     0.14636978      60.444687     0.11238625      83.894491     0.23036611
           -1.4      76.977932     0.15041412      64.880075     0.11520692       90.14954     0.23660391
           -1.2      80.801789     0.15334026      68.118201     0.11997576      94.576192     0.24374565
             -1      82.496023     0.15451843      69.562576     0.11963113      96.473687     0.24160595
           -0.8      83.212218     0.15494732      70.127455     0.11949155      97.378719     0.24060838
           -0.6      83.234318     0.15454017      70.162427      0.1192483      97.330833     0.23951763
           -0.4      82.357313     0.15379587      69.425061      0.1193484      96.296782     0.23989088
           -0.2      82.079632     0.15347371      69.164117     0.11829138      96.081535     0.23718986
              0      82.241015     0.15359883      69.316665     0.11933492      96.184943     0.23972702
            0.2      82.600441     0.15410731       69.60365     0.11929363      96.658693     0.24046712
            0.4      82.810802     0.15469825      69.801132     0.11957451      96.860049     0.24147697
            0.6      83.161673     0.15569005      69.998361     0.11927218      97.544576     0.24026875
            0.8      82.485241     0.15545546      69.508746     0.11991298      96.609036     0.24329305
              1      80.308334     0.15421381      67.759007     0.11983388      93.832192     0.24559971
            1.2      77.108018     0.15178454      64.943903     0.11587882      90.467564      0.2372129
            1.4      71.886669     0.14753014      60.527874     0.11225238      84.418715     0.23124436
            1.6      64.923946     0.14170584      54.754021     0.10870073      75.985466     0.22796895
            1.8      57.709736     0.13457507      48.558432     0.10152869      67.884513     0.21308791
              2      49.380537     0.12610883      41.586127    0.096429442      57.963259     0.20685686
            2.2      40.918386      0.1177005       34.47764    0.089028828      48.022485     0.19609977
            2.4      33.140163     0.10468292      27.875614    0.079237525      39.008176     0.17212875
            2.6      25.892814    0.094343228      21.821571    0.075374295      30.353188     0.16928894
            2.8      19.634956    0.083643573      16.512926    0.061790719      23.111227     0.13856173
              3      14.540502    0.072285394      12.243452    0.053819802      17.061156     0.12192141
            3.2      10.647031    0.061912551      8.9688554    0.045770508      12.502791     0.10416253
            3.4      7.6552069    0.052679074      6.4394991    0.038795787      9.0003854    0.088341175
            3.6      5.2551806    0.044368824      4.4230834    0.032204687      6.1663794    0.074269831
            3.8      3.6786452    0.037607217      3.0942042    0.027298376      4.3132202    0.064501943
              4      3.6786452    0.037607217      3.0942042    0.027298376      4.3132202    0.064501943
