#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       3.439254    0.033984498      2.8874882    0.025307736      4.0658419    0.055012438
           -3.8      4.9167721    0.042384958      4.1367837     0.03101663      5.7870857    0.070713373
           -3.6      7.0441865    0.051746695      5.9107412    0.037507369      8.3497275    0.087004012
           -3.4      9.9864602    0.058143518      8.3883867    0.043114071      11.804744     0.09369561
           -3.2      13.772683    0.068045319      11.617989    0.050588788      16.089623     0.11878708
             -3      18.536676     0.07769597      15.654507    0.058676653      21.674115      0.1250742
           -2.8      24.475902    0.089291557      20.676374    0.067432238      28.601922     0.14369883
           -2.6      31.419027    0.099909567      26.524658    0.075788427      36.816885     0.16008404
           -2.4       39.22385     0.11082196       33.10405    0.084768762      45.913359     0.17746855
           -2.2      47.721498     0.12163594      40.304144    0.092719797       55.79332     0.19290948
             -2      56.077362     0.13098215      47.353863     0.10092088      65.551295      0.2093391
           -1.8      64.214922     0.13905069      54.166607     0.10665147      75.194794     0.21863197
           -1.6      71.036951     0.14547357       59.96141     0.11351428      83.006906     0.23522592
           -1.4      77.194578     0.15133568      65.077806     0.11607981      90.431951     0.23662237
           -1.2       81.45321     0.15471491      68.600893     0.11830082      95.511555       0.239776
             -1      84.396524     0.15658688       71.04735     0.12068586      99.022537     0.24409987
           -0.8      85.818803     0.15723994      72.149329      0.1217554      100.90159     0.24627088
           -0.6      85.479969     0.15700739      71.886385     0.12062621      100.30992     0.24261433
           -0.4      85.541252     0.15709221      71.936335     0.12069739      100.38779     0.24377439
           -0.2       85.65389     0.15698292      71.969779     0.12087316      100.65451     0.24314245
              0      85.598402     0.15708283      71.914987     0.12057067       100.6318     0.24285005
            0.2      85.599523     0.15754645      72.060284     0.12557217      100.27268     0.25872828
            0.4      85.816861     0.15789229      72.163924     0.12093842       100.7237     0.24511398
            0.6      85.357397     0.15798149      71.789319     0.12097686      100.22672     0.24849565
            0.8      84.282642     0.15908752      70.914309     0.12184997      98.947298     0.25229368
              1      81.193518     0.15551523      68.425468     0.11981397      95.088418     0.24598932
            1.2      76.932119     0.15231475      64.876805     0.11696515      90.057245     0.24191336
            1.4      71.187076     0.14757364      60.102798      0.1141639      83.120209     0.23937283
            1.6      63.909454     0.14075008      53.948493     0.10665666      74.751241      0.2216157
            1.8      56.011203     0.13298813      47.304979     0.10068312      65.402466     0.21173165
              2      47.632012     0.12364763      40.181461    0.095178427      55.822135     0.20453395
            2.2      39.530719     0.11373489      33.341717    0.085564982      46.327632     0.18358443
            2.4      31.561584     0.10227345      26.631888    0.077032291      36.964783     0.16617933
            2.6       24.36822      0.0911211        20.5969    0.068464169      28.436013     0.14949007
            2.8      18.496892    0.080156805      15.616189    0.060146396      21.637997     0.13390292
              3      13.708156     0.06922551      11.566024    0.051403646      16.085368     0.11423281
            3.2      9.8682029    0.058751258      8.3187953    0.043762769      11.579366    0.097753618
            3.4      7.1321335    0.051023728      6.0086143    0.037689901      8.3653633    0.086089974
            3.6      4.8216372    0.041547929      4.0769314    0.031461537      5.6208067    0.070918265
            3.8      3.4023735    0.035943353      2.8662259    0.026099876      4.0060374    0.060435653
              4      3.4023735    0.035943353      2.8662259    0.026099876      4.0060374    0.060435653
