#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30540056   0.0031607234     0.28955451    0.001747666     0.31554632   0.0034223629
             10     0.88652281   0.0025852655     0.85370112   0.0025064632     0.91732021   0.0040284454
             20      1.4180021   0.0032214882      1.3629899   0.0039677155      1.4655167   0.0046765808
             30      1.8659239   0.0037145301      1.7953446   0.0034611928      1.9312792   0.0054350959
             40      2.2247582   0.0039670717      2.1387959   0.0047860274      2.3069821   0.0058322943
             50      2.4937049   0.0043817214      2.3935127   0.0040948134      2.5840577   0.0063031718
             60      2.6276704   0.0048057834       2.523859   0.0042034997      2.7188054   0.0063133089
             70      2.7046452    0.005032109      2.5926229   0.0050273639      2.7855657   0.0064863269
             80      2.6954291   0.0045340001      2.5800752   0.0040873791      2.7850824   0.0062466653
             90      2.6273568   0.0042651221      2.5103597    0.003910054      2.7201669   0.0060962018
            100       2.509023   0.0047292252      2.3947665   0.0042411375      2.5908821   0.0065489718
            110      2.3591348   0.0043342344      2.2542489   0.0049886823      2.4358455   0.0063800091
            120      2.2018909   0.0050270547      2.0980538   0.0036757126      2.2849728   0.0054216979
            130      2.0299051   0.0036237517      1.9285983   0.0035992403      2.1015884   0.0051097749
            140      1.8551215   0.0034902994      1.7527144   0.0073973799      1.9252853   0.0048495907
            150      1.6921174   0.0034675308      1.6007548   0.0031261998      1.7536962   0.0045483808
            160      1.5332195   0.0032050798      1.4489278   0.0032159156      1.5974288   0.0048359673
            170      1.3757415   0.0032588928      1.2959654   0.0034141837      1.4346526   0.0044021863
            180      1.2401146   0.0028212294      1.1664821   0.0027056997      1.2933209   0.0038351513
            190      1.1121947   0.0026919018       1.043435    0.002618978      1.1571395   0.0059467995
            200     0.99248363   0.0025049796     0.92845039   0.0025694388      1.0381376   0.0033362236
            210     0.89013382   0.0023389183     0.83135229   0.0022058177     0.93550281   0.0031818387
            220     0.79442785   0.0022637264     0.74157867   0.0023002549     0.83357455   0.0029829604
            230     0.70970152   0.0020868859     0.65947791   0.0020117332     0.74591271   0.0028115333
            240      0.6335985    0.001953812     0.58879127   0.0019502486     0.66581048   0.0028224063
            250     0.56787934    0.001893231     0.52722801    0.002073665     0.59678807   0.0024657686
            260      0.5081716   0.0017342933     0.47223742   0.0035802488     0.53798676   0.0023473239
            270     0.45629154    0.001673986     0.42188181   0.0015833685     0.48285856   0.0021732527
            280     0.40391268   0.0017504397     0.37489324   0.0026340538     0.42808013   0.0020674928
            290     0.36744151   0.0014922348      0.3375825   0.0014755198     0.39097061    0.001949068
            300     0.32593022   0.0019022513     0.29988845   0.0015264336     0.34574292   0.0018535251
            310     0.29149809   0.0014646912     0.26676392   0.0012477449     0.30895367   0.0017717521
            320     0.26087571   0.0013759385     0.23866548   0.0013690904      0.2785679   0.0017890343
            330     0.23528335   0.0011930327     0.21478598   0.0013117424       0.252779   0.0015287453
            340     0.20914433   0.0011213834     0.19088324   0.0010974257     0.22363741   0.0015251432
            350     0.19020229   0.0010654323     0.17326317  0.00099937294     0.20394171   0.0013943259
            360     0.16870923  0.00098752435     0.15322185  0.00091208603      0.1809419   0.0012834923
            370     0.15413962  0.00095359873     0.13978027  0.00091448235     0.16578833   0.0012348648
            380     0.13753284  0.00088809321     0.12440499  0.00081894707     0.14836079   0.0011535544
            390     0.12500922  0.00088886053     0.11294223  0.00086954794      0.1346218   0.0011009847
            400     0.11243219  0.00081564493     0.10141036  0.00080474578     0.12136715   0.0010584205
            410      0.1000801  0.00078933598    0.090606526    0.000764674     0.10779329  0.00099828966
            420    0.091666618  0.00074899103    0.082763369  0.00072579514    0.099217235   0.0009515779
            430    0.082787689  0.00073260416    0.074511544  0.00072064443    0.088754193  0.00085692858
            440     0.07672906  0.00067469917    0.069038778  0.00065409043    0.083887052     0.00134591
            450     0.06891019   0.0007218265    0.062028752  0.00084665933    0.073668135  0.00088357906
            460    0.061352893  0.00061985688    0.055318979  0.00064867801    0.066288302  0.00077116611
            470     0.05690833  0.00063896981    0.051631805  0.00080928369     0.06079145  0.00077907474
            480    0.049956773  0.00053623827    0.044403129  0.00049682459     0.05461862  0.00068470011
            490     0.04559109  0.00052129959    0.040869644  0.00048533171    0.049216573   0.0006625666
            500    0.041389644  0.00049699208    0.037012918  0.00046489774    0.044442438  0.00066144438
            510    0.037574904  0.00046650221    0.033334742  0.00042907412    0.041001489  0.00060025194
            520    0.034816219  0.00050103168    0.031514139  0.00054229665    0.037016539  0.00057639246
            530    0.032109117  0.00050700092    0.029036035  0.00054780611    0.034601767  0.00056942889
            540    0.029725108  0.00041215995    0.026564135  0.00038811388    0.032248931  0.00055666831
            550    0.026435625  0.00039979473    0.023494808  0.00040423323    0.028660856  0.00050337478
            560    0.024688597  0.00038996125    0.021839904  0.00036855496    0.026998019  0.00049724399
            570     0.02075339  0.00036909377    0.018423351  0.00034363742    0.022531143   0.0004607945
            580    0.019873681  0.00040955309    0.017846509    0.000445575    0.021270417  0.00042800784
            590    0.018102916  0.00036156296    0.016164607  0.00034564261    0.019575423   0.0004531522
            600    0.017142802  0.00032701568    0.015169439  0.00030726917    0.018825609  0.00041889358
            610    0.015390941  0.00030953343    0.013791684  0.00029044227    0.016427961  0.00035706581
            620    0.014051836  0.00028887249    0.012394652  0.00027257616    0.015383722  0.00036157302
            630    0.013028477  0.00030988411    0.011374655  0.00032997055     0.01452462  0.00037417165
            640    0.011976066  0.00040532556    0.010468219  0.00029060455     0.01265375  0.00035149114
            650    0.010790759  0.00026338057   0.0093834254  0.00024024106    0.012046737  0.00032593908
            660   0.0099359937   0.0003304121   0.0090165116  0.00050016534    0.010445032  0.00029616569
            670   0.0090445371  0.00024741903   0.0078929066  0.00023300834    0.010039489  0.00029599728
            680   0.0081465521  0.00023611891   0.0072882753  0.00023048017    0.008751891  0.00029169986
            690   0.0077644109  0.00022598537     0.00686547  0.00020949504    0.008436398  0.00028220673
            700   0.0071484651  0.00021860449   0.0064309376  0.00022840483   0.0075834297  0.00025218436
            710   0.0062924247   0.0001996434   0.0055662433  0.00018976099   0.0068475302  0.00024537372
            720   0.0055218473  0.00025573845   0.0048452295  0.00024506814   0.0059936763  0.00030229031
            730   0.0047184414  0.00077017411   0.0039504437  0.00085157173   0.0054422534  0.00071413837
            740   0.0052848015  0.00016831669   0.0046685187  0.00014995047   0.0057847387  0.00021356775
            750   0.0045932232  0.00020456814   0.0039668412  0.00020043771   0.0050168792  0.00023239267
            760   0.0044213281  0.00019374014   0.0039143492  0.00019390957   0.0048025908  0.00022635625
            770    0.003712613   0.0001650041   0.0033246763  0.00016155036   0.0039573139  0.00018311719
            780   0.0037482397  0.00016611178   0.0033722116  0.00015904235   0.0039312632   0.0001947942
            790   0.0035702457  0.00018010024   0.0031452724  0.00019353014   0.0037326853  0.00017762847
            800   0.0035702457  0.00018010024   0.0031452724  0.00019353014   0.0037326853  0.00017762847
