#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19606822      0.0013282     0.18342068   0.0013933534     0.20984018   0.0018775422
             10     0.58031973   0.0022997719     0.54175451   0.0019813896     0.62224328    0.003262339
             20     0.94388049   0.0029791886     0.88293909   0.0026538456      1.0072432   0.0044655888
             30      1.2638922     0.00330861      1.1861426   0.0029387011      1.3426242   0.0047056862
             40      1.5406225   0.0035699282      1.4498844   0.0032837804       1.629783   0.0049992722
             50      1.7851004    0.004521554      1.6758054   0.0036875165      1.8845521   0.0063416756
             60      1.9746083    0.003862369      1.8627971   0.0047412322      2.0864937   0.0055594085
             70      2.1135934   0.0043924735      1.9962259   0.0038776723      2.2173391   0.0055569016
             80      2.2115216   0.0045170781      2.0870469   0.0039110648      2.3270106   0.0057963469
             90      2.2566489    0.003947101      2.1354946   0.0037628627      2.3643907   0.0055626441
            100      2.2667825   0.0039464582      2.1449166   0.0047797602      2.3682068   0.0055700219
            110      2.2371908   0.0038604717      2.1163405   0.0036274517      2.3380709   0.0072166548
            120      2.1792468    0.003891597      2.0615469   0.0036685216      2.2745726   0.0052771671
            130       2.103061   0.0038077985      1.9973397   0.0046369425      2.1910561    0.005272358
            140      2.0052781   0.0036464479      1.8970209   0.0045118199       2.088067    0.005156308
            150      1.9024363   0.0035860314      1.7977016   0.0074913039      1.9802342   0.0050170511
            160        1.77567    0.003397728      1.6873737   0.0032913073      1.8414875   0.0052405934
            170      1.6518751   0.0032676366      1.5662601   0.0030789473      1.7144912   0.0045542763
            180      1.5348242   0.0033096727      1.4555751   0.0029720469      1.5890958   0.0043892458
            190      1.4089271   0.0034412203      1.3350856   0.0029881355       1.462241   0.0049399869
            200       1.290851   0.0036549425      1.2242361   0.0026504486      1.3324824   0.0039709034
            210      1.1827228   0.0027495306      1.1238432   0.0025719568      1.2230054    0.003803719
            220      1.0759428   0.0026915032      1.0230852   0.0026875979       1.108997   0.0036611186
            230     0.98000474   0.0025524061     0.93370713   0.0025426168        1.00829   0.0035066548
            240      0.8870017   0.0023951993     0.84458664   0.0023911111     0.91372009   0.0032762621
            250      0.8024056   0.0023310803     0.76333405   0.0023900035     0.82541347   0.0031611913
            260       0.722814   0.0023970358     0.68995259   0.0020896866     0.74217532   0.0029597259
            270       0.648579   0.0021531078     0.61776265   0.0019897191     0.66495692   0.0025740548
            280     0.58161688   0.0037555934      0.5568184   0.0067906291     0.59957032   0.0025419267
            290     0.52935358   0.0018418022     0.50533736   0.0018224881     0.54125251   0.0022919873
            300     0.47150615   0.0017197291     0.44973576   0.0015984281     0.48259506   0.0021632111
            310     0.43007904    0.001639879     0.40944018   0.0016515581     0.44220838   0.0022459485
            320     0.38184464   0.0015663656     0.36395573   0.0014928584     0.39131781   0.0019310799
            330     0.34300215   0.0014880729     0.32777112   0.0014508972     0.35017574   0.0018264175
            340     0.30878717   0.0014067174     0.29482339   0.0013250272     0.31599923    0.001718653
            350     0.27736822   0.0013210478     0.26471909   0.0012383343     0.28339916    0.001627425
            360     0.24906229   0.0012812127     0.23859154   0.0012528683     0.25248431   0.0015611867
            370     0.22374772   0.0011865835     0.21424931   0.0012022375     0.22810358   0.0014574455
            380     0.20084162   0.0013935382     0.19161653   0.0013745131      0.2044165   0.0015776551
            390     0.18127704   0.0010866611     0.17346586   0.0010742114     0.18447495   0.0013146676
            400     0.16480114   0.0010359623     0.15753423   0.0010097854     0.16814477   0.0012536058
            410     0.14579845  0.00097885035     0.14100232  0.00097191268      0.1483173   0.0011784834
            420     0.13241227  0.00096613017     0.12679429   0.0012790423     0.13361599   0.0011299621
            430     0.11861527  0.00085763764     0.11350751   0.0008291929      0.1205658    0.001046477
            440     0.10737555  0.00085952763     0.10373396   0.0008805135     0.10794613   0.0010102444
            450    0.095313704  0.00080276068    0.091865934   0.0007910043    0.095973051  0.00096394203
            460    0.087796439  0.00089544189    0.084615757  0.00088292354    0.088121699  0.00099718194
            470    0.078971886  0.00071136326    0.075902181     0.00070569    0.080010468  0.00085405306
            480    0.071199964  0.00069755895    0.068513006  0.00079166475    0.072192302  0.00080781023
            490    0.065493656  0.00065353876    0.062998972  0.00068808258    0.068517105    0.002876231
            500    0.057622762   0.0006104233    0.055240004  0.00057973751    0.058521138  0.00073017671
            510    0.052643901  0.00059409877    0.051394535  0.00061365205     0.05455405   0.0020154182
            520    0.047646925    0.000552774    0.046272935  0.00054512632    0.047719227  0.00054979153
            530    0.042677562  0.00053141542    0.041382375  0.00054145348    0.042887905   0.0005394193
            540    0.038310849  0.00050030169    0.037227346  0.00055001339    0.038588391  0.00060011163
            550    0.035370135  0.00046648563    0.033975852  0.00042983319    0.035938443  0.00056455126
            560    0.031824244  0.00044530928    0.030693845  0.00042741626    0.032233774  0.00054106193
            570    0.029787239  0.00042902228    0.028653626  0.00040028759     0.03014527  0.00051808712
            580    0.026334594  0.00042184061    0.025565074  0.00043864513    0.026611922  0.00039942328
            590    0.024512323    0.000390596    0.023584508  0.00036419326    0.024950067  0.00046737663
            600    0.021901302  0.00037319255    0.020965927  0.00034841132    0.022137084   0.0004457722
            610    0.020229227  0.00036935285    0.019609514  0.00037351218    0.020313409  0.00043129059
            620    0.018491111  0.00034378491    0.017794014  0.00032758209    0.018765596  0.00040465906
            630    0.016256044  0.00032292197    0.015679776   0.0004335255    0.016351266  0.00031766502
            640    0.015190335   0.0003183914    0.014764786  0.00030742092    0.015235249  0.00031339332
            650    0.013981271  0.00029407105    0.013478908  0.00027679689    0.014088297  0.00035092398
            660    0.012816519  0.00028148356    0.012281231  0.00026474296      0.0130189  0.00033367437
            670    0.011792889  0.00027115323    0.011458772  0.00036335614    0.011861837  0.00026530855
            680    0.011338165  0.00038315797    0.010660865  0.00025539903    0.011338165  0.00038315797
            690   0.0097233771  0.00025309378   0.0094911748  0.00024678559   0.0098736848  0.00027107818
            700   0.0092068776  0.00024607012   0.0089483146  0.00023864691    0.009216252  0.00024186104
            710   0.0082076968  0.00022519758    0.007921236  0.00020856915   0.0083872277  0.00026883036
            720   0.0074910748  0.00027153056   0.0071121288  0.00024707194   0.0074910748  0.00027153056
            730   0.0069151852  0.00020799993   0.0067187345  0.00028063405   0.0069151852  0.00020799993
            740   0.0063985681  0.00030206741   0.0062091293  0.00035292883   0.0064276324  0.00030431454
            750    0.005592811  0.00018775598   0.0053780608  0.00017120402   0.0056660892  0.00022653633
            760   0.0058227396   0.0001880085   0.0055982046   0.0001748094   0.0059045794  0.00022250222
            770    0.005191956  0.00017860766   0.0050367682  0.00017890091   0.0053094674  0.00029745097
            780   0.0043523757   0.0001661716     0.00420311  0.00015583151   0.0043849118  0.00019620599
            790   0.0039905207   0.0001621895   0.0038374975  0.00021347623   0.0040116594  0.00015796201
            800   0.0039905207   0.0001621895   0.0038374975  0.00021347623   0.0040116594  0.00015796201
