# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      5.3016751    0.008528936      5.2000461   0.0076582602      5.9262382    0.012871634
             10      6.0110653   0.0073371577      5.9214502   0.0097110555      6.0564791    0.007517472
             20      5.0650533   0.0061163396      4.9480139   0.0072218998      5.0840529    0.006381589
             30      4.1784455   0.0053039007      4.0506664   0.0059519117      4.1854554   0.0054863389
             40      3.4474443   0.0049220991       3.320262   0.0046883745      3.4665421   0.0058095482
             50      2.8812794   0.0041836771      2.7579553   0.0041131194      2.9128517   0.0049433302
             60      2.4242767   0.0051086684      2.3101873   0.0039535977      2.4676373    0.004593427
             70      2.0666567   0.0035312172      1.9560022   0.0034969105      2.1140611    0.004064485
             80       1.769594   0.0031305896      1.6648104   0.0030323915      1.8221636   0.0035684541
             90      1.5217473   0.0031001171      1.4246211   0.0028574571      1.5751897   0.0036118155
            100      1.3217056   0.0028323335      1.2321882   0.0025786647      1.3746667   0.0032943892
            110      1.1560449   0.0024992507      1.0717679   0.0023723745      1.2090588   0.0028861923
            120      1.0217421    0.002628101     0.94358451   0.0024278903      1.0727876   0.0031107954
            130     0.89791882   0.0022751513     0.82390358   0.0020458893     0.94789183   0.0026634986
            140     0.79327108   0.0019825624     0.72422115   0.0018420332     0.84183492   0.0022225081
            150     0.70329111   0.0018587635     0.64011027   0.0017613064      0.7487445   0.0020507298
            160     0.62813392   0.0018081182     0.56744835    0.001627782     0.67340796   0.0021984928
            170     0.56275572   0.0017371644     0.50609842   0.0015520715     0.60567082   0.0020612021
            180     0.50000008    0.001529686     0.44819239   0.0016132338     0.54040678   0.0017693329
            190     0.45154321   0.0016035966     0.40058889   0.0015262818     0.49019527   0.0017540535
            200     0.40547385   0.0017541814      0.3574017   0.0013874865     0.44482546   0.0025642606
            210     0.36235084   0.0012971568     0.31993623   0.0024431324     0.39941528   0.0015158418
            220     0.32990355   0.0012225303     0.28754703    0.001103339     0.36592605   0.0014316846
            230     0.29701871   0.0011552532     0.25708642   0.0010319884     0.33135087   0.0013514771
