#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19391795   0.0011999294     0.18125005   0.0010653108     0.21004313   0.0026666491
             10     0.57654332   0.0023058224     0.53754096    0.002280835     0.61631886   0.0032752867
             20     0.94474053   0.0030057755     0.88421433   0.0026847345      1.0078548   0.0042241869
             30      1.2678107   0.0032773059      1.1905427   0.0032302208      1.3438371   0.0047675679
             40      1.5637255   0.0039239269      1.4677928   0.0034286934      1.6637605   0.0057986216
             50      1.7972536   0.0045642205      1.6923558   0.0036898138      1.9029598   0.0060868595
             60      1.9831856   0.0045014085      1.8671106   0.0035745934      2.0907702   0.0053035366
             70      2.1261502   0.0038762716      2.0056501   0.0035984848      2.2327189   0.0072932995
             80       2.226434   0.0040939575      2.0972386   0.0046077414      2.3439667   0.0058762406
             90      2.2623738   0.0039854216      2.1406194   0.0038588719       2.370608   0.0056160252
            100      2.2640637   0.0038364084      2.1424119   0.0035478054      2.3683877   0.0054519694
            110      2.2435712   0.0038556125      2.1273918    0.004829089      2.3457174   0.0054300362
            120      2.1747459   0.0039215059      2.0619592   0.0045301779      2.2655104    0.005322446
            130      2.1089512   0.0039138146      1.9967475   0.0035626394      2.1968263   0.0053442836
            140      2.0054737   0.0035835828      1.8983749   0.0032999356      2.0934505   0.0050428991
            150      1.8977858   0.0036511642      1.7963549   0.0034163718       1.976667   0.0048816662
            160      1.7736269   0.0034517077      1.6839358   0.0037368232      1.8385662   0.0048329907
            170      1.6540728   0.0039867617      1.5703097   0.0032908669      1.7096887   0.0046238624
            180      1.5375836   0.0035523159      1.4598137   0.0030726501      1.5927054   0.0051284039
            190      1.4055514   0.0031267527       1.338031   0.0046968434      1.4515432   0.0042205784
            200      1.2905849   0.0029432319      1.2261097   0.0027432408      1.3330945   0.0039900797
            210      1.1781714   0.0028209638      1.1138451   0.0071335633      1.2160553   0.0038235929
            220      1.0745219   0.0026299824      1.0225778    0.002529602      1.1079338    0.003608622
            230     0.97463347   0.0024860988     0.92729319   0.0023401695      1.0037226   0.0034603463
            240     0.88069046    0.002390896     0.83794245   0.0024037687     0.90567069   0.0032707259
            250     0.79680421   0.0022533881     0.76123567   0.0039557144     0.81848314   0.0030979888
            260     0.71697877   0.0021934386     0.68264449   0.0022623193     0.73543386   0.0029886071
            270     0.64531082   0.0020560487     0.61502808   0.0019889943     0.66084429   0.0028089836
            280     0.58140064   0.0019585943     0.55503378   0.0018422161     0.59541289   0.0024257679
            290      0.5276983    0.001978539     0.50195619   0.0017674598     0.54087488   0.0023493848
            300     0.46527688    0.003662223     0.44533261   0.0067508435     0.47935177   0.0023109898
            310     0.42068088   0.0016820867     0.40181143   0.0016858134     0.43059455   0.0020345343
            320     0.38209721   0.0017050702     0.36504619   0.0015341491     0.38952892    0.002042857
            330      0.3435548    0.001485234     0.32818218   0.0014452437      0.3507321   0.0018364279
            340     0.30536615   0.0014314922     0.29304919    0.001435581     0.31057545     0.00173489
            350     0.27776857   0.0013422752     0.26527762   0.0013500634     0.28333531   0.0016382554
            360     0.24783092     0.00126809     0.23657034   0.0012150057     0.25335505   0.0015527546
            370     0.22246712   0.0011915129     0.21299878   0.0011982046     0.22617657   0.0014543241
            380      0.2016146    0.001118601     0.19210732   0.0010780473     0.20621305   0.0013720438
            390     0.17980866   0.0010892289     0.17230015   0.0011311399      0.1828498   0.0013042378
            400     0.16166301    0.001018119     0.15489619   0.0010585314     0.16432558   0.0012340998
            410      0.1447801  0.00097101295     0.13825905   0.0009316134     0.14748306   0.0011753476
            420     0.12988511  0.00092166189     0.12528472  0.00091132821     0.13149735   0.0011113177
            430     0.11667499  0.00088184514     0.11191078  0.00085226397     0.11857217   0.0010540724
            440     0.10711833  0.00083978485     0.10273117  0.00089148305     0.10878443  0.00099853021
            450    0.094631574  0.00077810083    0.090737334     0.00073504    0.096154747  0.00094062633
            460    0.085826924   0.0010462062    0.082004804   0.0010981912    0.087201812   0.0011469407
            470    0.078146452  0.00080290748    0.075470085  0.00081414922    0.078872712  0.00090456829
            480     0.07005937  0.00066839858    0.067490201  0.00066532429     0.07081936   0.0008057453
            490     0.06367896  0.00064126155    0.061692179  0.00063926814    0.063888906  0.00077827586
            500    0.057363046  0.00061788357    0.055018079  0.00059199965    0.057906986  0.00072981819
            510    0.051314513  0.00058571368    0.049168541  0.00055010821    0.052062807  0.00070103858
            520    0.047697652  0.00054909932      0.0460872  0.00054842051    0.048199285  0.00065321561
            530    0.042661691  0.00056958211    0.041158775  0.00066867027    0.043143844  0.00062451537
            540    0.038539882  0.00049732777    0.037240069  0.00049114896    0.039113811  0.00059195168
            550     0.03592889  0.00047560905    0.034839605  0.00046449164    0.036112715  0.00056533462
            560    0.032719885  0.00048783838    0.031466794    0.000477651    0.033228088  0.00056631505
            570    0.028869622  0.00041884144     0.02777076  0.00039396996     0.02931593  0.00050185739
            580    0.026455262  0.00041006761     0.02562882  0.00039402117    0.026606562  0.00048980556
            590     0.02391531  0.00040325071    0.023184115  0.00042894816    0.024091486  0.00046628078
