#R_etaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.0924683   0.0087355484      2.0924683   0.0087355484      2.0924683   0.0087355484
            0.2      5.9668038    0.014657679      5.9668038    0.014657679      5.9668038    0.014657679
            0.4      9.1406243    0.018044997      9.1406243    0.018044997      9.1406243    0.018044997
            0.6      11.680592     0.02035021      11.680592     0.02035021      11.680592     0.02035021
            0.8      13.666827    0.021978957      13.666827    0.021978957      13.666827    0.021978957
              1      15.294222    0.023242316      15.294222    0.023242316      15.294222    0.023242316
            1.2      16.806187    0.024342327      16.806187    0.024342327      16.806187    0.024342327
            1.4      18.244813    0.025368711      18.244813    0.025368711      18.244813    0.025368711
            1.6      19.868726    0.026479944      19.868726    0.026479944      19.868726    0.026479944
            1.8       21.73407    0.027694379       21.73407    0.027694379       21.73407    0.027694379
              2      24.154178    0.029183203      24.154178    0.029183203      24.154178    0.029183203
            2.2      27.154392    0.030930129      27.154392    0.030930129      27.154392    0.030930129
            2.4      30.949239    0.032983511      30.949239    0.032983511      30.949239    0.032983511
            2.6      35.872506    0.035433123      35.872506    0.035433123      35.872506    0.035433123
            2.8      41.692713     0.03806312      41.692713     0.03806312      41.692713     0.03806312
              3      43.113917    0.038812036      43.113917    0.038812036      43.113917    0.038812036
            3.2      20.282936    0.027367684      20.282936    0.027367684      20.282936    0.027367684
            3.4      10.920571    0.020339235      10.920571    0.020339235      10.920571    0.020339235
            3.6      6.5388859    0.015899809      6.5388859    0.015899809      6.5388859    0.015899809
            3.8      4.0862672    0.012714254      4.0862672    0.012714254      4.0862672    0.012714254
              4      2.5994358    0.010243563      2.5994358    0.010243563      2.5994358    0.010243563
            4.2      1.6772614   0.0083652214      1.6772614   0.0083652214      1.6772614   0.0083652214
            4.4      1.0976305   0.0068180932      1.0976305   0.0068180932      1.0976305   0.0068180932
            4.6     0.72147874   0.0056315059     0.72147874   0.0056315059     0.72147874   0.0056315059
            4.8     0.47697062   0.0046719096     0.47697062   0.0046719096     0.47697062   0.0046719096
              5     0.47697062   0.0046719096     0.47697062   0.0046719096     0.47697062   0.0046719096
