#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36409191   0.0044014913     0.36409191   0.0044014913     0.36409191   0.0044014913
           -3.8      0.5498322    0.005308824      0.5498322    0.005308824      0.5498322    0.005308824
           -3.6     0.80947126   0.0062858802     0.80947126   0.0062858802     0.80947126   0.0062858802
           -3.4      1.2140564   0.0075435509      1.2140564   0.0075435509      1.2140564   0.0075435509
           -3.2      1.7513436   0.0089000563      1.7513436   0.0089000563      1.7513436   0.0089000563
             -3      2.5314783    0.010458983      2.5314783    0.010458983      2.5314783    0.010458983
           -2.8      3.5454041    0.012176931      3.5454041    0.012176931      3.5454041    0.012176931
           -2.6      4.8117733     0.01396402      4.8117733     0.01396402      4.8117733     0.01396402
           -2.4      6.3897149    0.015844195      6.3897149    0.015844195      6.3897149    0.015844195
           -2.2      8.1818701    0.017728236      8.1818701    0.017728236      8.1818701    0.017728236
             -2      10.157042    0.019542468      10.157042    0.019542468      10.157042    0.019542468
           -1.8      12.150449    0.021168291      12.150449    0.021168291      12.150449    0.021168291
           -1.6      14.049831    0.022599373      14.049831    0.022599373      14.049831    0.022599373
           -1.4      15.669538    0.023710369      15.669538    0.023710369      15.669538    0.023710369
           -1.2       16.99621    0.024584238       16.99621    0.024584238       16.99621    0.024584238
             -1      17.966441    0.025178186      17.966441    0.025178186      17.966441    0.025178186
           -0.8      18.567218    0.025525094      18.567218    0.025525094      18.567218    0.025525094
           -0.6      18.917547    0.025719612      18.917547    0.025719612      18.917547    0.025719612
           -0.4      18.991936     0.02574404      18.991936     0.02574404      18.991936     0.02574404
           -0.2      19.048792    0.025769846      19.048792    0.025769846      19.048792    0.025769846
              0      19.054279    0.025770811      19.054279    0.025770811      19.054279    0.025770811
            0.2      18.999989    0.025749306      18.999989    0.025749306      18.999989    0.025749306
            0.4      18.872463    0.025692707      18.872463    0.025692707      18.872463    0.025692707
            0.6      18.571943    0.025534148      18.571943    0.025534148      18.571943    0.025534148
            0.8      17.979517    0.025179598      17.979517    0.025179598      17.979517    0.025179598
              1      17.005429    0.024598878      17.005429    0.024598878      17.005429    0.024598878
            1.2      15.661804    0.023709724      15.661804    0.023709724      15.661804    0.023709724
            1.4      14.014215    0.022571272      14.014215    0.022571272      14.014215    0.022571272
            1.6      12.114464    0.021150557      12.114464    0.021150557      12.114464    0.021150557
            1.8      10.140394       0.019526      10.140394       0.019526      10.140394       0.019526
              2      8.2169385    0.017768702      8.2169385    0.017768702      8.2169385    0.017768702
            2.2      6.3950954    0.015878427      6.3950954    0.015878427      6.3950954    0.015878427
            2.4      4.8113753    0.013956874      4.8113753    0.013956874      4.8113753    0.013956874
            2.6      3.5184988    0.012146667      3.5184988    0.012146667      3.5184988    0.012146667
            2.8      2.5169532    0.010454442      2.5169532    0.010454442      2.5169532    0.010454442
              3      1.7601322   0.0089129167      1.7601322   0.0089129167      1.7601322   0.0089129167
            3.2      1.2089837   0.0075181616      1.2089837   0.0075181616      1.2089837   0.0075181616
            3.4     0.81643466   0.0063099744     0.81643466   0.0063099744     0.81643466   0.0063099744
            3.6     0.54553955   0.0052773303     0.54553955   0.0052773303     0.54553955   0.0052773303
            3.8     0.36622165   0.0044015516     0.36622165   0.0044015516     0.36622165   0.0044015516
              4     0.36622165   0.0044015516     0.36622165   0.0044015516     0.36622165   0.0044015516
