#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1352358    0.010689801      3.1352358    0.010689801      3.1352358    0.010689801
            0.2      8.8050813    0.017767914      8.8050813    0.017767914      8.8050813    0.017767914
            0.4      13.016528    0.021491259      13.016528    0.021491259      13.016528    0.021491259
            0.6      15.808055     0.02361314      15.808055     0.02361314      15.808055     0.02361314
            0.8      17.555011    0.024872527      17.555011    0.024872527      17.555011    0.024872527
              1      18.536054    0.025562655      18.536054    0.025562655      18.536054    0.025562655
            1.2      19.374628    0.026145124      19.374628    0.026145124      19.374628    0.026145124
            1.4      20.211625    0.026726765      20.211625    0.026726765      20.211625    0.026726765
            1.6       21.27926     0.02744711       21.27926     0.02744711       21.27926     0.02744711
            1.8      22.742265    0.028397248      22.742265    0.028397248      22.742265    0.028397248
              2      24.819898    0.029666755      24.819898    0.029666755      24.819898    0.029666755
            2.2      27.695868    0.031339049      27.695868    0.031339049      27.695868    0.031339049
            2.4      31.442569    0.033356039      31.442569    0.033356039      31.442569    0.033356039
            2.6      36.256094    0.035746975      36.256094    0.035746975      36.256094    0.035746975
            2.8      41.980302    0.038338834      41.980302    0.038338834      41.980302    0.038338834
              3       42.05044    0.038512596       42.05044    0.038512596       42.05044    0.038512596
            3.2      13.453416    0.022473761      13.453416    0.022473761      13.453416    0.022473761
            3.4      4.8774137    0.013712658      4.8774137    0.013712658      4.8774137    0.013712658
            3.6      2.0400681   0.0090158435      2.0400681   0.0090158435      2.0400681   0.0090158435
            3.8     0.89888078   0.0061015156     0.89888078   0.0061015156     0.89888078   0.0061015156
              4     0.40385868   0.0041568017     0.40385868   0.0041568017     0.40385868   0.0041568017
            4.2     0.18459418    0.002856484     0.18459418    0.002856484     0.18459418    0.002856484
            4.4    0.081449559   0.0019371163    0.081449559   0.0019371163    0.081449559   0.0019371163
            4.6    0.036886731   0.0013143263    0.036886731   0.0013143263    0.036886731   0.0013143263
            4.8    0.017388605  0.00093404258    0.017388605  0.00093404258    0.017388605  0.00093404258
              5    0.017388605  0.00093404258    0.017388605  0.00093404258    0.017388605  0.00093404258
