#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1443985    0.010702314      3.1443985    0.010702314      3.1443985    0.010702314
            0.2      8.8059127    0.017767416      8.8059127    0.017767416      8.8059127    0.017767416
            0.4      13.040084    0.021506636      13.040084    0.021506636      13.040084    0.021506636
            0.6      15.846294    0.023644149      15.846294    0.023644149      15.846294    0.023644149
            0.8      17.469829    0.024811356      17.469829    0.024811356      17.469829    0.024811356
              1       18.54901    0.025574507       18.54901    0.025574507       18.54901    0.025574507
            1.2      19.375188    0.026146713      19.375188    0.026146713      19.375188    0.026146713
            1.4      20.166387    0.026700509      20.166387    0.026700509      20.166387    0.026700509
            1.6      21.236666    0.027419878      21.236666    0.027419878      21.236666    0.027419878
            1.8      22.800576    0.028418792      22.800576    0.028418792      22.800576    0.028418792
              2      24.846107    0.029695329      24.846107    0.029695329      24.846107    0.029695329
            2.2      27.700396    0.031333421      27.700396    0.031333421      27.700396    0.031333421
            2.4      31.458955    0.033361512      31.458955    0.033361512      31.458955    0.033361512
            2.6      36.259537    0.035742247      36.259537    0.035742247      36.259537    0.035742247
            2.8      42.018628    0.038357304      42.018628    0.038357304      42.018628    0.038357304
              3      41.996669    0.038504435      41.996669    0.038504435      41.996669    0.038504435
            3.2      13.466717    0.022485603      13.466717    0.022485603      13.466717    0.022485603
            3.4      4.8845315     0.01370154      4.8845315     0.01370154      4.8845315     0.01370154
            3.6       2.023515   0.0089847434       2.023515   0.0089847434       2.023515   0.0089847434
            3.8     0.90048827   0.0060949626     0.90048827   0.0060949626     0.90048827   0.0060949626
              4     0.39879469   0.0041692759     0.39879469   0.0041692759     0.39879469   0.0041692759
            4.2     0.18089074   0.0028536847     0.18089074   0.0028536847     0.18089074   0.0028536847
            4.4     0.07893497   0.0019220859     0.07893497   0.0019220859     0.07893497   0.0019220859
            4.6    0.036492453   0.0013021078    0.036492453   0.0013021078    0.036492453   0.0013021078
            4.8    0.016886575  0.00091821236    0.016886575  0.00091821236    0.016886575  0.00091821236
              5    0.016886575  0.00091821236    0.016886575  0.00091821236    0.016886575  0.00091821236
