#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.48560481   0.0045730196     0.48560481   0.0045730196     0.48560481   0.0045730196
           -3.8     0.71236434   0.0055442484     0.71236434   0.0055442484     0.71236434   0.0055442484
           -3.6      1.0503959   0.0066916669      1.0503959   0.0066916669      1.0503959   0.0066916669
           -3.4      1.5046882   0.0079446157      1.5046882   0.0079446157      1.5046882   0.0079446157
           -3.2      2.1104314   0.0093655411      2.1104314   0.0093655411      2.1104314   0.0093655411
             -3      2.9367547     0.01091979      2.9367547     0.01091979      2.9367547     0.01091979
           -2.8      3.9700747    0.012610425      3.9700747    0.012610425      3.9700747    0.012610425
           -2.6      5.2677506    0.014399482      5.2677506    0.014399482      5.2677506    0.014399482
           -2.4      6.7868703    0.016212532      6.7868703    0.016212532      6.7868703    0.016212532
           -2.2      8.5207734    0.018014388      8.5207734    0.018014388      8.5207734    0.018014388
             -2      10.372275    0.019709843      10.372275    0.019709843      10.372275    0.019709843
           -1.8      12.191355    0.021240575      12.191355    0.021240575      12.191355    0.021240575
           -1.6      13.852211    0.022496107      13.852211    0.022496107      13.852211    0.022496107
           -1.4      15.439255    0.023632559      15.439255    0.023632559      15.439255    0.023632559
           -1.2      16.586935     0.02439064      16.586935     0.02439064      16.586935     0.02439064
             -1      17.479544    0.024951978      17.479544    0.024951978      17.479544    0.024951978
           -0.8      17.988907    0.025268444      17.988907    0.025268444      17.988907    0.025268444
           -0.6       18.32681    0.025451148       18.32681    0.025451148       18.32681    0.025451148
           -0.4      18.379153    0.025472565      18.379153    0.025472565      18.379153    0.025472565
           -0.2      18.430312    0.025499765      18.430312    0.025499765      18.430312    0.025499765
              0      18.389489     0.02546912      18.389489     0.02546912      18.389489     0.02546912
            0.2      18.398842    0.025492605      18.398842    0.025492605      18.398842    0.025492605
            0.4       18.31106    0.025458355       18.31106    0.025458355       18.31106    0.025458355
            0.6      17.996844    0.025267721      17.996844    0.025267721      17.996844    0.025267721
            0.8      17.477145    0.024962025      17.477145    0.024962025      17.477145    0.024962025
              1       16.54987    0.024378661       16.54987    0.024378661       16.54987    0.024378661
            1.2       15.41786    0.023614677       15.41786    0.023614677       15.41786    0.023614677
            1.4      13.877492    0.022524336      13.877492    0.022524336      13.877492    0.022524336
            1.6      12.153165     0.02121417      12.153165     0.02121417      12.153165     0.02121417
            1.8      10.347604    0.019718637      10.347604    0.019718637      10.347604    0.019718637
              2      8.5347978    0.018037933      8.5347978    0.018037933      8.5347978    0.018037933
            2.2      6.7808881    0.016208565      6.7808881    0.016208565      6.7808881    0.016208565
            2.4      5.2737337    0.014408444      5.2737337    0.014408444      5.2737337    0.014408444
            2.6      3.9846894    0.012621549      3.9846894    0.012621549      3.9846894    0.012621549
            2.8      2.9285355    0.010920454      2.9285355    0.010920454      2.9285355    0.010920454
              3      2.1116283   0.0093352736      2.1116283   0.0093352736      2.1116283   0.0093352736
            3.2      1.4882217   0.0079040689      1.4882217   0.0079040689      1.4882217   0.0079040689
            3.4      1.0424503   0.0066563207      1.0424503   0.0066563207      1.0424503   0.0066563207
            3.6     0.71799049   0.0055367353     0.71799049   0.0055367353     0.71799049   0.0055367353
            3.8     0.49593751   0.0046325093     0.49593751   0.0046325093     0.49593751   0.0046325093
              4     0.49593751   0.0046325093     0.49593751   0.0046325093     0.49593751   0.0046325093
