#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00010675132   6.162982e-05  0.00010675132   6.162982e-05  0.00010675132   6.162982e-05
           -3.8   0.0011386807  0.00025160319   0.0011386807  0.00025160319   0.0011386807  0.00025160319
           -3.6    0.010522667  0.00068105458    0.010522667  0.00068105458    0.010522667  0.00068105458
           -3.4    0.035572061   0.0012620821    0.035572061   0.0012620821    0.035572061   0.0012620821
           -3.2     0.11722982   0.0022491393     0.11722982   0.0022491393     0.11722982   0.0022491393
             -3     0.30324163   0.0035818816     0.30324163   0.0035818816     0.30324163   0.0035818816
           -2.8     0.66273008   0.0052377999     0.66273008   0.0052377999     0.66273008   0.0052377999
           -2.6      1.3066614   0.0073184688      1.3066614   0.0073184688      1.3066614   0.0073184688
           -2.4       2.328282   0.0096605956       2.328282   0.0096605956       2.328282   0.0096605956
           -2.2      3.7563403    0.012201084      3.7563403    0.012201084      3.7563403    0.012201084
             -2      5.7263145    0.014926673      5.7263145    0.014926673      5.7263145    0.014926673
           -1.8      8.1700491    0.017681616      8.1700491    0.017681616      8.1700491    0.017681616
           -1.6       11.11219    0.020412337       11.11219    0.020412337       11.11219    0.020412337
           -1.4       14.29461    0.022974908       14.29461    0.022974908       14.29461    0.022974908
           -1.2       17.60833    0.025293854       17.60833    0.025293854       17.60833    0.025293854
             -1      20.862597    0.027338469      20.862597    0.027338469      20.862597    0.027338469
           -0.8      23.814267    0.029051461      23.814267    0.029051461      23.814267    0.029051461
           -0.6      26.306082    0.030382216      26.306082    0.030382216      26.306082    0.030382216
           -0.4      28.047142    0.031267281      28.047142    0.031267281      28.047142    0.031267281
           -0.2      28.932952    0.031700015      28.932952    0.031700015      28.932952    0.031700015
              0      28.963565    0.031715861      28.963565    0.031715861      28.963565    0.031715861
            0.2      27.991516    0.031247484      27.991516    0.031247484      27.991516    0.031247484
            0.4      26.307487    0.030385425      26.307487    0.030385425      26.307487    0.030385425
            0.6         23.772    0.029029895         23.772    0.029029895         23.772    0.029029895
            0.8      20.878569    0.027351829      20.878569    0.027351829      20.878569    0.027351829
              1      17.564712    0.025289021      17.564712    0.025289021      17.564712    0.025289021
            1.2      14.281339    0.022962836      14.281339    0.022962836      14.281339    0.022962836
            1.4      11.090928    0.020411042      11.090928    0.020411042      11.090928    0.020411042
            1.6      8.1944606    0.017682367      8.1944606    0.017682367      8.1944606    0.017682367
            1.8      5.7525034    0.014960342      5.7525034    0.014960342      5.7525034    0.014960342
              2      3.7836917    0.012236659      3.7836917    0.012236659      3.7836917    0.012236659
            2.2      2.3005395   0.0096227524      2.3005395   0.0096227524      2.3005395   0.0096227524
            2.4      1.3054919   0.0072978513      1.3054919   0.0072978513      1.3054919   0.0072978513
            2.6     0.66093151   0.0052277742     0.66093151   0.0052277742     0.66093151   0.0052277742
            2.8     0.30177747   0.0035505869     0.30177747   0.0035505869     0.30177747   0.0035505869
              3     0.12167079   0.0022550064     0.12167079   0.0022550064     0.12167079   0.0022550064
            3.2    0.035667593   0.0012474479    0.035667593   0.0012474479    0.035667593   0.0012474479
            3.4   0.0097487112   0.0006874875   0.0097487112   0.0006874875   0.0097487112   0.0006874875
            3.6   0.0013521833  0.00025160218   0.0013521833  0.00025160218   0.0013521833  0.00025160218
            3.8  0.00014233509  8.7157727e-05  0.00014233509  8.7157727e-05  0.00014233509  8.7157727e-05
              4  0.00014233509  8.7157727e-05  0.00014233509  8.7157727e-05  0.00014233509  8.7157727e-05
