#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00053375658  0.00013780755  0.00053375658  0.00013780755  0.00053375658  0.00013780755
           -3.8   0.0012810158  0.00032220865   0.0012810158  0.00032220865   0.0012810158  0.00032220865
           -3.6   0.0095364509   0.0007514398   0.0095364509   0.0007514398   0.0095364509   0.0007514398
           -3.4    0.035370797   0.0013808107    0.035370797   0.0013808107    0.035370797   0.0013808107
           -3.2     0.10675967   0.0023433934     0.10675967   0.0023433934     0.10675967   0.0023433934
             -3     0.28760211   0.0036688393     0.28760211   0.0036688393     0.28760211   0.0036688393
           -2.8     0.62252738   0.0053040248     0.62252738   0.0053040248     0.62252738   0.0053040248
           -2.6      1.2470915    0.007322256      1.2470915    0.007322256      1.2470915    0.007322256
           -2.4      2.2480565    0.009650698      2.2480565    0.009650698      2.2480565    0.009650698
           -2.2       3.644453    0.012137804       3.644453    0.012137804       3.644453    0.012137804
             -2      5.5859254     0.01482649      5.5859254     0.01482649      5.5859254     0.01482649
           -1.8      8.0608394    0.017594347      8.0608394    0.017594347      8.0608394    0.017594347
           -1.6      10.924251    0.020262259      10.924251    0.020262259      10.924251    0.020262259
           -1.4      14.187258    0.022872712      14.187258    0.022872712      14.187258    0.022872712
           -1.2      17.587076    0.025241903      17.587076    0.025241903      17.587076    0.025241903
             -1      20.866276    0.027315233      20.866276    0.027315233      20.866276    0.027315233
           -0.8      23.974536    0.029086763      23.974536    0.029086763      23.974536    0.029086763
           -0.6      26.457808    0.030414185      26.457808    0.030414185      26.457808    0.030414185
           -0.4      28.304048    0.031354892      28.304048    0.031354892      28.304048    0.031354892
           -0.2      29.267395    0.031817003      29.267395    0.031817003      29.267395    0.031817003
              0      29.208075    0.031798386      29.208075    0.031798386      29.208075    0.031798386
            0.2      28.338259     0.03138654      28.338259     0.03138654      28.338259     0.03138654
            0.4      26.419125     0.03039024      26.419125     0.03039024      26.419125     0.03039024
            0.6      23.936574    0.029078827      23.936574    0.029078827      23.936574    0.029078827
            0.8      20.881463    0.027326189      20.881463    0.027326189      20.881463    0.027326189
              1      17.542502    0.025240538      17.542502    0.025240538      17.542502    0.025240538
            1.2      14.149606    0.022842287      14.149606    0.022842287      14.149606    0.022842287
            1.4      10.943764    0.020304017      10.943764    0.020304017      10.943764    0.020304017
            1.6      8.0638678    0.017600268      8.0638678    0.017600268      8.0638678    0.017600268
            1.8      5.6063762    0.014839274      5.6063762    0.014839274      5.6063762    0.014839274
              2       3.661084    0.012142698       3.661084    0.012142698       3.661084    0.012142698
            2.2      2.2264798   0.0096060435      2.2264798   0.0096060435      2.2264798   0.0096060435
            2.4       1.246925    0.007316517       1.246925    0.007316517       1.246925    0.007316517
            2.6     0.63202568   0.0053216744     0.63202568   0.0053216744     0.63202568   0.0053216744
            2.8     0.28464383    0.003656188     0.28464383    0.003656188     0.28464383    0.003656188
              3     0.11057128   0.0023501374     0.11057128   0.0023501374     0.11057128   0.0023501374
            3.2    0.033712328   0.0013492185    0.033712328   0.0013492185    0.033712328   0.0013492185
            3.4   0.0079631673  0.00070490996   0.0079631673  0.00070490996   0.0079631673  0.00070490996
            3.6   0.0024196965  0.00036977995   0.0024196965  0.00036977995   0.0024196965  0.00036977995
            3.8  0.00028467017  0.00015096161  0.00028467017  0.00015096161  0.00028467017  0.00015096161
              4  0.00028467017  0.00015096161  0.00028467017  0.00015096161  0.00028467017  0.00015096161
