# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.44526475   0.0043406154     0.44526475   0.0043406154     0.44526475   0.0043406154
           -3.8     0.61197627   0.0050331918     0.61197627   0.0050331918     0.61197627   0.0050331918
           -3.6     0.83724474    0.005826391     0.83724474    0.005826391     0.83724474    0.005826391
           -3.4      1.1137503   0.0066703306      1.1137503   0.0066703306      1.1137503   0.0066703306
           -3.2      1.5036188   0.0077091915      1.5036188   0.0077091915      1.5036188   0.0077091915
             -3      1.9840285    0.008795724      1.9840285    0.008795724      1.9840285    0.008795724
           -2.8      2.5928176       0.010011      2.5928176       0.010011      2.5928176       0.010011
           -2.6      3.3786747    0.011367805      3.3786747    0.011367805      3.3786747    0.011367805
           -2.4      4.3798217    0.012869913      4.3798217    0.012869913      4.3798217    0.012869913
           -2.2      5.5652169    0.014466677      5.5652169    0.014466677      5.5652169    0.014466677
             -2      7.0315658    0.016201055      7.0315658    0.016201055      7.0315658    0.016201055
           -1.8      8.7418974    0.018008833      8.7418974    0.018008833      8.7418974    0.018008833
           -1.6      10.799647    0.019949123      10.799647    0.019949123      10.799647    0.019949123
           -1.4      13.090535    0.021894018      13.090535    0.021894018      13.090535    0.021894018
           -1.2      15.680965    0.023853717      15.680965    0.023853717      15.680965    0.023853717
             -1      18.376274    0.025729411      18.376274    0.025729411      18.376274    0.025729411
           -0.8      21.023283    0.027417098      21.023283    0.027417098      21.023283    0.027417098
           -0.6      23.448969    0.028866177      23.448969    0.028866177      23.448969    0.028866177
           -0.4      25.279757    0.029890407      25.279757    0.029890407      25.279757    0.029890407
           -0.2      26.378438    0.030472977      26.378438    0.030472977      26.378438    0.030472977
              0      26.354668      0.0304682      26.354668      0.0304682      26.354668      0.0304682
            0.2      25.301767     0.02989047      25.301767     0.02989047      25.301767     0.02989047
            0.4      23.401878    0.028831561      23.401878    0.028831561      23.401878    0.028831561
            0.6      21.096515    0.027465212      21.096515    0.027465212      21.096515    0.027465212
            0.8      18.349187    0.025729123      18.349187    0.025729123      18.349187    0.025729123
              1      15.657153    0.023855598      15.657153    0.023855598      15.657153    0.023855598
            1.2      13.097301    0.021900433      13.097301    0.021900433      13.097301    0.021900433
            1.4      10.817127    0.019965108      10.817127    0.019965108      10.817127    0.019965108
            1.6      8.7405709    0.018007754      8.7405709    0.018007754      8.7405709    0.018007754
            1.8      6.9852142     0.01615597      6.9852142     0.01615597      6.9852142     0.01615597
              2      5.5593799    0.014454161      5.5593799    0.014454161      5.5593799    0.014454161
            2.2      4.3527596    0.012848681      4.3527596    0.012848681      4.3527596    0.012848681
            2.4      3.4041833    0.011404605      3.4041833    0.011404605      3.4041833    0.011404605
            2.6      2.6065534    0.010026273      2.6065534    0.010026273      2.6065534    0.010026273
            2.8      1.9900352   0.0087988976      1.9900352   0.0087988976      1.9900352   0.0087988976
              3      1.5036702   0.0076998488      1.5036702   0.0076998488      1.5036702   0.0076998488
            3.2      1.1290345   0.0066988951      1.1290345   0.0066988951      1.1290345   0.0066988951
            3.4     0.82806217    0.005801586     0.82806217    0.005801586     0.82806217    0.005801586
            3.6     0.61625852   0.0050277673     0.61625852   0.0050277673     0.61625852   0.0050277673
            3.8      0.4501546   0.0043317631      0.4501546   0.0043317631      0.4501546   0.0043317631
              4      0.4501546   0.0043317631      0.4501546   0.0043317631      0.4501546   0.0043317631
