#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.022346698  0.00014708085    0.022346698  0.00014708085    0.022346698  0.00014708085
             10    0.066691255  0.00025264573    0.066691255  0.00025264573    0.066691255  0.00025264573
             20     0.10953138  0.00032048046     0.10953138  0.00032048046     0.10953138  0.00032048046
             30     0.14862391  0.00036882356     0.14862391  0.00036882356     0.14862391  0.00036882356
             40     0.18454355  0.00040516769     0.18454355  0.00040516769     0.18454355  0.00040516769
             50     0.21814631  0.00043282081     0.21814631  0.00043282081     0.21814631  0.00043282081
             60     0.24576298  0.00045232096     0.24576298  0.00045232096     0.24576298  0.00045232096
             70      0.2700261  0.00046668788      0.2700261  0.00046668788      0.2700261  0.00046668788
             80     0.28868489  0.00047585089     0.28868489  0.00047585089     0.28868489  0.00047585089
             90     0.30485483  0.00048208764     0.30485483  0.00048208764     0.30485483  0.00048208764
            100      0.3157453  0.00048468703      0.3157453  0.00048468703      0.3157453  0.00048468703
            110     0.32052336    0.000483808     0.32052336    0.000483808     0.32052336    0.000483808
            120     0.32281795  0.00048162528     0.32281795  0.00048162528     0.32281795  0.00048162528
            130     0.31950602  0.00047611675     0.31950602  0.00047611675     0.31950602  0.00047611675
            140     0.31326077   0.0004694785     0.31326077   0.0004694785     0.31326077   0.0004694785
            150     0.30345432  0.00046048956     0.30345432  0.00046048956     0.30345432  0.00046048956
            160     0.29297158  0.00045164395     0.29297158  0.00045164395     0.29297158  0.00045164395
            170     0.27969088  0.00044073241     0.27969088  0.00044073241     0.27969088  0.00044073241
            180     0.26626118   0.0004298241     0.26626118   0.0004298241     0.26626118   0.0004298241
            190      0.2499338  0.00041638833      0.2499338  0.00041638833      0.2499338  0.00041638833
            200     0.23514346  0.00040401503     0.23514346  0.00040401503     0.23514346  0.00040401503
            210      0.2192123   0.0003903076      0.2192123   0.0003903076      0.2192123   0.0003903076
            220     0.20400769  0.00037674891     0.20400769  0.00037674891     0.20400769  0.00037674891
            230     0.18916574  0.00036304408     0.18916574  0.00036304408     0.18916574  0.00036304408
            240     0.17502212  0.00034942266     0.17502212  0.00034942266     0.17502212  0.00034942266
            250     0.16096622  0.00033546097     0.16096622  0.00033546097     0.16096622  0.00033546097
