#     ptphoton2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0   0.0013796727   2.198084e-05   0.0013724105  2.1966471e-05   0.0013914496  2.2244745e-05
              5   0.0042436809  3.9177844e-05   0.0042208253   3.903727e-05   0.0042755662   3.979079e-05
             10   0.0074574276  5.1877497e-05   0.0074243332  5.1906704e-05   0.0075351662  5.2933911e-05
             15    0.010871251  6.2511211e-05    0.010811655  6.2522976e-05    0.010973515  6.3811046e-05
             20    0.014150659  7.0485543e-05    0.014066053  7.0336648e-05    0.014291386  7.2122055e-05
             25    0.016862079  7.7402122e-05    0.016764804  7.7133093e-05    0.017039547  7.8637154e-05
             30    0.018953133  8.2472086e-05    0.018839811    8.22561e-05    0.019199987  8.4804959e-05
             35    0.019969735  8.4599143e-05    0.019859059  8.4295245e-05    0.020221826  8.6700315e-05
             40    0.020012204  8.4735714e-05    0.019897171  8.4934639e-05    0.020242505  8.7231578e-05
             45    0.019234389  8.3228741e-05     0.01910975   8.484229e-05    0.019441721   8.652872e-05
             50    0.017686531  7.9763386e-05     0.01757253  7.8964001e-05    0.017876846  8.2130751e-05
             55    0.015093686  7.3538297e-05    0.015007758  7.3269099e-05    0.015250946  7.5008108e-05
             60    0.011348292   6.321338e-05    0.011264746  6.3205509e-05    0.011444658  6.4521313e-05
             65   0.0077056215  5.2351932e-05   0.0076710776  5.2723671e-05   0.0077901776   5.354176e-05
             70   0.0057548152  4.5639331e-05   0.0057189197  4.5452269e-05   0.0057989891  4.6135364e-05
             75   0.0044887138  3.9747856e-05    0.004454552   3.986162e-05   0.0045112357  4.0386615e-05
             80   0.0034952921  3.5265979e-05   0.0034760079  3.5030012e-05   0.0035173269  3.5431391e-05
             85     0.00279688  3.1800611e-05   0.0027813562  3.1659655e-05   0.0028119182   3.199071e-05
             90   0.0021981753  2.7847898e-05   0.0021873879  2.7734796e-05   0.0022089478  2.8004097e-05
             95   0.0018555003  2.5491381e-05   0.0018461397    2.53744e-05   0.0018636663  2.5627095e-05
            100   0.0015370367  2.3484922e-05   0.0015292885  2.3386089e-05    0.001542784  2.3578921e-05
            105   0.0012550996  2.0920948e-05   0.0012489139  2.0827622e-05   0.0012590684  2.0989174e-05
            110   0.0010378395  1.9318948e-05   0.0010326017  1.9234276e-05   0.0010414508  1.9391243e-05
            115  0.00085238442  1.7298579e-05   0.0008482321   1.722507e-05  0.00085444072  1.7335717e-05
            120   0.0007230013  1.6035814e-05  0.00071968691  1.5960219e-05  0.00072443741  1.6068776e-05
            125  0.00060662918  1.4612116e-05   0.0006040319  1.4561196e-05  0.00060797273  1.4657502e-05
            130  0.00048578229  1.3003962e-05  0.00048376087  1.2958201e-05     0.00048692  1.3020987e-05
            135  0.00042768884   1.218106e-05   0.0004261349  1.2143643e-05  0.00042885167  1.2227687e-05
            140  0.00036524697     1.1192e-05  0.00036379601  1.1150545e-05  0.00036577405   1.121155e-05
            145  0.00031195797  1.0424216e-05  0.00031098271   1.039847e-05  0.00031242544  1.0454239e-05
