#pt_Higgs-aafid        central        num_err    min (scale)        num_err    max (scale)        num_err
            271  0.00043969759  2.8030977e-05  0.00043755308  2.7928372e-05  0.00044096824  2.8096392e-05
            272  0.00041162752  2.6270783e-05  0.00041018983  2.6196723e-05  0.00041206126  2.6295079e-05
            273  0.00039671845  2.6345896e-05  0.00039612386  2.6301874e-05  0.00039823839  2.6383079e-05
            274  0.00040286059  2.6394421e-05  0.00040084436  2.6285804e-05  0.00040400873   2.645859e-05
            275  0.00035661258  2.5773747e-05  0.00035535666  2.5681128e-05  0.00035739704  2.5820835e-05
            276  0.00040380689  2.5543149e-05  0.00040292176  2.5471579e-05  0.00040454515  2.5563129e-05
            277  0.00035588632  2.5010929e-05  0.00035562634  2.5021661e-05  0.00035671009  2.5050058e-05
            278   0.0003238765  2.3691947e-05  0.00032365497  2.3698108e-05   0.0003239933  2.3662505e-05
            279  0.00041016482   2.642919e-05  0.00040311365  2.6266323e-05  0.00041060004  2.6477911e-05
            280  0.00038250623  2.6555885e-05  0.00038151348  2.6485899e-05  0.00038344001  2.6587867e-05
            281  0.00026830182  2.2222941e-05  0.00026646429  2.2147662e-05  0.00027118058  2.2304805e-05
            282  0.00042341923  2.6651361e-05  0.00042176319  2.6554698e-05  0.00042468224  2.6724984e-05
            283  0.00034210736  2.4581262e-05  0.00034181053  2.4533412e-05  0.00034243779  2.4606387e-05
            284  0.00027768366  2.3004908e-05  0.00027732749  2.3006813e-05  0.00027807045  2.3040754e-05
            285  0.00034715706  2.3759926e-05   0.0003418221  2.3540553e-05    0.000347395  2.3775779e-05
            286  0.00028680416  2.3011214e-05   0.0002862392  2.2961136e-05  0.00028713835  2.3036889e-05
            287  0.00034659971  2.4524807e-05  0.00034584785  2.4445942e-05  0.00034720667   2.454579e-05
            288  0.00032275528  2.3450623e-05  0.00032153732  2.3373461e-05  0.00032351572   2.349952e-05
            289  0.00024074132  2.0986699e-05  0.00023554644  2.0803597e-05  0.00024486369  2.1151812e-05
            290  0.00032403576   2.414178e-05  0.00032310593  2.4085101e-05  0.00032461499  2.4183828e-05
            291   0.0003502949  2.3799862e-05   0.0003492058  2.3733699e-05  0.00035100943  2.3842859e-05
            292  0.00038428457  2.5678491e-05  0.00038305005  2.5600383e-05  0.00038491521  2.5716337e-05
            293  0.00033498597  2.4505217e-05  0.00033428658  2.4427656e-05  0.00033543791  2.4513604e-05
            294  0.00032719501  2.4136655e-05  0.00032596311  2.4058034e-05  0.00032883994  2.4188506e-05
            295  0.00020050716  2.0270063e-05  0.00019763575  2.0159409e-05  0.00020203744  2.0353183e-05
            296  0.00030072283  2.2806153e-05  0.00030029924  2.2756069e-05  0.00030088337   2.281524e-05
            297  0.00027767962  2.2814848e-05  0.00027724695  2.2773936e-05  0.00027804844  2.2857003e-05
            298  0.00028889642  2.3122299e-05  0.00028843065  2.3076658e-05  0.00028920895  2.3145717e-05
            299  0.00024082996  2.1176403e-05  0.00024029478  2.1246026e-05  0.00024124777   2.121036e-05
            300  0.00031232846  2.2834075e-05  0.00031134725   2.276041e-05   0.0003130592  2.2884904e-05
            301  0.00030025331   2.269442e-05  0.00029970466  2.2646383e-05  0.00030076311  2.2721038e-05
            302  0.00024504913  2.1860513e-05  0.00024476855  2.1826015e-05  0.00024543513  2.1879316e-05
            303     0.00019262  2.0064568e-05  0.00018914013  1.9904411e-05  0.00019353519  2.0097278e-05
            304  0.00026745925  2.1774153e-05  0.00026710103  2.1722181e-05  0.00026773807   2.178181e-05
            305  0.00024786598  2.0604394e-05  0.00024746006  2.0560192e-05  0.00024810917  2.0626711e-05
            306  4.9910497e-05  8.5957488e-06  3.0446423e-05  6.5241832e-06  6.4702327e-05  9.9302792e-06
            307   0.0001945223   1.957657e-05  0.00019435841  1.9582344e-05  0.00019473864  1.9597194e-05
            308   0.0002774931  2.1452033e-05  0.00027720038  2.1405953e-05   0.0002776407  2.1463139e-05
            309  0.00023238834  2.1075797e-05  0.00023195904  2.1089455e-05  0.00023299253  2.1093942e-05
            310  0.00023929113  2.0897694e-05  0.00023886813  2.0876383e-05  0.00023999242  2.0915927e-05
            311  0.00019845118   1.868669e-05  0.00019654438  1.8624293e-05  0.00020028939  1.8764446e-05
            312  0.00026252702  2.1478851e-05  0.00026187585  2.1438018e-05  0.00026291846  2.1504736e-05
            313  0.00024196904  1.9927161e-05  0.00017740736  1.7290005e-05  0.00026577687  2.0799054e-05
            314  0.00018034243  1.8747482e-05  0.00017813594  1.8649868e-05  0.00018294791  1.8886111e-05
            315  0.00024446382  2.1092395e-05  0.00024226856  2.1019256e-05   0.0002459475  2.1127212e-05
            316  0.00027693957  2.1782768e-05  0.00027648653  2.1742768e-05  0.00027705039  2.1795028e-05
            317  0.00021917948  1.9588465e-05   0.0002162865  1.9467767e-05   0.0002216743  1.9657798e-05
            318  0.00025056549  2.1955214e-05  0.00025007412  2.1895357e-05  0.00025099159  2.1986599e-05
            319  0.00017661806  1.8997297e-05  0.00017607286  1.8999727e-05  0.00017755129  1.9007444e-05
            320   0.0001942466  2.0348686e-05  0.00019377794  2.0342724e-05  0.00019485373  2.0347509e-05
            321  0.00023367889  1.9919063e-05  0.00023362119   1.993141e-05  0.00023381241  1.9936636e-05
            322   0.0002377349  2.1575627e-05  0.00023735244  2.1539758e-05  0.00023792123  2.1586132e-05
            323  0.00022302876  2.0018659e-05  0.00022273739  1.9978432e-05  0.00022307377  2.0027272e-05
            324  0.00017496448  1.7743592e-05  0.00017478694  1.7748569e-05  0.00017517861  1.7743589e-05
            325  0.00025059636  2.1234483e-05  0.00025023618   2.119607e-05  0.00025087365  2.1264327e-05
            326   0.0002148508  1.8845315e-05   0.0002145087  1.8816645e-05  0.00021510401  1.8857406e-05
            327  0.00022691612  1.9454237e-05  0.00022647201  1.9416139e-05  0.00022715917  1.9475065e-05
            328 -5.2363311e-08  1.9678833e-06 -4.7049169e-07  7.4361352e-07  7.1350239e-06  2.9334794e-06
            329  0.00021403499  1.9045505e-05   0.0001698907  1.6624953e-05  0.00021434778  1.9093524e-05
            330  0.00019893803  1.8894196e-05  0.00019889459  1.8894431e-05  0.00019897551  1.8909315e-05
            331  0.00016796503  1.8063652e-05  0.00016751078  1.8048163e-05  0.00016821732  1.8081762e-05
            332  0.00011870913  1.5727844e-05  0.00011623814  1.5567022e-05  0.00011871751  1.5713843e-05
            333  0.00012607407  1.4877184e-05  0.00012242404  1.4690168e-05  0.00012796719  1.4966702e-05
            334  6.5891938e-05  1.2073136e-05  5.9232147e-05  1.1584772e-05  7.2403768e-05  1.2603426e-05
            335  0.00020410825  1.8557713e-05  0.00020386662  1.8529719e-05  0.00020425326   1.858004e-05
      336.00001  0.00014820089  1.8129678e-05  0.00014743068  1.8116473e-05  0.00014903562  1.8132951e-05
      337.00001  0.00013539546  1.7670063e-05  0.00013489664  1.7661268e-05  0.00013589337   1.769133e-05
      338.00001  0.00017638267  1.8295331e-05  0.00017169186  1.7970486e-05  0.00017909044  1.8487703e-05
      339.00001  0.00017653806  1.8143755e-05  0.00017613826  1.8130886e-05  0.00017709317   1.818444e-05
      340.00001  0.00010579886   1.557394e-05  0.00010036502  1.5232248e-05  0.00011103611  1.5896769e-05
      341.00001  0.00020175099  1.9671853e-05  0.00020117243  1.9629241e-05  0.00020202542   1.967963e-05
      342.00001  6.1968898e-06   2.706692e-06  2.8608051e-06  1.6139951e-06  1.1074109e-05  3.8955071e-06
      343.00001  0.00019206451  2.0248816e-05   0.0001916693  2.0202431e-05  0.00019224188  2.0250212e-05
      344.00001  0.00020571367  1.8720511e-05  0.00020540266  1.8679757e-05  0.00020591969  1.8731186e-05
      345.00001  0.00019212203  2.0262704e-05   0.0001919968  2.0227649e-05  0.00019226306  2.0283205e-05
      346.00001  0.00012895713  1.6977458e-05   0.0001285035  1.6983955e-05   0.0001292345  1.6973698e-05
      347.00001  8.7953905e-05  1.4455112e-05  6.2534561e-05  1.2434635e-05  0.00010495088  1.5611051e-05
      348.00001  0.00015681855  1.8529041e-05  0.00015636099  1.8520494e-05  0.00015752617   1.853961e-05
      349.00001  0.00016188902  1.8392899e-05  0.00016175287  1.8392729e-05  0.00016199754   1.840871e-05
      350.00001  0.00018201077  1.8793954e-05  0.00018173086  1.8753675e-05  0.00018218715  1.8784798e-05
      351.00001  0.00013396939  1.7743967e-05   0.0001338477   1.775644e-05  0.00013410598  1.7719943e-05
      352.00001  0.00010584557  1.5454948e-05  8.6641953e-05  1.4132253e-05  0.00011639325  1.6133277e-05
      353.00001  0.00011902285  1.6240454e-05  0.00011776779  1.6171101e-05  0.00012195774  1.6395985e-05
      354.00001  0.00015815576     1.7566e-05  0.00015744119  1.7510226e-05  0.00015925562  1.7615132e-05
      355.00001  0.00014873643  1.6721713e-05  0.00014848208  1.6709819e-05  0.00014892245  1.6738679e-05
      356.00001  0.00016923638  1.7429251e-05  0.00016567673  1.7187083e-05    0.000171428  1.7586155e-05
      357.00001  0.00014906634  1.7429387e-05  0.00014851712  1.7382601e-05  0.00014989468   1.750452e-05
      358.00001  0.00012501012  1.6664386e-05  0.00012456904  1.6622983e-05  0.00012539925  1.6682856e-05
      359.00001  0.00011064177  1.5244078e-05  0.00010957878  1.5152438e-05  0.00011160758  1.5341471e-05
      360.00001  0.00015413343  1.7260668e-05  0.00015401722  1.7258272e-05  0.00015418144  1.7241603e-05
      361.00001  0.00013783512  1.7754606e-05   0.0001376624   1.775083e-05   0.0001380702  1.7773954e-05
      362.00001  0.00015361271  1.8287153e-05  0.00015346302  1.8281563e-05  0.00015383243   1.831092e-05
      363.00001  0.00014477839  1.6722121e-05  0.00014449988   1.672557e-05  0.00014484584  1.6718629e-05
      364.00001  0.00014024361  1.4991852e-05  0.00013518107  1.4667023e-05  0.00014573992  1.5328519e-05
      365.00001  0.00017949639  1.9063618e-05  0.00017947369  1.9075321e-05  0.00017952245  1.9071318e-05
      366.00001  0.00016269478  1.8103065e-05  0.00016241185  1.8063552e-05  0.00016287621  1.8116334e-05
      367.00001  0.00017081589  2.0062106e-05  0.00017052691  2.0015594e-05  0.00017096686  2.0094823e-05
      368.00001  0.00015256275  1.8262604e-05  0.00015241967  1.8265005e-05  0.00015267775  1.8266551e-05
      369.00001  0.00020570394   1.925818e-05  0.00020551758  1.9237669e-05  0.00020607314  1.9279179e-05
      370.00001  0.00012656691  1.8354502e-05  0.00012641938  1.8376594e-05  0.00012678942  1.8353284e-05
      371.00001  0.00012447962  1.7131158e-05  0.00012390494  1.7152863e-05  0.00012531497  1.7138558e-05
      372.00001  0.00014340225  1.7360558e-05  0.00014311728  1.7343248e-05  0.00014389515  1.7378572e-05
      373.00001  0.00018580105  1.9951314e-05  0.00018538323  1.9906299e-05  0.00018594764  1.9964912e-05
      374.00001   0.0001224782  1.6294972e-05  0.00012043864  1.6178185e-05  0.00012394498  1.6399678e-05
      375.00001  0.00012556857  1.6956584e-05  0.00012473485  1.6924905e-05  0.00012641337  1.6999974e-05
      376.00001  3.7863259e-05  7.8389278e-06  2.4626742e-05   6.125013e-06  5.3792752e-05   9.552593e-06
      377.00001  0.00014921393  1.8177779e-05  0.00014772134  1.8156088e-05  0.00014932722   1.819034e-05
      378.00001   3.264614e-06  1.7954932e-06  3.5941644e-07  3.1422392e-07  9.4808499e-06  3.6035359e-06
      379.00001  0.00012760851  1.6786195e-05  0.00012652456  1.6725909e-05  0.00012918097  1.6858218e-05
      380.00001  6.7873206e-05  1.4511708e-05  5.5786334e-05  1.3359764e-05  7.6287366e-05  1.5191689e-05
      381.00001  8.2062404e-06  3.9142209e-06 -8.1166151e-07  1.8990984e-06  2.6675337e-05  8.4069469e-06
      382.00001  0.00013899564  1.6561446e-05  0.00013283715  1.6234738e-05  0.00014411209  1.6841894e-05
      383.00001  0.00011726857  1.7230645e-05  0.00011701224  1.7234794e-05  0.00011755733   1.724345e-05
      384.00001  8.9661658e-05  1.4685642e-05  8.5371473e-05  1.4379444e-05  9.2159392e-05  1.4855992e-05
      385.00001  0.00015874882  1.7985308e-05  0.00015783596   1.794252e-05   0.0001594939  1.8024155e-05
      386.00001  0.00016135131  1.7959681e-05  0.00016129162  1.7961335e-05  0.00016138503  1.7968706e-05
      387.00001  0.00014182778  1.6845855e-05   0.0001406374  1.6787955e-05   0.0001428553  1.6907427e-05
      388.00001  0.00012700295  1.7152643e-05  0.00012531564     1.7082e-05  0.00012826752  1.7213645e-05
      389.00001  6.0170902e-05  1.2446082e-05  5.1037262e-05   1.158277e-05  6.8700668e-05  1.3184293e-05
      390.00001  8.1666373e-05  1.4720509e-05  8.1099007e-05  1.4684692e-05   8.196105e-05   1.473455e-05
      391.00001  2.7673316e-05  8.3089372e-06  1.9706407e-05  6.7179099e-06  3.6032962e-05  9.7422803e-06
      392.00001  0.00015729926  1.8700528e-05  0.00015711975  1.8664003e-05  0.00015751413  1.8717058e-05
      393.00001  0.00010115855  1.4603534e-05  4.4224225e-05  9.1554617e-06  0.00012167322  1.6238114e-05
      394.00001  3.2180194e-05  1.0217179e-05  1.9331487e-05  8.2802121e-06  4.4858977e-05  1.1746404e-05
      395.00001  9.2220824e-05  1.6080981e-05  9.1923086e-05  1.6055929e-05  9.2554362e-05  1.6129836e-05
      396.00001  9.4606921e-05  1.5542327e-05  9.3294344e-05  1.5460415e-05  9.5629715e-05  1.5606733e-05
      397.00001  5.3783783e-05  1.0859347e-05  1.8534972e-05  5.8058749e-06  6.8305525e-05  1.2547472e-05
      398.00001  8.8413099e-05  1.5693856e-05  8.8078064e-05  1.5673127e-05  8.8846206e-05  1.5714568e-05
      399.00001   3.808531e-05  1.0575999e-05  3.2935849e-05  9.9462212e-06  4.5280331e-05  1.1390725e-05
      400.00001  7.3197992e-05  1.3508811e-05   6.441818e-05  1.2798908e-05   7.949672e-05  1.3974528e-05
      401.00001  0.00010724259  1.7440673e-05  0.00010684373  1.7425482e-05  0.00010763812  1.7471739e-05
      402.00001  9.5656628e-05  1.6326713e-05  9.5093573e-05  1.6293805e-05  9.6053468e-05  1.6372352e-05
      403.00001  0.00013402717  1.8034767e-05  0.00013385039  1.8004655e-05  0.00013433437   1.806724e-05
      404.00001  9.3254637e-05  1.5248531e-05  8.8023576e-05  1.4733623e-05  9.3928208e-05  1.5319231e-05
      405.00001  5.4556972e-05  1.4267571e-05    5.28562e-05  1.4100862e-05   5.821513e-05  1.4648207e-05
      406.00001   0.0001152477  1.6271362e-05  0.00011489289  1.6248625e-05  0.00011564163   1.629312e-05
      407.00001  6.7061276e-06  3.0895541e-06  6.1922004e-06  2.9328253e-06  1.3736632e-05  4.8560839e-06
      408.00001   7.032524e-05  1.4056269e-05  7.0248551e-05  1.4056641e-05  7.0434033e-05  1.4042866e-05
      409.00001   0.0001407117  1.8166214e-05  0.00014064597  1.8132605e-05  0.00014081046  1.8180635e-05
      410.00001  7.2873334e-05  1.5124017e-05  7.0971772e-05  1.4965101e-05  7.3662051e-05  1.5200007e-05
      411.00001  5.2037837e-05  1.5303479e-05  5.1704219e-05  1.5278495e-05  5.2692719e-05  1.5342569e-05
      412.00001  2.4958094e-05  6.8831025e-06  4.9850631e-06  2.5178811e-06  2.9475577e-05  7.5884839e-06
      413.00001  4.6965104e-05   1.416684e-05  4.3217394e-05  1.3718759e-05  5.0561125e-05   1.454986e-05
      414.00001  0.00010812668   1.664879e-05  0.00010656116  1.6443392e-05  0.00010846042  1.6689565e-05
      415.00001  0.00016121436  1.9786159e-05  0.00016109243  1.9757597e-05  0.00016133641  1.9802957e-05
      416.00001  0.00010470188  1.6040489e-05  0.00010442068  1.6038844e-05  0.00010503767  1.6053741e-05
      417.00001  7.7430981e-05  1.6253381e-05  7.7088236e-05  1.6195517e-05  7.7640023e-05  1.6313337e-05
      418.00001  0.00011387579  1.8990746e-05  0.00011365151  1.8985071e-05  0.00011413515  1.8988003e-05
      419.00001  5.3944377e-05  1.3310123e-05  4.1303263e-05  1.1920797e-05  6.2435469e-05  1.4147227e-05
      420.00001  0.00011008382  1.7211506e-05  0.00010977837  1.7178061e-05  0.00011008409  1.7216657e-05
      421.00001   0.0001234736   1.875396e-05  0.00012322973  1.8720619e-05  0.00012351506  1.8779923e-05
      422.00001  0.00010020554  1.7090906e-05  9.9281621e-05  1.7010239e-05  0.00010089309  1.7132673e-05
      423.00001  9.7066974e-05  1.7430495e-05  9.6934918e-05  1.7438893e-05  9.7161414e-05  1.7424705e-05
      424.00001  5.1074949e-05  1.3232739e-05 -3.7290323e-07  2.4519078e-06  8.3695883e-05  1.6255822e-05
      425.00001  5.5292462e-05    1.61224e-05  5.4713925e-05  1.6079518e-05  5.5429882e-05   1.613392e-05
      426.00001  0.00013619876  1.8748397e-05  0.00013600148  1.8742067e-05   0.0001363119   1.876426e-05
      427.00001  9.3676279e-06  8.5403313e-06  3.0881995e-06  6.3770475e-06  1.2547553e-05  9.3067537e-06
      428.00001    8.00811e-05  1.6815593e-05  2.3526519e-05   1.016334e-05  8.8339184e-05  1.7502838e-05
      429.00001  0.00012062617  1.7724893e-05  0.00011948729  1.7603721e-05  0.00012106515  1.7757253e-05
      430.00001  9.3972113e-05  1.7276665e-05  9.3668462e-05  1.7259567e-05  9.4226031e-05  1.7304524e-05
      431.00001  0.00012106373  1.9124776e-05  0.00012099873  1.9126841e-05    0.000121208  1.9144488e-05
      432.00001  9.8998816e-05  1.7198152e-05  9.6993358e-05  1.7069119e-05  0.00010094456  1.7330546e-05
      433.00001  5.1697707e-05  1.3172747e-05  5.0713348e-05  1.3058908e-05  5.2238834e-05  1.3243353e-05
      434.00001  0.00012398715  1.7544985e-05  0.00012205087  1.7358165e-05  0.00012557183   1.769365e-05
      435.00001  4.6661056e-05  1.4501987e-05  4.5637694e-05  1.4389741e-05  4.7284497e-05  1.4565244e-05
      436.00001  6.9751241e-05  1.5964945e-05  6.9159586e-05  1.5886776e-05  7.0570581e-05   1.604858e-05
      437.00001   9.935261e-05  2.1125121e-05  9.9068833e-05  2.1081254e-05  9.9386321e-05  2.1132874e-05
      438.00001  9.7627782e-05  1.6250893e-05  9.6150967e-05   1.617876e-05  9.8675312e-05   1.630693e-05
      439.00001  5.2727955e-05  1.6366378e-05  5.2065734e-05  1.6319122e-05  5.3303655e-05  1.6390039e-05
      440.00001  8.8043781e-05  1.7489394e-05  8.7633815e-05  1.7468108e-05   8.848153e-05  1.7509936e-05
      441.00001  7.2577257e-05  1.7139995e-05  6.8751331e-05  1.6809635e-05  7.5879689e-05  1.7423092e-05
      442.00001  0.00012277279  2.1092076e-05  0.00012259039  2.1052763e-05  0.00012284144  2.1098381e-05
      443.00001  0.00010557187  1.7882843e-05  0.00010510341  1.7854463e-05  0.00010627742  1.7942978e-05
      444.00001  5.3647164e-05   1.515121e-05   5.269717e-05  1.5056955e-05  5.4089176e-05  1.5203639e-05
      445.00001  0.00012135526  1.8668906e-05  0.00012093247  1.8654404e-05  0.00012180989  1.8695887e-05
      446.00001   0.0001300215  1.9038004e-05   0.0001299148   1.903771e-05   0.0001301237  1.9043323e-05
      447.00001  0.00011250063  1.7608012e-05  0.00011196638  1.7587901e-05  0.00011267813  1.7605832e-05
      448.00001  1.9994881e-05  6.5200134e-06  1.7336257e-05  5.9764872e-06  2.3425871e-05  7.1783833e-06
      449.00001   5.808319e-05  1.7543581e-05  5.7795631e-05  1.7523764e-05  5.8404931e-05  1.7564394e-05
      450.00001  9.7332809e-05  1.9529907e-05  9.7214201e-05  1.9540066e-05  9.7444902e-05  1.9531399e-05
      451.00001  6.7706234e-05  1.4521491e-05  4.6340338e-05  1.1585318e-05   7.053809e-05  1.4886164e-05
      452.00001   9.049276e-05  1.8419692e-05  9.0293229e-05  1.8413503e-05  9.0945846e-05  1.8438867e-05
      453.00001  1.0502353e-05  6.7203058e-06  6.7962713e-07  5.6240167e-07  5.0290731e-05  1.2672381e-05
      454.00001  2.5640729e-05  1.3434274e-05  2.3786897e-05   1.316506e-05  2.5863544e-05  1.3498835e-05
      455.00001  0.00013395296  2.0431208e-05   0.0001336859   2.044317e-05  0.00013429672  2.0430412e-05
      456.00001  0.00012573892  1.9401701e-05  0.00012560139  1.9371285e-05  0.00012584123  1.9429506e-05
      457.00001  5.6359371e-05  1.6501186e-05  5.4942211e-05  1.6333743e-05  5.8180311e-05  1.6720428e-05
      458.00001  9.9299362e-05  1.8534336e-05  9.8995796e-05  1.8481783e-05     9.9448e-05   1.854792e-05
      459.00001  1.2406866e-05  5.4423107e-06  3.8618574e-06  2.4387172e-06  2.0464485e-05  7.4968714e-06
      460.00001  5.7860839e-05  1.5345187e-05  3.7599208e-05  1.2900273e-05  6.9119252e-05  1.6471476e-05
      461.00001  8.4529973e-05  1.8904112e-05  8.3844924e-05   1.886792e-05  8.5051774e-05  1.8935997e-05
      462.00001  -7.643634e-07  1.1679022e-06 -7.8212836e-07  1.2269401e-06  3.6147194e-06  2.2018621e-06
      463.00001  8.1088471e-05  1.7614937e-05  8.0880519e-05  1.7618315e-05  8.1607253e-05  1.7640239e-05
      464.00001  5.4715408e-05  1.2477386e-05  5.0895153e-05  1.1950451e-05  5.8739886e-05    1.30098e-05
      465.00001  4.9548489e-05  1.3275046e-05  2.1859007e-06  1.6151392e-06  8.1976949e-05  1.7983307e-05
      466.00001  0.00011212384  2.0113798e-05  0.00011206946  2.0106448e-05  0.00011230284  2.0107593e-05
      467.00001  0.00012288608  2.2837039e-05  0.00012174628  2.2765412e-05  0.00012391493  2.2913012e-05
      468.00001  7.8568701e-05  1.9526769e-05  7.8559176e-05   1.952129e-05  7.8587902e-05  1.9555812e-05
      469.00001  0.00010144982  2.0223314e-05  0.00010137114  2.0214719e-05  0.00010150986  2.0240629e-05
      470.00001  0.00012904403  1.9068078e-05  0.00012875085  1.9047929e-05  0.00012928509   1.907106e-05
      471.00001   4.428821e-05  1.4764048e-05  4.3474519e-05  1.4703196e-05   4.500972e-05  1.4835097e-05
      472.00001   0.0001459635   2.268684e-05  0.00014587793  2.2666991e-05  0.00014612971  2.2725097e-05
      473.00001   9.493399e-05  1.9158184e-05  9.4621995e-05  1.9138329e-05  9.5203269e-05  1.9189265e-05
      474.00001  7.5204205e-05  1.6080756e-05  7.1751275e-05  1.5768664e-05  7.8778239e-05  1.6422245e-05
      475.00001  9.8927344e-05  1.9045101e-05  9.4903504e-05  1.8561011e-05  0.00010193804  1.9390845e-05
      476.00001  5.5784018e-05  1.6887575e-05  5.1607939e-05  1.6361414e-05  5.6686668e-05  1.7015035e-05
      477.00001  3.2967386e-05  1.2038622e-05   2.754472e-05  1.0530991e-05  3.5238248e-05  1.2781503e-05
      478.00001  7.7208628e-05  2.0473086e-05   7.713397e-05  2.0463756e-05  7.7510445e-05  2.0475517e-05
      479.00001  0.00011165066  1.9580278e-05   0.0001115201  1.9547704e-05  0.00011180848  1.9618137e-05
      480.00001  0.00013009365  2.2989522e-05  0.00012971536  2.2912725e-05  0.00013021535  2.2993326e-05
      481.00001  0.00010466842  1.9091312e-05  0.00010444955  1.9075398e-05  0.00010488397  1.9113225e-05
      482.00001  0.00011735855   2.145308e-05  0.00011727022  2.1459681e-05  0.00011764491   2.146281e-05
      483.00001  5.2117516e-05   1.743226e-05  5.0861251e-05  1.7160736e-05  5.5070091e-05  1.7796927e-05
      484.00001  5.7183863e-06  3.3568405e-06  1.9777255e-06  1.5004214e-06  1.0369236e-05  5.0674896e-06
      485.00001  3.1348104e-05  1.2100241e-05  2.8571798e-05  1.1659434e-05  3.7759841e-05  1.3050296e-05
      486.00001  4.7255217e-05  1.5681884e-05  4.3602605e-05  1.4857134e-05  4.9049712e-05  1.6028225e-05
      487.00001  5.5769451e-05  1.8435646e-05  5.5304396e-05  1.8356495e-05   5.647155e-05   1.851777e-05
      488.00001  3.6941595e-05  1.2657157e-05  3.5144095e-05  1.2267769e-05  3.9699181e-05  1.3262665e-05
      489.00001  9.7210681e-05  2.0480149e-05  9.5762789e-05  2.0375483e-05  9.8160726e-05  2.0549162e-05
      490.00001  4.8781906e-05  1.7181667e-05  3.9417726e-05  1.5837241e-05  5.4147221e-05  1.7880369e-05
      491.00001  2.7937594e-05  1.3985997e-05  2.4413511e-05  1.3290168e-05  3.0242717e-05  1.4409613e-05
      492.00001  0.00012619125  2.1241725e-05  0.00012607662  2.1215812e-05  0.00012633061  2.1272597e-05
      493.00001  9.2301003e-05  2.1121272e-05  9.2047013e-05  2.1121899e-05   9.247625e-05  2.1122472e-05
      494.00001  1.6358699e-05  1.0521854e-05  1.2490252e-05  9.5613308e-06  2.0148391e-05  1.1361878e-05
      495.00001  3.3545169e-07  3.1521279e-07 -3.0963466e-07  3.3217904e-07  9.7740986e-07  8.3588731e-07
      496.00001  7.9960758e-05  1.8007919e-05  7.9460494e-05  1.7962309e-05  8.0136531e-05   1.801191e-05
      497.00001  5.5485338e-05  1.7976964e-05  5.4831171e-05  1.7900452e-05  5.5920817e-05  1.8033238e-05
      498.00001  3.0247311e-05  1.4159091e-05  2.8472677e-05  1.3850971e-05  3.1627274e-05  1.4398545e-05
      499.00001    7.36146e-05   2.475662e-05  7.3569707e-05  2.4771965e-05  7.3646563e-05  2.4753926e-05
      500.00001    7.36146e-05   2.475662e-05  7.3569707e-05  2.4771965e-05  7.3646563e-05  2.4753926e-05
