#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18308575    0.040143242     0.16623814    0.042397608     0.19916695    0.036282218
           -3.8     0.26104053    0.026948924     0.22274112    0.023671646     0.30634325    0.033159894
           -3.6     0.48817969    0.035185788     0.42676588    0.030682786     0.56311082    0.044120171
           -3.4     0.86429636    0.048886173     0.76807679     0.04221355     0.96260292    0.064219136
           -3.2      1.4201671    0.061463651      1.2621454    0.055156028      1.6073895     0.07621068
             -3      2.6074476     0.10608506      2.3560967     0.11105957      2.9116867     0.11150842
           -2.8      4.1058704     0.11215463      3.6745233      0.1001531      4.6295106     0.13984422
           -2.6      6.3773878     0.13656147       5.756756      0.1268119      7.1159646     0.16490214
           -2.4      9.7599217      0.1642139      8.8799318     0.14791977      10.753307     0.20398834
           -2.2      14.986637     0.22560786      13.801215     0.21457831      16.200259     0.26167118
             -2      22.042569     0.37579643      20.357684     0.42347202      23.815454     0.32947757
           -1.8      31.562609     0.31021027      29.232821     0.29161493      34.059179     0.37636287
           -1.6      46.085466     0.37669021      43.008539     0.40410282      49.497301     0.45415056
           -1.4      65.085548     0.52541244      60.538728     0.55440702      69.299073      0.5518394
           -1.2      89.628774     0.53421141       84.13558     0.52351837      95.146799     0.64700915
             -1       120.5685     0.87800399      112.75749     0.76050393      128.99765       1.292541
           -0.8      154.06675     0.72995599      144.15779     0.65750706      164.30557     0.92689503
           -0.6      190.37435     0.76057489      177.99103     0.72616788       202.8604     0.94881969
           -0.4      220.32133     0.82370533      206.32931     0.78291358      234.83712      1.0162913
           -0.2      237.12314     0.89952181      222.14627     0.88073862       252.8065       1.051948
              0      239.17951     0.85588559      223.90816     0.83504301       254.8576      1.0598195
            0.2      220.84029     0.80851757      206.33113     0.81304495      235.05665      1.0626926
            0.4      190.67435     0.81217794      179.31174     0.90357338      201.81256     0.93021783
            0.6      155.22948      0.8601635      145.65751     0.91727778      164.61741     0.94204227
            0.8      119.77737     0.59606365       111.6504     0.56102295       128.5564     0.75064142
              1      88.162137     0.53015894      82.411294     0.53024514      94.095016     0.63529627
            1.2      65.427536     0.47058406      60.990579     0.47626345      70.447418     0.78194696
            1.4      45.018993     0.38365624      41.846768     0.35235279      48.165964     0.48064955
            1.6       31.74711     0.30685475      29.346392     0.28783801      34.303681     0.37543789
            1.8       22.25139     0.25637841      20.509846     0.24326654       24.05414     0.30894271
              2      14.608887     0.20306222      13.373026     0.18326385      15.903342     0.25259598
            2.2      9.5172882      0.1674077        8.63341     0.15144627      10.544853     0.20545122
            2.4      6.1391938     0.13156682       5.528681     0.11761327      6.8500925     0.16309122
            2.6       3.866445      0.1116782      3.4865781     0.10415442      4.2846009     0.13117276
            2.8      2.4941374    0.082859484      2.2126858    0.073892736      2.8391451     0.10220622
              3      1.4706625    0.068689728       1.293906    0.064303779       1.630851    0.078751192
            3.2     0.89075583    0.051004532     0.77886103    0.044721649      1.0324163     0.06346629
            3.4     0.55941996    0.047870942     0.49932528    0.048558774     0.62076484    0.050049477
            3.6     0.29919234    0.027526346     0.25536931    0.024173566     0.35948441     0.03427733
            3.8     0.17407995    0.021237586     0.15137445    0.018327441     0.20223287    0.026988402
              4     0.17407995    0.021237586     0.15137445    0.018327441     0.20223287    0.026988402
