# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
            470    0.040093628   0.0012592433    0.033102791    0.001037409    0.047116862   0.0015232019
            480    0.037933196   0.0012233003    0.031162586   0.0010086755    0.044893158   0.0014889361
            490    0.034645061    0.001351395    0.028164066   0.0012052693    0.041476663   0.0015194994
            500    0.030096949   0.0010912384    0.024568499  0.00089342332    0.035955202   0.0013160802
            510    0.030506998   0.0011036858    0.025096931  0.00091294706    0.035829794   0.0013546994
            520    0.029198662    0.001146834    0.024485096   0.0011241485    0.034189114   0.0014057718
            530    0.025411579   0.0010063984    0.020814678  0.00082231059    0.030152502   0.0012293832
            540    0.023339473  0.00096619027    0.019240355  0.00079373519    0.027470207   0.0011785232
            550    0.022391447  0.00094419881    0.018424712   0.0007765257    0.026330587   0.0011273286
            560    0.020714611  0.00089933537    0.017100041   0.0007494516    0.024258232   0.0010806543
            570    0.018713529  0.00085585964    0.015325113  0.00070357952    0.022168448    0.001024803
            580    0.018240888  0.00085152412    0.015025105  0.00069755859    0.021472431   0.0010342612
            590     0.01767504  0.00083162292    0.014436984  0.00068095042    0.021049678  0.00099441617
            600     0.01601671  0.00079523708    0.013155869   0.0006494374    0.018827242  0.00097248693
            610    0.015137435  0.00077157742    0.012430347   0.0006346956    0.017847714  0.00091931585
            620    0.013511576  0.00073186458    0.011280937  0.00060667919    0.015499565  0.00090786254
            630    0.012726982  0.00071303126    0.010374165  0.00057870452     0.01515398  0.00087405139
            640    0.012215725  0.00069622037    0.010030854  0.00057101903    0.014410141  0.00083034151
            650    0.011456994  0.00067399104   0.0094497935  0.00055382435    0.013370479  0.00080315034
            660   0.0094302125   0.0006103229   0.0077178562  0.00049903294    0.011148793  0.00073094192
            670   0.0096144196  0.00061920152   0.0079739091  0.00051012863    0.011111763  0.00074920076
            680   0.0095891379  0.00061854991    0.007862398  0.00050798297    0.011317247  0.00073388371
            690   0.0086881314  0.00058609938   0.0071223784  0.00047896597     0.01023939  0.00070433352
            700    0.009153783  0.00059876569   0.0074734961  0.00048957261    0.010861361  0.00071382063
            710   0.0070379275  0.00053477539    0.005803749  0.00043560895   0.0082163137  0.00066008974
            720   0.0075144054  0.00054679205   0.0062784072  0.00045541259    0.008570619  0.00064494817
            730   0.0069380065  0.00052601187   0.0058488993  0.00044624892   0.0078065176  0.00074416457
            740   0.0063796856  0.00050287135   0.0052645575  0.00041499268   0.0074288268  0.00060227457
            750   0.0060732725  0.00050177112    0.005068019  0.00041411871   0.0068959366  0.00060132319
            760     0.00597787  0.00048865076   0.0049133183  0.00040126286      0.0070136  0.00058026682
            770   0.0045434484   0.0004201808   0.0036994673  0.00034293934   0.0054286569  0.00050464758
            780   0.0045216262  0.00042342171   0.0037310163  0.00035035149   0.0052426261  0.00049732976
            790   0.0044468164  0.00041647878   0.0037031523  0.00034932766   0.0050739744  0.00048646241
            800   0.0032367079  0.00035960996    0.002675181  0.00029465487   0.0037466621  0.00043028323
            810   0.0041431288  0.00041952125   0.0034269403  0.00033789647   0.0047832876  0.00053137233
            820   0.0036138954   0.0003788924   0.0029681366   0.0003099485   0.0042333052  0.00045051765
            830   0.0034180882  0.00037278265   0.0028282634  0.00030204203   0.0039388039  0.00046108343
            840   0.0027285523  0.00033599981   0.0022097712  0.00026628524   0.0032740621  0.00042657393
            850   0.0028871686  0.00033561851   0.0023956706  0.00027903448   0.0032963654  0.00038563242
            860   0.0028903412  0.00034039291   0.0023826052  0.00028394823   0.0033576694  0.00040431093
            870   0.0023383883  0.00030690554   0.0019289229  0.00024957806    0.002718268   0.0003748271
            880   0.0027714294  0.00032889877   0.0022470274  0.00026708453   0.0032962869  0.00039302004
            890   0.0025333706  0.00031905222   0.0020631131  0.00026195169   0.0029880399  0.00038239789
            900   0.0018330614  0.00026738576   0.0015149359  0.00022149485   0.0021196203  0.00031148265
            910   0.0018352523   0.0002733415    0.001599017  0.00025123756   0.0019251621  0.00031325632
            920   0.0017161967  0.00025872388   0.0014054327  0.00021224566   0.0020195987  0.00030617283
            930   0.0022065693  0.00029558115   0.0018334222  0.00024813658   0.0025420336  0.00034626595
            940   0.0015607248  0.00024677136   0.0013063144   0.0002099525   0.0017456399  0.00029293928
            950   0.0019105523  0.00027850547   0.0015817673  0.00022993255   0.0021951178  0.00032778737
            960   0.0022640536  0.00029726852   0.0018770425  0.00024831375   0.0025983425  0.00034886088
            970   0.0011653575  0.00021986396  0.00097240261  0.00017876172   0.0013156778  0.00026736714
            980   0.0012110026  0.00022441167    0.001073115  0.00019423453    0.001239451   0.0002477209
            990   0.0017155804  0.00026448069   0.0014298216  0.00022309482   0.0019424732  0.00031270013
           1000   0.0017155804  0.00026448069   0.0014298216  0.00022309482   0.0019424732  0.00031270013
