#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.51364877    0.010470221     0.42287727   0.0085712362     0.62358589    0.012972689
           -3.8     0.79696479    0.012482552     0.66054065    0.010016637      0.9594136    0.017062192
           -3.6      1.2228945    0.014586272      1.0163587    0.012048697      1.4690632    0.017785372
           -3.4      1.7948107    0.017460099      1.4999262     0.01449216      2.1422907    0.021212585
           -3.2      2.7053665    0.021423532      2.2754708    0.017882597       3.204939     0.02610441
             -3       3.981042    0.026028729      3.3632513    0.021904209      4.6955214    0.031102288
           -2.8      5.7825856    0.031442693      4.9159905    0.026634131      6.7716646    0.037379257
           -2.6      8.5662682    0.038306338      7.3268705    0.032669835      9.9616446    0.045126176
           -2.4      12.517686    0.046283278       10.78284    0.039821986      14.435242    0.054563124
           -2.2      18.095537     0.05567957      15.690646    0.048485672      20.704284    0.068107131
             -2      25.885114    0.066216671      22.581215    0.057800236      29.403274    0.076027845
           -1.8      36.127472    0.077861039        31.7236    0.068366977      40.703417    0.088700305
           -1.6      48.951835    0.090112642      43.231667    0.079635892      54.763832     0.10159292
           -1.4      64.286118     0.10261454      57.090441    0.091212471      71.413776     0.11475421
           -1.2      81.946327     0.11512291      73.143437     0.10287819       90.44203     0.12793606
             -1      100.36582     0.12667483      89.920512     0.11373811      110.25312     0.14014022
           -0.8      118.45351     0.13698814      106.42456      0.1233204      129.67397     0.15090789
           -0.6      134.39554     0.14548653      120.96852      0.1311794      146.81136     0.15964763
           -0.4       146.6814     0.15256633      132.13492     0.13751699      160.08714     0.18359184
           -0.2      153.41459     0.15515009      138.18185     0.13999458      167.52058     0.17011782
              0       153.6186     0.15523112      138.34724     0.14005281      167.77125     0.17016452
            0.2      147.05887     0.15194267      132.45505     0.13711851      160.54746     0.16678062
            0.4      134.58984     0.14557787      121.13321     0.13126116       147.0436     0.15973289
            0.6       118.3173     0.13694434      106.30665     0.12326436      129.51894      0.1507963
            0.8      100.36246     0.12666082      89.923741     0.11366838      110.24295      0.1398984
              1      81.905772     0.11509517      73.114373     0.10288849      90.387018     0.12803725
            1.2      64.403184     0.10268327      57.210577    0.091312198      71.513056     0.11486496
            1.4      49.059726    0.090167079      43.339843    0.079726891      54.859227     0.10168376
            1.6      36.200351    0.077944525      31.808165    0.068603016      40.751034    0.089662611
            1.8      25.981595    0.066330631      22.666181    0.057821647      29.513944    0.076133464
              2      18.178939    0.055655067      15.753583    0.048165365      20.819114    0.064452734
            2.2      12.459956    0.046207348      10.729496    0.039678717      14.376104    0.054104434
            2.4       8.522116    0.038156834       7.295081    0.032567959      9.9002346    0.045067124
            2.6      5.7870945    0.031446569      4.9233729    0.026615774      6.7700752    0.037680968
            2.8      3.9452952    0.025896665      3.3351344    0.021778969      4.6489415    0.031032079
              3      2.6628528     0.02129692      2.2383627    0.017762994      3.1575546    0.025888203
            3.2      1.8028476     0.01749054      1.5062666    0.014533836      2.1532039    0.021199274
            3.4      1.2291272    0.014572804       1.021134    0.012036499      1.4772568    0.017761564
            3.6     0.80752669    0.012272878     0.66703326    0.010077766     0.97687046    0.015065627
            3.8     0.51092097    0.010291751     0.41989226     0.00841918     0.62172615    0.012674192
              4     0.51092097    0.010291751     0.41989226     0.00841918     0.62172615    0.012674192
