#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.14882734  0.00070723602     0.13262157  0.00063154731     0.16552846  0.00078809769
             10     0.43931161   0.0012104293      0.3918663   0.0010820463     0.48796802   0.0013472941
             20     0.72249138   0.0015467913      0.6443786   0.0013824328     0.80251517   0.0017216099
             30     0.97666838   0.0017922678     0.87121604   0.0016020843      1.0843824   0.0019940813
             40      1.2036306   0.0019836642      1.0737031   0.0017731445       1.336075     0.00220653
             50      1.3964553    0.002131208      1.2458378   0.0019051328      1.5494875   0.0023696161
             60      1.5522878   0.0022426545      1.3848852   0.0020044432       1.721696   0.0024955146
             70      1.6720704   0.0023238711      1.4919584   0.0020773758      1.8536227   0.0025825857
             80      1.7535408   0.0023775318      1.5649606   0.0021256815      1.9427356   0.0026403394
             90      1.7982573    0.002426728      1.6053272   0.0021669152      1.9904471   0.0030899645
            100      1.8193534   0.0024198214      1.6237887   0.0021635429      2.0139102   0.0026852212
            110      1.7997257   0.0024077637      1.6061183   0.0021525844      1.9915726   0.0026722419
            120      1.7634021   0.0023849734      1.5739045   0.0021321452      1.9502128   0.0026452386
            130      1.7016998   0.0023455571       1.518907   0.0020968629      1.8810672   0.0026007928
            140      1.6269521   0.0022959701      1.4523934   0.0020526569      1.7973258   0.0025453523
            150      1.5465848   0.0022430547       1.380968   0.0020050237      1.7073029   0.0024978146
            160       1.454501   0.0021772938      1.2986262   0.0019466994      1.6052359   0.0024116883
            170      1.3615027   0.0021097956      1.2158446   0.0018864163      1.5015748   0.0023384035
            180      1.2646797   0.0020368131      1.1293302   0.0018209186      1.3942696   0.0022567265
            190      1.1702577    0.001962118      1.0452095   0.0017547446      1.2893863   0.0021712777
            200      1.0740371   0.0018828631     0.95964469   0.0016845997      1.1822184   0.0020880429
            210     0.98428674   0.0018054104       0.879539   0.0016167245      1.0829506   0.0020064428
            220     0.90184012   0.0017302591     0.80572155   0.0015475689     0.99210258   0.0019151634
            230      0.8209912   0.0016533596     0.73380708    0.001479347     0.90235007    0.001828349
            240     0.74781174   0.0015802135      0.6683565   0.0014138098     0.82163574   0.0017510978
            250     0.67644145   0.0015047711     0.60475295   0.0013465249      0.7426468   0.0016664538
            260     0.61011028   0.0014310191     0.54545009   0.0012803609     0.66965197   0.0015831374
            270     0.55454383   0.0013654823      0.4959546   0.0012231086     0.60816428   0.0015152122
            280     0.49970676   0.0012987839     0.44703464   0.0011622413     0.54761035   0.0014384891
            290     0.45223246   0.0012372196       0.404736   0.0011091586      0.4950894   0.0013932975
            300     0.40693032   0.0011740948      0.3641544   0.0010512159     0.44551678    0.001300849
            310     0.36791287   0.0011175317     0.32924253   0.0010002175     0.40264661   0.0012379517
            320     0.33004537   0.0010598251     0.29551951  0.00094911548      0.3608057   0.0011764216
            330     0.29800063   0.0010085655      0.2668627  0.00090382382     0.32562469   0.0011247456
            340     0.26838049  0.00095706586     0.24027049  0.00085683652     0.29327283   0.0010628028
            350     0.24105101  0.00090827417     0.21577475  0.00081265774     0.26342599    0.001007516
            360     0.21680069   0.0008621937     0.19443421  0.00077637515     0.23616139  0.00097478589
            370     0.19581578    0.000819671     0.17546565  0.00073478596     0.21356975  0.00090955645
            380     0.17689644  0.00078042372      0.1584983  0.00069834015     0.19287604  0.00086824681
            390     0.15827353  0.00073861118      0.1418785  0.00066245326     0.17241616  0.00082234601
            400     0.14372303  0.00070810915     0.12907257  0.00064392173     0.15607309   0.0009075515
            410      0.1296863  0.00066987463     0.11619694  0.00060022743     0.14135006  0.00074553664
            420     0.11690031  0.00063637627     0.10490149  0.00057065126     0.12708248  0.00070958222
            430      0.1056941    0.000606284    0.094940232  0.00054428342     0.11467897  0.00068309205
            440    0.095287543  0.00057674188    0.085549368  0.00051578913     0.10346725  0.00065441307
            450    0.086108963  0.00054738344    0.077218753  0.00049011319      0.0936387  0.00061084477
            460    0.078030575  0.00052166396     0.07008777  0.00047100246    0.084624087  0.00059763902
            470    0.070707267  0.00049752231    0.063510173  0.00044532765    0.076673567  0.00055763871
            480     0.06365322  0.00047210581    0.057181233  0.00042298241    0.069007242   0.0005256208
            490    0.058412576  0.00045225066    0.052421138  0.00040446846    0.063386752  0.00050847386
            500    0.053111229     0.00043207    0.047693424  0.00038682759    0.057582856  0.00048641014
