#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0071666217   0.0011199892      0.0063864   0.0010000475   0.0078639217   0.0012316662
           -3.8    0.031706517   0.0023679996    0.028523283   0.0021352217    0.034449343   0.0025744582
           -3.6     0.12703628   0.0047637583     0.11456486   0.0042696335     0.13724346   0.0052952239
           -3.4     0.43771677   0.0087428402     0.39217684   0.0078566976     0.47853897   0.0095900401
           -3.2      1.1148947     0.01392107      1.0004196    0.012513112      1.2168162     0.01529208
             -3      2.6132636    0.021258725      2.3422646    0.019102566      2.8605899    0.023377181
           -2.8      5.1947709    0.029920894      4.6655271    0.026931375      5.6746347    0.032916295
           -2.6      9.4032389    0.040149877      8.4394662    0.036125484      10.290227    0.044297528
           -2.4      15.373236    0.051214788      13.800193    0.046058383      16.829746    0.056476766
           -2.2      23.447753    0.063045947      21.042376    0.056653579      25.692636     0.06966153
             -2      33.593407    0.075188454      30.137335    0.067643871      36.839371    0.083948167
           -1.8      45.600305    0.087178555      40.874646    0.078274242      50.076255    0.096273196
           -1.6       59.12233    0.098810557      52.949257    0.088698418      65.009021     0.10961548
           -1.4      73.562548     0.10968455       65.81717    0.098286887      80.994217     0.12151882
           -1.2      88.228466     0.11953435      78.854251     0.10697868      97.282842     0.13248848
             -1      102.21128     0.12810808      91.280863     0.11454632      112.80466     0.14238801
           -0.8      114.84633     0.13526437      102.48949     0.12082017      126.86119      0.1504336
           -0.6      124.83419     0.14062523      111.35322     0.12564738      137.95079     0.15808175
           -0.4      132.31641     0.14440738      117.95673     0.12885899      146.32743     0.16080646
           -0.2      135.77395     0.14612199      121.02994     0.13040904      150.15973     0.16311781
              0      136.02242     0.14626568      121.24283     0.13050294       150.4515     0.16309035
            0.2       131.8718     0.14418779      117.54698     0.12863108       145.8643     0.16048655
            0.4      124.80425     0.14059899      111.31027     0.12554846      137.95393     0.15647861
            0.6      114.53722     0.13514333      102.20444     0.12068815      126.52797     0.15050195
            0.8      102.27692     0.12819819      91.320746     0.11457929      112.90631     0.14241395
              1      88.154151     0.11956686      78.789533     0.10703169      97.193754     0.13289855
            1.2        73.6492      0.1097927      65.882486    0.098357993      81.114788     0.12171838
            1.4      59.226438    0.098927214      53.028957    0.088719499      65.146753      0.1094596
            1.6      45.673933    0.087287943      40.921224    0.078341389      50.190715    0.096397828
            1.8      33.585798    0.075170856      30.108386    0.067515568      36.869824    0.082936896
              2      23.559638    0.063220323      21.136865    0.056830917       25.82771    0.069737913
            2.2      15.371698    0.051233191      13.790306    0.046068544      16.842988    0.056447743
            2.4      9.3987148    0.040190258      8.4343324    0.036131332      10.287483    0.044341196
            2.6      5.1888954    0.029904196      4.6550478     0.02689491      5.6769345    0.032910334
            2.8      2.5862482    0.021159461      2.3171661    0.019004758      2.8322709     0.02328832
              3      1.0964356     0.02096161       1.008888    0.018018849      1.1486383    0.048380122
            3.2     0.43576003   0.0087469377     0.39035328   0.0078638866     0.47674122   0.0095972227
            3.4     0.13548079   0.0048651162     0.12174486   0.0043854202     0.14729018   0.0052931408
            3.6    0.036460691   0.0025259423    0.032882252   0.0022831605    0.039361166   0.0027399294
            3.8   0.0061620521    0.001041757   0.0054855478  0.00092906924   0.0067663174   0.0011477503
              4   0.0061620521    0.001041757   0.0054855478  0.00092906924   0.0067663174   0.0011477503
