#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
            420    0.046060485  0.00038581563    0.041545563  0.00034810525     0.04975315  0.00042718449
            430    0.041225352  0.00036538991    0.037180951  0.00032847171    0.044505715  0.00040427383
            440    0.037270289  0.00034780862    0.033623946  0.00031258555    0.040232804  0.00038607969
            450    0.033078462  0.00032830587     0.02989008   0.0002946798    0.035587155  0.00037531407
            460    0.030160552  0.00031305845    0.027221033  0.00028094238    0.032504349  0.00035071524
            470     0.02657119  0.00029295042    0.024008199  0.00026314302    0.028580716  0.00032589374
            480    0.023949587   0.0002827181    0.021731243  0.00025307569    0.025578112  0.00033358826
            490    0.021793486  0.00026588699    0.019702343  0.00023886655    0.023406589  0.00029474332
            500    0.020074413  0.00025658335    0.018179705  0.00023004414    0.021491807  0.00030721961
            510    0.018218919  0.00024387881    0.016518103  0.00021855311    0.019476165  0.00027552662
            520    0.016039709  0.00022910283    0.014511725  0.00020502231    0.017189849  0.00026009634
            530    0.015038707  0.00022040122    0.013598032  0.00019812947    0.016135724  0.00024483557
            540    0.013312787  0.00020773226    0.012057567   0.0001864612    0.014238991  0.00022998612
            550    0.011927504  0.00019994601    0.010865841  0.00017828051    0.012642836  0.00023154605
            560    0.010899678  0.00018769955   0.0098481515  0.00016842834    0.011713005  0.00020784594
            570   0.0098674868   0.0001789402   0.0089485007  0.00016038985    0.010534828  0.00020025565
            580   0.0091078858  0.00017142193    0.008271939  0.00015454663   0.0097027394   0.0001905848
            590   0.0082004462    0.000163598   0.0074359517  0.00014673901   0.0087533192  0.00018144227
            600   0.0074847609  0.00015639789   0.0067748572   0.0001400247   0.0080018152  0.00017391055
            610   0.0068506031   0.0001505651   0.0062300221  0.00013412884   0.0072664688  0.00017290271
            620   0.0063037066  0.00014297476   0.0057125439  0.00012793731   0.0067268787    0.000159931
            630   0.0056422339  0.00013532266   0.0051143017  0.00012111206   0.0060193497  0.00015135014
            640   0.0053687456   0.0001325335   0.0048619922  0.00011878659   0.0057355816  0.00014703832
            650   0.0047106931  0.00012651255   0.0043229449  0.00011262833   0.0049262208   0.0001478344
            660   0.0043078839  0.00011988277    0.003930047  0.00010751488   0.0045492482  0.00013409509
            670   0.0040131379  0.00011389455   0.0036231117   0.0001015684   0.0043014835  0.00012728851
            680    0.003657499  0.00011003498    0.003326285  9.7970091e-05   0.0038726053  0.00012781555
            690   0.0032519266  0.00010334863   0.0029834158  9.6319559e-05   0.0034016239  0.00013136717
            700   0.0029831791   9.839383e-05   0.0027061595  8.8122292e-05   0.0031731121   0.0001092529
            710   0.0030884825  9.9756653e-05   0.0027894737  8.9332636e-05   0.0033073001  0.00011133334
            720   0.0028511401  9.5544694e-05   0.0025753001  8.5527289e-05   0.0030541186  0.00010584226
            730   0.0023981323  8.8921361e-05   0.0021759645  7.9304211e-05   0.0025470565  9.9281876e-05
            740   0.0021921873  8.4249217e-05   0.0019994771  7.6046421e-05   0.0023145256  9.2888719e-05
            750   0.0020862053  8.3078183e-05   0.0019037386  7.4551463e-05   0.0021962247   9.197995e-05
            760   0.0018385214  7.7352305e-05   0.0016748902  6.9237935e-05   0.0019402637  8.8251067e-05
            770   0.0017332029  7.6210348e-05   0.0015797195  6.8110222e-05   0.0018299251  8.5012993e-05
            780    0.001584348  7.2995891e-05   0.0014477521  6.5756505e-05   0.0016641012   8.745341e-05
            790   0.0014611632  6.9473931e-05   0.0013275504   6.152268e-05   0.0015463787  7.9273829e-05
            800   0.0014611632  6.9473931e-05   0.0013275504   6.152268e-05   0.0015463787  7.9273829e-05
