#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.4398047    0.024295598      3.0580239    0.021636739      3.8289875     0.02714162
           -3.8       4.977402    0.029212401       4.425462    0.026005648      5.5393807    0.032677297
           -3.6      7.1332342    0.034930969      6.3474902    0.031131927      7.9292299    0.039000222
           -3.4      9.9792904    0.041266354      8.8790229    0.036782941      11.093575    0.046091382
           -3.2      13.817603    0.048520447      12.302657    0.043273938      15.341649    0.054775393
             -3      18.689627    0.056298066      16.641508    0.050197943      20.747958    0.062836471
           -2.8      24.681548    0.064536505      21.990843     0.05758128      27.368673     0.07200548
           -2.6      31.735506    0.072960988       28.29221    0.065255661       35.15516    0.081560786
           -2.4      39.390926    0.081064326       35.13296    0.072413729      43.599457    0.090231101
           -2.2      47.538711    0.088896424      42.428183    0.079603319      52.558667     0.10122146
             -2        55.9081    0.096051613      49.905124    0.085848382      61.784957     0.10670956
           -1.8      63.559627     0.10214589      56.763689    0.091350894       70.17669     0.11352933
           -1.6      70.258767     0.10713393      62.767229    0.095841385      77.511422     0.11887199
           -1.4      75.986168     0.11121412      67.896674    0.099501207      83.784336     0.12331438
           -1.2      79.893626     0.11394622      71.418789     0.10192836       88.01141     0.12660659
             -1      82.212392     0.11545306      73.497421     0.10331405      90.531474     0.12789768
           -0.8      82.926637     0.11591425      74.150251     0.10375723      91.265181     0.12848367
           -0.6      82.851273     0.11586558      74.090243     0.10373423      91.145425     0.12849808
           -0.4      82.850599     0.11585206       74.08924      0.1037437      91.133259     0.12846014
           -0.2      82.195068     0.11542596      73.510892     0.10334533      90.390585     0.12802279
              0      82.542355     0.11567093      73.813923      0.1035444      90.786736     0.12813303
            0.2      82.733692     0.11580723      73.999323     0.10370811      90.977478     0.12890035
            0.4      83.051547      0.1160128      74.265366     0.10386303      91.379504     0.12865147
            0.6      82.906015     0.11593901      74.124546     0.10375179      91.256808     0.12872766
            0.8      81.918968     0.11527942      73.234874     0.10320992      90.201846     0.12787192
              1      79.781028     0.11385543      71.310933     0.10189822      87.901771     0.12642771
            1.2      75.896918     0.11116516      67.813079    0.099458199      83.691441     0.12323367
            1.4      70.467806     0.10733841      62.947123    0.095998463       77.75406     0.11932558
            1.6      63.782508     0.10232964      56.961592    0.091509643      70.422067     0.11370985
            1.8      55.931365    0.096077055      49.929467    0.085893632      61.807111     0.10671403
              2       47.63675    0.090314751      42.520182    0.080509555      52.649042     0.12572184
            2.2      39.354017    0.081063627      35.094202    0.072391626      43.571637    0.090242452
            2.4      31.659825    0.072930498      28.220056    0.065078954      35.079969    0.081324371
            2.6      24.686873    0.064552681      21.986941     0.05759613      27.391964    0.071933952
            2.8      18.745276    0.056392199      16.691764    0.050284809      20.806666    0.063014429
              3      13.919923    0.048710415      12.385726    0.043369943       15.46739    0.054569328
            3.2      9.9761987    0.041289154      8.8753834     0.03680357      11.092499    0.046174542
            3.4      7.1933244    0.035150922      6.3962624    0.031298297      8.0043024    0.039360054
            3.6      5.0154473    0.029386113      4.4579681    0.026162567       5.584569     0.03286277
            3.8      3.5300133    0.024656686      3.1369681    0.021944549      3.9323374    0.027591043
              4      3.5300133    0.024656686      3.1369681    0.021944549      3.9323374    0.027591043
