#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.10028243   0.0041801953    0.084394661   0.0035116147     0.11891732   0.0050106564
           -3.8     0.17652397   0.0055837821     0.14851737   0.0046785435     0.20946971   0.0067704543
           -3.6     0.33097255   0.0075466358     0.27997891   0.0063615094     0.38986716   0.0090072349
           -3.4     0.56676926   0.0099529122     0.48137827   0.0084071555     0.66453449    0.011867706
           -3.2      0.9839322    0.013029042     0.83900279    0.011068573      1.1481768    0.015429263
             -3      1.6508107    0.016827502      1.4165557    0.014391978      1.9123627    0.019748769
           -2.8      2.6975661    0.021533213       2.328693    0.018534965      3.1017952    0.025092911
           -2.6      4.4254425    0.027587062      3.8436702     0.02393254      5.0505613    0.032964073
           -2.4      6.9488074    0.034404507      6.0641527    0.029971936      7.8847567    0.039504923
           -2.2      10.837298    0.042805763      9.5030331     0.03750092      12.227416    0.048848457
             -2       16.37695    0.052487397      14.433245    0.046237293      18.360922    0.059484154
           -1.8      24.406039    0.063787095      21.598985    0.056478012      27.222689    0.071841943
           -1.6      35.402524    0.076616042      31.458215    0.068083953      39.289186    0.086093489
           -1.4      50.820438    0.092703093      45.304965    0.082521982      56.162093      0.1279356
           -1.2      70.777386     0.10737678      63.202717    0.096155392      78.084582     0.12135769
             -1      95.376003     0.12387292      85.287928     0.11100766      105.05783     0.13744647
           -0.8      123.69497     0.14015273      110.68617     0.12558441      136.14587     0.15519622
           -0.6      152.62352     0.15459023      136.62003     0.13859838      167.92447     0.17128191
           -0.4      177.41138     0.16565676      158.83546     0.14853365      195.16992     0.18327157
           -0.2      191.67383     0.17159576      171.60683     0.15386919      210.86083     0.18994464
              0      191.53185     0.17154654       171.4654     0.15379372      210.72933      0.1898158
            0.2      177.54782     0.16572123       158.9449      0.1485916      195.34333     0.18335708
            0.4      152.78263     0.15466068       136.7708     0.13864902      168.08732     0.17118904
            0.6      123.65883     0.14010559      110.66136     0.12557001      136.10249     0.15503767
            0.8      95.621722     0.12402893      85.490579     0.11105686      105.35528     0.13754966
              1      70.808562     0.10735711      63.229059    0.095984551      78.125155     0.11928291
            1.2      50.820379    0.091406777      45.299976    0.081602158      56.184131     0.10220135
            1.4      35.581823    0.076729064      31.613396    0.068239722       39.49744    0.085858791
            1.6      24.402967    0.063825939      21.605905    0.056476341      27.203653    0.071999633
            1.8      16.421083    0.052486099       14.47929    0.046266016      18.398915    0.059464442
              2      10.793454    0.042745423      9.4740763    0.037569389      12.158338    0.050276201
            2.2      7.0445985    0.034659226      6.1498565    0.030186948      7.9902961    0.039962465
            2.4      4.4361702    0.027604266      3.8526329    0.023887865      5.0631493    0.032596563
            2.6      2.7529245    0.021751576      2.3764338    0.018697888      3.1650345    0.025590257
            2.8      1.6508681    0.016883904      1.4186328    0.014446133       1.908885    0.019879888
              3      0.9739848     0.01296667     0.83203332    0.011034168      1.1341273    0.015401665
            3.2     0.58494219    0.010045777     0.49640356   0.0084984397     0.68686188    0.011959623
            3.4     0.31623112   0.0074634561     0.26724508   0.0062627426     0.37303983   0.0089940391
            3.6      0.1746235    0.005500301     0.14653586   0.0045959509     0.20778252   0.0066411312
            3.8    0.093277157   0.0040526567    0.078670856    0.003391472     0.11015338   0.0048879955
              4    0.093277157   0.0040526567    0.078670856    0.003391472     0.11015338   0.0048879955
