#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.37172865   0.0013272569      0.3696304   0.0013198574     0.37386389    0.001334857
             10      1.0798834   0.0022448829       1.073725   0.0022322258      1.0861705   0.0022579254
             20      1.7134821   0.0028079506       1.703374   0.0027916271      1.7238963   0.0028249364
             30      2.2257057   0.0031820666      2.2120241   0.0031627444      2.2400506    0.003202524
             40      2.6088327   0.0034306407      2.5916891   0.0034084132      2.6273188   0.0034548717
             50      2.8379731   0.0035683988      2.8177886    0.003543357      2.8606365   0.0035968072
             60      2.9432707   0.0036305002       2.920353   0.0036026399      2.9703275   0.0036637482
             70      2.9353063   0.0036272226      2.9096531   0.0035960226      2.9672407   0.0036665061
             80      2.8479462   0.0035765523      2.8199396   0.0035419327      2.8846007   0.0036223838
             90      2.6879218    0.003481528       2.657884   0.0034432918      2.7288524   0.0035342996
            100       2.500465   0.0033671249      2.4686177   0.0033250268      2.5450931   0.0034269347
            110      2.2954522   0.0032343312      2.2622243    0.003188375      2.3426619    0.003300535
            120      2.0806245   0.0030867742      2.0465993   0.0030374425      2.1290374   0.0031582664
            130      1.8739903   0.0029368941      1.8396832   0.0028841576       1.922258   0.0030122967
            140      1.6707284   0.0027813868      1.6369038   0.0027262964      1.7173576   0.0028587036
            150      1.4901073   0.0026321269      1.4569759   0.0025750424      1.5345665    0.002710384
            160       1.312126   0.0024752225      1.2805556    0.002417036      1.3531472   0.0025523006
            170         1.1585   0.0023308662      1.1287501   0.0022725429      1.1959528   0.0024059465
            180      1.0247674    0.002195472     0.99704427   0.0021376238      1.0585322   0.0022675239
            190     0.90034695   0.0020609931     0.87481967   0.0020040081     0.93060474   0.0021299924
            200     0.79184871   0.0019363187     0.76859101   0.0018810167     0.81860931   0.0020014219
            210      0.6992428   0.0018210014      0.6781889   0.0017677887     0.72283488   0.0018820783
            220     0.61561408   0.0017109143     0.59675139    0.001660251     0.63629038   0.0017682179
            230     0.53988055   0.0016042381     0.52305786   0.0015564079     0.55788156   0.0016573685
            240     0.47690557   0.0015088138       0.462018   0.0014631714     0.49254932   0.0015580743
            250     0.42016842   0.0014171726     0.40691557   0.0013742793     0.43386466   0.0014628678
            260     0.37294854   0.0013356116     0.36116518   0.0012957882     0.38499698   0.0013789817
            270     0.32851939   0.0012545419      0.3182781   0.0012168619     0.33886221   0.0012937144
            280     0.29340869   0.0011856931     0.28433516   0.0011503955     0.30246359   0.0012220744
            290     0.25819613   0.0011134879     0.25033018   0.0010808921     0.26599168   0.0011468327
            300     0.22916302   0.0010494514     0.22223258   0.0010190064     0.23597754   0.0010803215
            310     0.20359669  0.00098938577     0.19738718  0.00096124722     0.20967844   0.0010186063
            320     0.18190579  0.00093652901     0.17651774  0.00091037452     0.18715014  0.00096289217
            330     0.15974321  0.00087776996      0.1551222  0.00085382955     0.16422455   0.0009017853
            340     0.14389204  0.00083350701     0.13971411   0.0008110222     0.14794115  0.00085675843
            350     0.12710774  0.00078460419     0.12350388  0.00076392378     0.13059229  0.00080533165
            360     0.11567655  0.00074811618      0.1124911   0.0007287184     0.11875138  0.00076758935
            370     0.10333096  0.00070774621     0.10052839  0.00068971291     0.10601669  0.00072559165
            380    0.091539555  0.00066618918    0.089126321  0.00064987256    0.093853905  0.00068259284
            390    0.082029578  0.00063067955    0.079885358  0.00061560828    0.084087535  0.00064590412
            400    0.074382307  0.00060087778    0.072485978  0.00058662883    0.076198044  0.00061502117
            410    0.066760172  0.00056983745    0.065085641  0.00055653186    0.068369674  0.00058321201
            420    0.060167767  0.00054093275    0.058699225  0.00052847806    0.061572068  0.00055324528
            430    0.054142751  0.00051411918    0.052803911  0.00050295841    0.055429553  0.00052551644
            440    0.048499434  0.00048694155    0.047336954  0.00047621799    0.049610385  0.00049758158
            450     0.04315343  0.00045898481    0.042139953   0.0004491506    0.044123213  0.00046878271
            460    0.040236281  0.00044412639    0.039316468  0.00043496484    0.041117695  0.00045332724
            470    0.036119247  0.00042005022    0.035285128  0.00041148407    0.036924532  0.00042906571
            480    0.032294562  0.00039675423    0.031594925  0.00038868172     0.03296359  0.00040471165
            490    0.028728345  0.00037522013    0.028114725  0.00036783057     0.02931441  0.00038253109
            500    0.026323705  0.00035907682    0.025764869  0.00035221582    0.026859145  0.00036591046
            510    0.024140629  0.00034443361    0.023640593  0.00033811126    0.024621476  0.00035075287
            520    0.021385909  0.00032549215    0.020955792  0.00031964477    0.021797055  0.00033130313
            530    0.019935988  0.00031358328    0.019505427  0.00030781672    0.020351718  0.00031973638
            540    0.017640904  0.00029475671    0.017277888  0.00028939361    0.017989295  0.00030030944
            550    0.016620038  0.00028652712    0.016301562  0.00028165779     0.01692524  0.00029136027
            560    0.014747488  0.00027112329    0.014478476  0.00026670753    0.015004951  0.00027546115
            570    0.013788395   0.0002611271    0.013528693  0.00025709857    0.014039049  0.00026534871
