#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.16107107   0.0064375417     0.15939965   0.0063785385     0.16325754   0.0065173113
           -3.8     0.29904768   0.0089549637     0.29558478   0.0088654539     0.30348386   0.0090693192
           -3.6      0.5117079    0.011633669     0.50442922    0.011492492     0.52087554     0.01183092
           -3.4     0.89025049    0.015090833     0.87867059    0.014914398     0.90478254    0.015320674
           -3.2      1.4663849     0.01932799       1.446855     0.01909298      1.4911039    0.019635577
             -3      2.3956186    0.024624103      2.3615419    0.024301546      2.4377238    0.025040522
           -2.8      3.8382465    0.031110689      3.7830085    0.030696253      3.9064242    0.031642536
           -2.6      6.0655521    0.038831306      5.9749989    0.038282262      6.1768497    0.039529998
           -2.4      9.3020618    0.047985298      9.1574326     0.04728471       9.478318    0.048871864
           -2.2      13.932656    0.058367417      13.708131    0.057471955      14.203885    0.059482619
             -2      20.683925    0.070584025       20.34366    0.069469608      21.093813    0.071966899
           -1.8       30.03319     0.08466341       29.52956    0.083301362      30.638084    0.086354905
           -1.6      43.302585     0.10114745      42.572888    0.099503023      44.179502     0.10317832
           -1.4      60.705786     0.11913873      59.691955     0.11722457      61.923043     0.12151831
           -1.2       83.90023     0.13914829      82.529441     0.13693464       85.55451     0.14189218
             -1       111.6273     0.15945486      109.85472     0.15699654      113.77783     0.16252207
           -0.8      144.06161     0.17975721      141.84554     0.17706388      146.76286     0.18312776
           -0.6      177.42876     0.19792953      174.78477     0.19505735      180.66608     0.20154315
           -0.4      205.45478     0.21158178      202.46892     0.20858117       209.1284     0.21536608
           -0.2      222.60398     0.21939686      219.40803     0.21633404      226.53568     0.22327105
              0      222.40719     0.21930768      219.21218     0.21623754      226.33328     0.22317918
            0.2      205.57433     0.21166856      202.57394     0.20866144      209.24971     0.21545042
            0.4      177.38515     0.19791775      174.72428     0.19502814      180.62945     0.20153445
            0.6      144.56446     0.18003078       142.3184      0.1773049       147.2869     0.18342163
            0.8      112.10896     0.15976759      110.30671     0.15727449      114.28177     0.16286515
              1      83.651847      0.1389701      82.266357     0.13673273       85.31109     0.14171951
            1.2       60.92512     0.11929968      59.902024     0.11737458      62.149256     0.12170844
            1.4      43.162888     0.10100601      42.432742    0.099350878      44.030881     0.10302384
            1.6      30.348131    0.085152533      29.839977    0.083782321      30.951622    0.086828542
            1.8      20.763974    0.070769178      20.426414    0.069665975      21.165244    0.072119561
              2      14.128562    0.058787985      13.905552    0.057901726      14.393812    0.059875776
            2.2      9.2649885    0.047770619      9.1253409    0.047095635      9.4309193    0.048607041
            2.4      6.1455719    0.039220949       6.057792    0.038694021      6.2501026    0.039869979
            2.6      3.8902124    0.031244182      3.8363694    0.030840024      3.9548535    0.031745591
            2.8      2.4691618    0.025049424      2.4371313    0.024749071      2.5074876    0.025421631
              3      1.4753065     0.01938887      1.4569967    0.019165517      1.4972316     0.01966401
            3.2      0.8545889    0.014810445     0.84381293    0.014640754     0.86765597    0.015022605
            3.4      0.5272854    0.011724601      0.5211867    0.011603355     0.53468463    0.011876577
            3.6     0.30434984   0.0091067853     0.30085304   0.0090159015     0.30854739   0.0092190319
            3.8     0.16940066   0.0067682026     0.16767478   0.0067085826     0.17150402   0.0068427978
              4     0.16940066   0.0067682026     0.16767478   0.0067085826     0.17150402   0.0068427978
