# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.1292393   0.0042425477      4.0598217   0.0041767481      4.2160237   0.0043323201
             10      5.1392069   0.0046769462      5.0628338   0.0046094277      5.2394381   0.0047682372
             20      4.5403313   0.0044296627      4.4722527    0.004365162      4.6255766   0.0045127741
             30      3.8528851   0.0041153201      3.7947133   0.0040550559      3.9239557   0.0041910314
             40      3.2503151   0.0038067204      3.2011844    0.003750815      3.3094859   0.0038758523
             50      2.7572084   0.0035270516      2.7154039    0.003475114      2.8069336   0.0035904398
             60      2.3489092   0.0032702525      2.3133604    0.003222091      2.3908301   0.0033284022
             70      2.0167327   0.0030424023      1.9860498   0.0029973194      2.0527017   0.0030964686
             80      1.7476989   0.0028412056      1.7210785   0.0027990857      1.7787513   0.0028915152
             90      1.5220847   0.0026585299       1.498837    0.002619246      1.5491062   0.0027053864
            100      1.3289649   0.0024895546      1.3086896   0.0024527615      1.3524419   0.0025333083
            110      1.1740675   0.0023435965      1.1560373   0.0023086439      1.1948477   0.0023849238
            120      1.0410738   0.0022104911      1.0249801   0.0021771997      1.0595957   0.0022496662
            130     0.92817123   0.0020895531     0.91392705   0.0020583196     0.94451607   0.0021261893
            140      0.8310847   0.0019796314     0.81824193   0.0019498439       0.845843   0.0020148766
            150     0.74418757   0.0018761063     0.73259048   0.0018476249     0.75746471   0.0019094438
            160     0.67037788   0.0017811428     0.65991722   0.0017540931     0.68233036   0.0018127528
            170     0.60418509   0.0016924369     0.59468084   0.0016666995     0.61502041   0.0017225569
            180     0.54753405   0.0016124537     0.53890175   0.0015877233     0.55738827   0.0016413124
            190      0.4975166   0.0015377253     0.48968406     0.00151416     0.50644281    0.001565163
            200     0.45234292   0.0014672269     0.44511746   0.0014445994     0.46058152   0.0014938698
            210     0.41314842   0.0014027702     0.40655717   0.0013813267     0.42063134   0.0014280351
            220     0.37723603   0.0013403347     0.37118889   0.0013194419     0.38411332   0.0013647713
            230     0.34651524   0.0012858604      0.3409376    0.001265882      0.3528587   0.0013094915
            240     0.31695508   0.0012303851     0.31183553   0.0012110799      0.3227698   0.0012527945
            250     0.28903778   0.0011747591     0.28433955   0.0011564114     0.29436987   0.0011963009
            260     0.26856736   0.0011335978     0.26422483   0.0011158327     0.27348543   0.0011541796
            270     0.24835053   0.0010898206      0.2442827   0.0010725705     0.25295053   0.0011098832
            280     0.22570182   0.0010395891     0.22200773   0.0010230369     0.22989347   0.0010587838
            290     0.20749418  0.00099664147     0.20409376  0.00098077817     0.21135867   0.0010150986
            300     0.19271314  0.00096007689     0.18954919  0.00094473478     0.19630165  0.00097786609
            310     0.17697736  0.00092050091     0.17405375  0.00090570983      0.1802881  0.00093761674
            320     0.16450835   0.0008871634     0.16178827  0.00087295198     0.16758947  0.00090387605
            330      0.1531749  0.00085775725     0.15061912  0.00084390517     0.15607577  0.00087384355
            340     0.14103015  0.00082220478     0.13864503  0.00080872684     0.14373423  0.00083793563
            350     0.13013743  0.00079010642     0.12797166   0.0007773024     0.13258539  0.00080495789
            360     0.12215115  0.00076512397     0.12010188  0.00075261977     0.12447086  0.00077958733
            370      0.1119304  0.00073255224     0.11004509  0.00072083909     0.11406435  0.00074635393
            380     0.10428956  0.00070723938     0.10253659  0.00069570291     0.10627739  0.00072067683
            390     0.09711474  0.00068276215      0.0954834  0.00067159503    0.098962751  0.00069570382
            400    0.090156383  0.00065824049    0.088618663  0.00064738116    0.091893815  0.00067081157
            410    0.083623705  0.00063335621    0.082192518  0.00062278904    0.085241927  0.00064557961
            420    0.078517173  0.00061345721    0.077202498  0.00060349521    0.080004399  0.00062500022
            430    0.073469228  0.00059419019    0.072248574  0.00058455247    0.074854148  0.00060535681
            440     0.06753358  0.00056957199    0.066402845  0.00056027255    0.068807163   0.0005802846
            450    0.062539552  0.00054802247    0.061491823  0.00053906742    0.063724072  0.00055835658
            460     0.05864509  0.00053121192     0.05764796  0.00052243176    0.059773524  0.00054140285
            470    0.054438529  0.00051170544    0.053504584  0.00050321641    0.055493598  0.00052151979
            480    0.050067606  0.00049064246    0.049226184  0.00048260888    0.051020471  0.00049993077
            490    0.048324599  0.00048201336    0.047496528  0.00047406916    0.049261064  0.00049122351
            500    0.044148466  0.00046181492    0.043388696  0.00045415238    0.045004799  0.00047061392
            510    0.041096931  0.00044428446    0.040392958   0.0004368694    0.041893973  0.00045290391
            520    0.038716993  0.00043221419    0.038058083  0.00042510369    0.039461726  0.00044045282
            530    0.036180219  0.00041709673    0.035560541  0.00041017841    0.036877835  0.00042505836
            540    0.033247621  0.00040021924    0.032676713   0.0003935227    0.033886369  0.00040788247
            550    0.031665199  0.00039020272    0.031127965  0.00038375082     0.03227005  0.00039760905
            560    0.029550866    0.000377249    0.029041426  0.00037098657    0.030125364  0.00038449747
            570    0.027230284  0.00036160854    0.026747708  0.00035537955    0.027770288  0.00036873717
            580    0.025973747  0.00035353705    0.025512363  0.00034743268    0.026492783  0.00036056623
            590     0.02414346  0.00034087276    0.023722502  0.00033510889    0.024618394  0.00034752325
            600    0.022092707  0.00032588109    0.021717598   0.0003205822    0.022516512  0.00033201751
            610    0.021269069  0.00032003708    0.020892747  0.00031460241    0.021692689  0.00032630607
            620    0.020101263  0.00031052225    0.019747209  0.00030516218    0.020496543   0.0003166289
            630    0.019107378  0.00030315589    0.018771716  0.00029799963    0.019483661  0.00030907793
            640     0.01734546  0.00028902825    0.017044529  0.00028415003    0.017683538  0.00029467452
            650    0.016190552  0.00027957428    0.015906535  0.00027482612     0.01650691  0.00028498396
            660    0.015371071  0.00027209031    0.015106396   0.0002675127    0.015667152  0.00027733103
            670    0.013964354  0.00025939884    0.013724303  0.00025507799    0.014234733  0.00026438619
            680    0.012933451  0.00024964755    0.012717032  0.00024556618    0.013177963  0.00025434712
            690    0.012247759    0.000243021    0.012032218  0.00023889313    0.012489792  0.00024779203
            700    0.012044921  0.00024104801    0.011830082  0.00023684951     0.01228555  0.00024585154
            710    0.011033058  0.00023044973    0.010844498  0.00022660328      0.0112463  0.00023490417
            720    0.010521399  0.00022561363    0.010338923  0.00022184513     0.01072675  0.00022994833
            730   0.0099563721  0.00021912104   0.0097785457  0.00021531475    0.010154789  0.00022344721
            740   0.0089805268  0.00020855336   0.0088202991  0.00020499201   0.0091604175  0.00021262186
            750   0.0086582366  0.00020450294   0.0085171464  0.00020126269   0.0088160378  0.00020820484
            760     0.00819588  0.00019849028   0.0080486528  0.00019502333   0.0083645431  0.00020256763
            770   0.0073510114  0.00018853604   0.0072161067  0.00018518558   0.0075012781  0.00019237798
            780   0.0072288833  0.00018688995   0.0071028234  0.00018375432   0.0073704131  0.00019049087
            790   0.0067428964  0.00017996954   0.0066225109  0.00017683931   0.0068776101  0.00018359314
            800   0.0062173153   0.0001732058   0.0061126687  0.00017035864    0.006334913  0.00017647038
            810   0.0059036951  0.00016947995   0.0058009072  0.00016669401    0.006018476  0.00017266396
            820   0.0056537952  0.00016504411   0.0055558097  0.00016224688   0.0057635121  0.00016824714
            830   0.0052796112  0.00015909687   0.0051895326  0.00015643647   0.0053804954  0.00016214472
            840   0.0050398736  0.00015659724      0.0049503  0.00015390992     0.00514014  0.00015965905
            850   0.0047604006  0.00015156633   0.0046759215  0.00014894515   0.0048558786  0.00015459058
            860   0.0043774788  0.00014523421   0.0042944899   0.0001426088   0.0044688857  0.00014819063
            870    0.003890287  0.00013651252     0.00382478   0.0001342497   0.0039650749  0.00013915297
            880    0.003799193  0.00013598944   0.0037271289  0.00013368032   0.0038799239  0.00013869936
            890   0.0035938944  0.00013226354   0.0035302987   0.0001300304   0.0036653342  0.00013482918
            900   0.0035343962  0.00013054292   0.0034739925  0.00012837543    0.003600979  0.00013297872
            910   0.0033236946  0.00012655565   0.0032614977  0.00012429163   0.0033937122  0.00012923069
            920   0.0029857131  0.00012047117   0.0029354885  0.00011850827   0.0030418747  0.00012272404
            930   0.0031025966  0.00012226357   0.0030475337  0.00012015045   0.0031628247  0.00012461857
            940   0.0028163569   0.0001169739   0.0027632587  0.00011482621   0.0028758109  0.00011943413
            950   0.0024347187  0.00010804367   0.0023933059   0.0001062279   0.0024809581   0.0001101122
            960   0.0024820545  0.00010991625   0.0024385612  0.00010819488   0.0025309831  0.00011188538
            970    0.002320011  0.00010550765   0.0022798143  0.00010371026   0.0023646519  0.00010754617
            980   0.0022283726  0.00010351161   0.0021916759   0.0001018332   0.0022687973  0.00010540194
            990   0.0018904918  9.5273155e-05   0.0018589103  9.3716115e-05   0.0019248993  9.7005349e-05
           1000   0.0018904918  9.5273155e-05   0.0018589103  9.3716115e-05   0.0019248993  9.7005349e-05
