#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.16922588    0.006773639     0.16751606   0.0067146588     0.17151608    0.006855618
           -3.8     0.30950583   0.0090409423      0.3058796   0.0089484874     0.31429639   0.0091625226
           -3.6     0.50629566    0.011473369     0.49975411    0.011337903     0.51464773    0.011650899
           -3.4     0.89444715     0.01514237     0.88284671    0.014968654      0.9091612      0.0153686
           -3.2      1.4948471    0.019508832      1.4749989    0.019276203      1.5199489    0.019813559
             -3      2.4066298     0.02464729      2.3729619    0.024331848       2.448394    0.025055478
           -2.8      3.9000958    0.031358105      3.8437683    0.030940139      3.9702906    0.031900328
           -2.6      6.0743777    0.038935499      5.9838597    0.038391488       6.185536    0.039628234
           -2.4      9.3179511    0.047924672      9.1709338    0.047217169      9.4964726      0.0488228
           -2.2      14.036008    0.058465778      13.809736    0.057568018      14.308658    0.059583428
             -2      20.717356    0.070785031      20.375772    0.069671921        21.1295     0.07217023
           -1.8      30.123217    0.084814029      29.620297    0.083456043      30.726097    0.086490377
           -1.6      43.331391     0.10120863      42.602322    0.099567275      44.207236     0.10323796
           -1.4      60.773729     0.11916668      59.761252     0.11724088      61.988917     0.12154289
           -1.2      83.322355     0.13872577      81.953636     0.13650982        84.9717     0.14146864
             -1      111.86542     0.15962109      110.08419     0.15715056      114.02363      0.1627003
           -0.8      144.24917     0.17985493      142.03391     0.17716336      146.95225     0.18322718
           -0.6      177.10341     0.19777061      174.46505     0.19490627      180.33723     0.20138293
           -0.4      205.67863     0.21171198      202.69578      0.2087205      209.34844      0.2154923
           -0.2      222.44303     0.21931808      219.25108     0.21625712      226.37013     0.22319288
              0      222.25617     0.21921403      219.06554     0.21614325      226.17984     0.22308343
            0.2      205.60155     0.21165921      202.60573     0.20865466      209.27151     0.21543662
            0.4      177.83555     0.19815878      175.17271     0.19526938        181.084     0.20178052
            0.6      144.35736     0.17992303      142.11399     0.17719579       147.0756     0.18331009
            0.8      112.03245     0.15971841      110.23052     0.15721828       114.2045     0.16281087
              1      83.831087     0.13915439      82.433145      0.1369197      85.505422     0.14192708
            1.2      60.720404     0.11913725      59.701911      0.1172147      61.936861     0.12152692
            1.4       43.32989     0.10115537      42.593464    0.099492459      44.205717     0.10318837
            1.6      30.120348    0.084821092      29.616097    0.083455367      30.719716    0.086495502
            1.8      20.818288    0.070871922      20.476246    0.069757336      21.224081    0.072232395
              2      14.143704    0.058757929      13.920365     0.05787035      14.408786    0.059840234
            2.2      9.3204195    0.047886362      9.1794238     0.04720001      9.4882188    0.048733862
            2.4      6.0200194    0.038783593      5.9339505    0.038263468      6.1224211    0.039422846
            2.6      3.8769866    0.031183575       3.824018    0.030782908      3.9399878    0.031674699
            2.8      2.4188382     0.02478383      2.3870114    0.024483739      2.4565669    0.025149096
              3      1.4994468    0.019502732      1.4808357    0.019280861      1.5219424    0.019778368
            3.2     0.89955774    0.015178721     0.88862828    0.015014925     0.91282933    0.015388721
            3.4     0.54039653    0.011911274     0.53430502    0.011792152     0.54782592    0.012061677
            3.6     0.30464113   0.0089608064     0.30146227   0.0088771567     0.30851238   0.0090650389
            3.8     0.15059277   0.0063708286     0.14889804   0.0063077147     0.15262209   0.0064485024
              4     0.15059277   0.0063708286     0.14889804   0.0063077147     0.15262209   0.0064485024
