#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.27535635   0.0011436486     0.27359106   0.0011364224     0.27726991   0.0011515817
             10     0.81311773   0.0019541189     0.80787879   0.0019417103      0.8188032   0.0019677563
             20      1.3026998   0.0024600888      1.2940675   0.0024440231       1.312158   0.0024779209
             30      1.7232649   0.0028161324      1.7113634   0.0027969698      1.7365024   0.0028377305
             40      2.0598252   0.0030676117      2.0447655   0.0030455161       2.076957    0.003093092
             50      2.2987556   0.0032318419      2.2808098   0.0032070298       2.319807   0.0032613505
             60      2.4477806   0.0033297937      2.4272577    0.003302312      2.4727291   0.0033636442
             70      2.5222534   0.0033775305      2.4990635   0.0033470001      2.5514883   0.0034166275
             80      2.5157863   0.0033743998      2.4903371   0.0033409951      2.5489768   0.0034187618
             90      2.4557254   0.0033368642      2.4282364   0.0033002645      2.4926482   0.0033868537
            100      2.3565499   0.0032729067      2.3273927   0.0032331089      2.3965349   0.0033283207
            110      2.2240371   0.0031849969      2.1935915   0.0031422453       2.266274   0.0032453088
            120      2.0876389   0.0030906438      2.0561584   0.0030449606      2.1313235   0.0031551465
            130      1.9319048    0.002979393      1.9000437   0.0029312435      1.9758615   0.0030470529
            140      1.7775131   0.0028633637      1.7456237   0.0028130623      1.8208042   0.0029330668
            150      1.6211713   0.0027400215      1.5898645   0.0026883638        1.66278   0.0028103122
            160      1.4797865   0.0026226026      1.4493799   0.0025698782      1.5192613   0.0026924675
            170      1.3316287   0.0024923958      1.3026532   0.0024396262      1.3682804   0.0025609079
            180      1.2120829   0.0023810223      1.1845613   0.0023282145      1.2459618   0.0024475538
            190      1.0898962   0.0022615079      1.0642603   0.0022097922      1.1206684   0.0023251909
            200     0.98526986   0.0021529708     0.96139429   0.0021022996      1.0132649   0.0022140053
            210      0.8852365   0.0020426708     0.86320633   0.0019932442       0.910459   0.0021008285
            220     0.79635185   0.0019412585     0.77634283   0.0018940492      0.8188194   0.0019956383
            230     0.71514917   0.0018401953      0.6969769   0.0017947899      0.7351722   0.0018915734
            240     0.63938414   0.0017422094     0.62306891   0.0016991392     0.65708256   0.0017901973
            250     0.57722528   0.0016564094     0.56253701   0.0016155742     0.59298966   0.0017014547
            260     0.51766029   0.0015700416      0.5044252   0.0015320404     0.53170385   0.0016129165
            270     0.46725276   0.0014929148     0.45537917   0.0014563688     0.47969566   0.0015323286
            280     0.41997749   0.0014162643     0.40936737   0.0013819443     0.43103339    0.001453288
            290     0.37771465   0.0013441815      0.3682627   0.0013119408     0.38751613   0.0013786863
            300     0.33950924    0.001274667     0.33111073   0.0012448103     0.34814153   0.0013068934
            310     0.30786666   0.0012143306     0.30036413   0.0011862593     0.31556109   0.0012442471
            320     0.27821607    0.001155993      0.2715062   0.0011294179      0.2850907    0.001184098
            330     0.24974848   0.0010956363     0.24379354   0.0010708768     0.25584105   0.0011219802
            340     0.22695395   0.0010448295     0.22164385   0.0010216238     0.23236891   0.0010693985
            350     0.20301069  0.00098803592     0.19833711  0.00096663121     0.20777953   0.0010107461
            360      0.1849185   0.0009428876     0.18075007  0.00092263748     0.18916268  0.00096425967
