# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.5936937     0.02963023      3.5373689    0.029214072      3.6545387    0.030122167
           -3.8      4.6643868    0.033813795      4.5925707    0.033335443      4.7441483    0.034386362
           -3.6      6.2363363    0.039028047      6.1377607    0.038463251      6.3467494    0.039716638
           -3.4      8.1579646     0.04450579      8.0341097     0.04388203      8.3037617    0.045295452
           -3.2      10.385207     0.05011944      10.234017    0.049436163      10.572521    0.051015226
             -3      13.375927    0.056812455      13.175763    0.055996655      13.624133    0.057857595
           -2.8      16.916552    0.063750051      16.659242     0.06281201      17.234017    0.064944864
           -2.6      21.629013    0.071956519       21.29755    0.070891466      22.036904    0.073308932
           -2.4      27.396768    0.080794044      26.966964    0.079567041       27.92356    0.082345864
           -2.2      33.890627    0.089670861      33.358605    0.088308272      34.537926    0.091378283
             -2      42.190677    0.099756409      41.523061    0.098232832      43.002072     0.10166595
           -1.8      51.940779     0.11038832      51.125561     0.10870652      52.930006     0.11248481
           -1.6       63.54693     0.12170824      62.549514     0.11984725      64.757086     0.12403132
           -1.4      76.549541     0.13315101      75.352419     0.13112763      78.000566     0.13567186
           -1.2      90.882582     0.14456636      89.470998     0.14237789      92.595207     0.14728859
             -1      105.99286     0.15558964      104.36021     0.15325865      107.97829      0.1584994
           -0.8      120.82385     0.16554445      118.98011     0.16308801      123.06768     0.16861966
           -0.6       134.4316     0.17409822      132.39704     0.17153444      136.91168      0.1773056
           -0.4      145.04289     0.18040845       142.8624     0.17776704       147.7011     0.18370841
           -0.2      150.92448     0.18379343      148.66083     0.18111136       153.6871     0.18714958
              0      151.08332     0.18388004      148.81339     0.18118666      153.85386       0.187243
            0.2      144.97693     0.18035526      142.78422     0.17770207      147.65097     0.18367622
            0.4      134.59105     0.17417319      132.53874      0.1715846      137.09043     0.17740226
            0.6      120.94523     0.16563608      119.07615     0.16315131      123.22215     0.16875248
            0.8      106.05958     0.15562199       104.4073     0.15326023      108.06731     0.15857092
              1      90.776333     0.14450356      89.348813     0.14229506      92.506569     0.14725436
            1.2      76.444859     0.13307093      75.233882     0.13103655      77.911145     0.13563281
            1.4      63.636059     0.12179419      62.626947     0.11992149      64.853835     0.12411475
            1.6      51.927838     0.11036605      51.103258      0.1086686      52.922419     0.11247903
            1.8      42.303667    0.099873686      41.639158    0.098347918      43.103285     0.10175741
              2      34.172872    0.089991881      33.638457    0.088629474      34.816101    0.091677607
            2.2      27.095719    0.080375417      26.679509    0.079182079      27.595102    0.081848897
            2.4      21.732927    0.072112724      21.405743    0.071060477      22.125712    0.073408198
            2.6      17.157327     0.06420096      16.902781     0.06328412      17.462376    0.065337882
            2.8      13.420098    0.056867505       13.22689    0.056072329      13.652366    0.057849565
              3      10.426056    0.050170201      10.279916    0.049489438      10.602115    0.051013245
            3.2      8.1350586    0.044496163      8.0239499    0.043908291      8.2680578    0.045218593
            3.4      6.1392761    0.038700307      6.0592823    0.038221324      6.2348645    0.039292672
            3.6      4.7850587    0.034178396      4.7230953    0.033760161      4.8587954    0.034696072
            3.8      3.6680276    0.029903494      3.6231836     0.02955111      3.7217147    0.030346497
              4      3.6680276    0.029903494      3.6231836     0.02955111      3.7217147    0.030346497
