# R_etaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.5880809     0.01164707      2.4457667    0.012181607      2.7303951    0.012413693
            0.2      7.2522768    0.019991979       6.805917    0.021671851      7.6986368    0.021748972
            0.4      11.079194    0.028230822      10.332287    0.031280267      11.826101    0.034326581
            0.6      13.896282    0.027033694      12.880312    0.028607495      14.912253    0.031721423
            0.8      16.115706    0.028509443      14.823783    0.030567408      17.407628    0.031644123
              1       17.81272    0.030034297      16.235472    0.032259065      19.389968    0.033525151
            1.2      19.373518    0.033592639      17.475413    0.035660984      21.271623    0.040951469
            1.4      20.840153     0.03362601      18.638014    0.036832636      23.042291    0.038621465
            1.6      22.554919    0.040298283      19.864133    0.061974016      25.245705    0.048937762
            1.8      24.432483     0.03681449      21.320495    0.043121147      27.544472    0.044121411
              2      27.012106    0.040227256      23.296251    0.042008852      30.727962    0.049066333
            2.2      30.166179    0.042991361      25.681083    0.043131746      34.651276    0.058374519
            2.4      34.109643    0.042142067      28.637235    0.042790227      39.582048     0.05381667
            2.6       38.71801    0.048999346      31.806615     0.05802708      45.629405    0.057988343
            2.8      43.306468     0.04797761      34.542579    0.054363154      52.070355     0.05822613
              3      41.972548    0.062923164      31.840681    0.082908625      52.104414    0.061325806
            3.2      19.326846    0.045739226      14.330788    0.059231683      24.322904    0.043114421
            3.4      10.309009    0.035151168      7.4430818    0.046107442      13.174935    0.039808945
            3.6      6.0325901    0.030469184      4.2149217    0.041593423       7.850258    0.027078608
            3.8      3.6931454    0.024139036      2.4648318    0.035089595      4.9214587    0.026507036
              4      2.3471037    0.024633716       1.503089    0.031834863      3.1911177    0.022608513
            4.2      1.4735273    0.022269926     0.88242316    0.027244242      2.0646322    0.020248048
            4.4      0.9725122    0.014414902      0.5562985    0.017511222      1.3887264    0.013874125
            4.6      0.6047214    0.012012464     0.29515025    0.015985482      0.9142928    0.011186856
            4.8     0.38311733    0.019905927     0.15904439    0.023323193     0.60719121    0.018079012
              5     0.38311733    0.019905927     0.15904439    0.023323193     0.60719121    0.018079012
