#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36585799   0.0092637491     0.19601993     0.01189689     0.53569641   0.0079598723
           -3.8     0.50965495     0.01243571     0.28914716    0.017300395     0.73016288    0.010082767
           -3.6     0.70274907    0.010240855      0.4247898    0.018869915     0.98070814    0.015971914
           -3.4     0.95836259    0.013479187     0.61025506    0.016762035      1.3064707    0.012318992
           -3.2      1.3227072    0.013670189     0.88934031    0.017191783      1.7560746    0.013563239
             -3      1.7776436    0.023134622      1.2203176    0.028969312      2.3349701    0.021238702
           -2.8      2.3673387    0.017388463      1.7074875    0.023249201      3.0271896    0.018095248
           -2.6      3.1740207    0.018213665      2.3494427    0.022419364         3.9986    0.018892222
           -2.4      4.1819482    0.019386985      3.1893395    0.023215555      5.1745567    0.020002836
           -2.2       5.409386    0.021285036      4.2032427    0.026910398      6.6155284    0.021439162
             -2      7.0115857    0.022698464      5.5609062    0.027655644      8.4622629    0.024283441
           -1.8      8.9453768    0.031677046      7.1829963    0.043620979      10.707758    0.035958594
           -1.6       11.18289    0.030154275      9.1250579    0.036804147      13.240722    0.032306203
           -1.4      13.847003    0.028682061      11.480024    0.034478529      16.213982     0.03458182
           -1.2      16.879511    0.033438158       14.14869    0.034904557      19.610331    0.043081279
             -1      20.002971    0.033318284      16.946547    0.037138932      23.059394    0.038296832
           -0.8      23.239598    0.038118769       19.85766    0.040695839      26.621535    0.046827098
           -0.6      26.099813     0.03979557      22.451256    0.041382363      29.748368    0.051565423
           -0.4      28.404241    0.043505744      24.549424    0.050596976      32.259059    0.047245457
           -0.2      29.702867    0.039972051      25.743442    0.043040661      33.662292     0.04703048
              0      29.741878    0.040159042      25.781601    0.042874505      33.702156    0.048598759
            0.2      28.457773    0.043279133      24.578451      0.0487342      32.337096    0.050154753
            0.4       26.22847    0.038715416        22.5304     0.04364379       29.92654     0.04704413
            0.6      23.253494    0.037323355      19.819161    0.042932319      26.687826    0.043534574
            0.8      20.084712    0.040210899      16.988579    0.051607955      23.180844    0.040101492
              1      17.019775    0.032614167      14.269904    0.036468176      19.769646    0.041352176
            1.2      14.026332    0.030655551      11.634363    0.054170919        16.4183    0.038741915
            1.4      11.433441    0.026630063      9.4101876    0.031711798      13.456696    0.029810138
            1.6      9.1202138    0.024479173      7.4336657    0.028770833       10.80676    0.026474387
            1.8      7.2515317    0.022966484      5.8480332    0.027331768      8.6550315    0.025912196
              2      5.6305774     0.02183278      4.4731317    0.029280762      6.7880231    0.021447623
            2.2      4.4112916    0.022349273      3.4755949     0.03088204      5.3469877    0.019360058
            2.4      3.3822816    0.018496312      2.6327367    0.023926894      4.1318259    0.017363155
            2.6      2.6029556    0.016175399      2.0010844    0.020816129      3.2048269    0.016176575
            2.8      1.9771714     0.01632681      1.5031506     0.01831504      2.4511926    0.018378024
              3      1.4553469    0.015976347      1.0735322    0.020139259      1.8371622    0.015019344
            3.2      1.1079114    0.012021228     0.81432864    0.014891483      1.4014945    0.011300946
            3.4     0.82051164    0.010577984     0.59581989    0.012594334      1.0452035    0.010706478
            3.6     0.62024968    0.014228792     0.44759359    0.017632817      0.7929058    0.012133868
            3.8     0.42816066   0.0096233176     0.28624908    0.012214198     0.57007207   0.0082541193
              4     0.42816066   0.0096233176     0.28624908    0.012214198     0.57007207   0.0082541193
