#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.9007396     0.01524804      3.6395641    0.016469585      4.1619154    0.015901805
            0.2      10.682336    0.027685115      9.8835211     0.03185606      11.481151    0.033516256
            0.4      15.420302    0.031622846      14.154998    0.037708119      16.685606    0.035673253
            0.6       18.37967    0.040834422      16.721697    0.051663867      20.037646    0.038726823
            0.8      19.972276     0.03337323      18.027174    0.037946086      21.917378    0.035298645
              1      20.949942    0.037055069      18.692481    0.056071609      23.207402    0.043800066
            1.2      21.691345    0.036693616      19.194115    0.041980116      24.188574    0.039112481
            1.4      22.478542    0.038124786      19.692073     0.04171788      25.265011    0.044695287
            1.6      23.568886    0.038833552      20.455236    0.043494908      26.682538    0.042907524
            1.8      25.267018    0.038335127      21.675158    0.042085582      28.858878     0.04794257
              2      27.537217    0.042531958      23.315138    0.049729531      31.759297    0.053683001
            2.2      30.584612    0.044170497      25.644983    0.043083359      35.524241    0.059525635
            2.4      34.383682    0.048563089      28.367586     0.05626756      40.399777    0.057859991
            2.6      38.928282    0.044771334      31.474041    0.046335666      46.382523    0.058523508
            2.8      43.296765    0.048677344      33.850584    0.057718383      52.742944    0.057687659
              3      39.982753    0.064449592      29.447082    0.086968621      50.518422    0.060060977
            3.2      12.330541    0.044329862      8.8618261    0.059998989      15.799257    0.043737822
            3.4      4.4549223    0.026601231       3.226186    0.032375719      5.6836582     0.02679611
            3.6      1.8379046    0.021395641      1.3137511     0.02601467      2.3620591    0.020248523
            3.8     0.81583868    0.014603948     0.58251089    0.019525528      1.0491653    0.011800686
              4     0.36789593   0.0092025881     0.26307171    0.010975216     0.47272063   0.0086174059
            4.2     0.16213444   0.0059987894     0.11415991   0.0074429217     0.21010914   0.0053153519
            4.4    0.076169798   0.0034251041    0.055453576   0.0041213881    0.096886016   0.0032235145
            4.6    0.034634389   0.0020764011    0.026155668   0.0023980245    0.043113079     0.00199136
            4.8    0.010291445   0.0040796561   0.0014747101   0.0072184499    0.019107999   0.0015730586
              5    0.010291445   0.0040796561   0.0014747101   0.0072184499    0.019107999   0.0015730586
