#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.59216395   0.0064385325     0.42481051   0.0074610823     0.75951745    0.008251269
           -3.8     0.86214575   0.0078106786      0.6155004   0.0096443819       1.108791   0.0092430507
           -3.6      1.2714801    0.012488902     0.90054441    0.013142392      1.6424151    0.017004272
           -3.4      1.8162981     0.01383833      1.3163108    0.016484685      2.3162853    0.025673175
           -3.2       2.515307    0.015646715      1.8683427    0.018129121      3.1622715    0.018105891
             -3      3.4525772    0.016101221      2.6408808    0.018814782      4.2642738    0.018598561
           -2.8      4.6459657    0.018175397      3.5861974    0.021161273      5.7057345    0.022572627
           -2.6      6.0871814    0.022590645      4.8021106    0.025043538      7.3722517    0.028214072
           -2.4      7.7920187    0.025208117      6.2130683    0.028267144      9.3709695    0.030295166
           -2.2       9.641053    0.026854788      7.7992984    0.030887399      11.482807     0.03272328
             -2      11.566442    0.031814654        9.52109    0.039645972      13.611795    0.033324591
           -1.8      13.483716    0.036138072      11.173824    0.047007744       15.79361      0.0374038
           -1.6      15.158558    0.033383671      12.710094    0.037912191      17.607022    0.043681171
           -1.4      16.705703     0.03452112      14.134577    0.040327687      19.276831    0.036891218
           -1.2      17.775218    0.037971721       15.12756    0.046005182      20.422876    0.038658747
             -1      18.573838    0.033011813      15.935315     0.03732857       21.21236    0.036269334
           -0.8      18.977989    0.036720147      16.299984    0.042242482      21.655995    0.039845868
           -0.6      19.172019    0.033738206       16.54784    0.037655146      21.796199    0.036181439
           -0.4      19.162532    0.033712816      16.550836    0.037761918      21.774227    0.036137394
           -0.2      19.160978    0.035705343      16.512821    0.055025507      21.809134    0.043069903
              0      19.086799    0.038400432      16.465312    0.041859957      21.708287    0.043292983
            0.2      19.136432    0.033982147      16.477912    0.040284166      21.794952    0.039099545
            0.4      19.085356    0.036015651      16.382635    0.040296903      21.788074    0.041475262
            0.6       18.82578    0.033530615      16.156103    0.039256688      21.495457    0.035214138
            0.8      18.429346     0.03348466      15.734129    0.038047725      21.124561    0.037188604
              1      17.572263    0.034315776      14.890935    0.039717255       20.25359    0.038395517
            1.2      16.496216     0.03149559       13.92279    0.035991038      19.069642     0.03573349
            1.4       14.91437    0.035802849      12.428045    0.044639716      17.400696    0.039125503
            1.6      13.268447    0.030426781      10.983589    0.035077338      15.553306    0.037065646
            1.8      11.407763    0.027739132      9.2977173    0.033257438      13.517811    0.031415442
              2      9.4921069    0.024803939      7.6810233    0.029130988      11.303191    0.029264374
            2.2      7.6105105    0.035063663      5.9957948    0.048180367      9.2252256    0.033350638
            2.4      5.9662447    0.026550113      4.6592224    0.031917009      7.2732674    0.029328158
            2.6      4.5828275       0.019566      3.5467232    0.022764594      5.6189314    0.022266696
            2.8      3.3719738      0.0159427       2.542532    0.020765256      4.2014153    0.018072098
              3      2.4777711    0.014560214      1.8414229    0.017629949       3.114119    0.020707462
            3.2      1.7624359    0.011383495      1.2927801     0.01385499      2.2320908    0.013683533
            3.4      1.2563109    0.011060344     0.90781982    0.011970344      1.6048017    0.014885467
            3.6     0.85746313   0.0080189911     0.61381506   0.0099122625      1.1011122   0.0097647154
            3.8     0.59942857   0.0066081308     0.42611423   0.0085446954     0.77274251   0.0080190683
              4     0.59942857   0.0066081308     0.42611423   0.0085446954     0.77274251   0.0080190683
