#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    0.074316773  0.00021355572    0.028376203  0.00027972392     0.12025735  0.00022058087
            360     0.19787678  0.00040254063     0.10826338  0.00052960051     0.28749019  0.00043692418
            380     0.24967275  0.00059516925     0.16620532  0.00086311626     0.33314018  0.00061041066
            400      0.2722372  0.00057555837     0.19945534  0.00090556016     0.34501907  0.00072119207
            420      0.2752972  0.00046538741     0.21387874  0.00058192836     0.33671564  0.00056758706
            440     0.26731251  0.00040846224      0.2164077  0.00047162729     0.31821732   0.0004913921
            460     0.25289079  0.00039685153     0.21003847  0.00045024411     0.29574311  0.00046016979
            480     0.23640581  0.00038878773     0.20114246   0.0004275987     0.27166916  0.00046211256
            500     0.21690019  0.00041344373     0.18715982  0.00047403836     0.24664056  0.00044234123
            520     0.19952426  0.00034632883     0.17476312  0.00035042231     0.22428542  0.00039238167
            540     0.18174935  0.00036629018     0.16074548  0.00035384956      0.2027532  0.00042736319
            560     0.16478153  0.00031176669     0.14749127   0.0003087283     0.18207178  0.00034842892
            580     0.14855655  0.00032554826     0.13356699  0.00036777112     0.16354613  0.00041498268
            600     0.13445919   0.0002876757      0.1220432   0.0002825488     0.14687518  0.00032220236
            620     0.12092133  0.00027410788     0.11051529   0.0002687936     0.13132739  0.00029814623
            640     0.10968467   0.0002861924      0.1007431  0.00027778669     0.11862623  0.00030693443
            660    0.098342268  0.00024071999    0.090655325  0.00025548044      0.1060292  0.00025227524
            680    0.088473409  0.00023205705    0.081918509  0.00023251771    0.095028311  0.00024907075
            700    0.079757438  0.00021434986    0.074246823  0.00020555893    0.085268043  0.00023371983
            720    0.071730492   0.0001956551     0.06694323  0.00019117092    0.076517761  0.00020822532
            740    0.065132384   0.0001849031    0.061000048  0.00017980493    0.069264723  0.00019729737
            760    0.059036226  0.00019611928    0.055321245  0.00021191048    0.062751205  0.00019791527
            780    0.053000468  0.00016917416    0.049882427  0.00016281187    0.056118511  0.00017978944
            800    0.047881026  0.00016070257    0.045128107  0.00015959792    0.050633946  0.00016669497
            820    0.043325545  0.00015170224    0.040878992  0.00014691284    0.045772095  0.00016137145
            840    0.039595704  0.00015836816    0.037422194  0.00015962575     0.04176921   0.0001635704
            860    0.035971741  0.00014136277    0.034085733  0.00013907215    0.037857761  0.00014780033
            880    0.032348487  0.00013101032      0.0307106  0.00012863564    0.033986369  0.00013604092
            900    0.029482915  0.00012191738    0.027988026  0.00011911713    0.030977806  0.00012949486
            920    0.026774396    0.000119323    0.025461315  0.00011723189     0.02808748  0.00012382485
            940    0.024120406   0.0001072867    0.022940716  0.00010539158    0.025300092  0.00011137482
            960    0.022376349  0.00015092033    0.021294338  0.00013097508     0.02345837  0.00017576936
            980    0.020362842  9.9843939e-05    0.019436977  9.6792962e-05    0.021288712  0.00010458099
           1000    0.020362842  9.9843939e-05    0.019436977  9.6792962e-05    0.021288712  0.00010458099
