#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0  -0.0047565162  0.00053990995  -0.0062591277  0.00071285667   -0.003462966  0.00055504325
             10      0.0249234  0.00063593098    0.016073446  0.00047609057    0.039354554  0.00087144223
             20    0.070668997  0.00079639866    0.048770458  0.00060356247     0.10511305   0.0010797519
             30     0.11975861  0.00057562633    0.084108844  0.00042442015     0.17516618  0.00080280812
             40     0.16805384  0.00060824494     0.11884664  0.00044506823     0.24415921  0.00085473035
             50     0.21600015  0.00064437251     0.15338609  0.00046982106     0.31255287  0.00090946523
             60     0.25846511  0.00059300316     0.18399109  0.00042724126     0.37310564  0.00084719745
             70     0.29433758  0.00069116881     0.20979172  0.00049498072     0.42438365  0.00099373984
             80     0.32164779  0.00064246166     0.22944055  0.00046267436     0.46341469  0.00091845617
             90     0.34561802  0.00065460895     0.24668384  0.00047121795     0.49769125  0.00093638284
            100     0.36161683  0.00072247528     0.25820875   0.0005259429      0.5205456   0.0010226936
            110     0.36936679  0.00071736779     0.26378154   0.0005193589      0.5316629   0.0010206397
            120     0.37258618  0.00077419994     0.26607111   0.0005670455     0.53635215   0.0010878783
            130     0.36810792  0.00084517006     0.26280854   0.0006145973     0.53008345   0.0011968311
            140     0.36064636  0.00067612411       0.257428  0.00049091414     0.51948028   0.0009589175
            150     0.34763659  0.00072262952     0.24810017  0.00052748738     0.50085697   0.0010192282
            160     0.33439337   0.0007241379     0.23858995  0.00053236373     0.48192895   0.0010132141
            170     0.31797845   0.0006496121     0.22683942  0.00047379737     0.45838351   0.0009164761
            180     0.30093158  0.00060270334     0.21458457  0.00043843589     0.43403064  0.00085285281
            190      0.2807546  0.00057422597     0.20010385  0.00041724622     0.40514851  0.00081367116
            200     0.26313327  0.00056236771     0.18749595  0.00040909985      0.3798442  0.00079568706
            210     0.24371466  0.00060786398     0.17357689  0.00044337669     0.35200525  0.00085742829
            220      0.2262001  0.00047509331     0.16110187  0.00034308887     0.32672114  0.00067749305
            230     0.20815822  0.00053924215     0.14813427  0.00039478375     0.30092714  0.00075778532
            240      0.1920877  0.00047237289     0.13670405  0.00034337158      0.2776888  0.00066886344
            250     0.17580429  0.00041996969     0.12506684   0.0003025526     0.25426209  0.00060025936
            260     0.16102224  0.00037838028     0.11450604   0.0002713603     0.23298742  0.00054342746
            270     0.14726871  0.00043135528     0.10468874  0.00031516088     0.21317091  0.00060770895
            280     0.13405951  0.00034458857    0.095272688  0.00024697331     0.19411475  0.00049524078
            290     0.12228192  0.00032956416    0.086889651  0.00023609391     0.17709338  0.00047387307
            300     0.11098552  0.00031561558    0.078821869  0.00022595475     0.16082674  0.00045408526
            310     0.10075935  0.00029054942    0.071549064  0.00020756531     0.14603694   0.0004190152
            320    0.091597569  0.00027535213    0.065020034  0.00019653944     0.13281008  0.00039747183
