# R_etaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.5880809     0.01164707      1.8404098   0.0082809764       3.743346    0.016877293
            0.2      7.2522768    0.019991979      5.1607128    0.014360956      10.481592    0.028670253
            0.4      11.079194    0.028230822      7.8894276     0.02018858      16.000379      0.0406498
            0.6      13.896282    0.027033694      9.8982594    0.019342976      20.062076    0.038915253
            0.8      16.115706    0.028509443      11.484859    0.020446049      23.253057    0.040932214
              1       17.81272    0.030034297       12.69682    0.021526013      25.695464    0.043147887
            1.2      19.373518    0.033592639      13.814267    0.024291429      27.936003    0.047827485
            1.4      20.840153     0.03362601      14.865141    0.024345511       30.03952    0.047805938
            1.6      22.554919    0.040298283      16.093496    0.029582075      32.500057    0.056474409
            1.8      24.432483     0.03681449      17.438697    0.026681313      35.193496    0.052283399
              2      27.012106    0.040227256      19.286877    0.029269939      38.894593    0.056898413
            2.2      30.166179    0.042991361      21.545356    0.031431443      43.422753    0.060507296
            2.4      34.109643    0.042142067      24.361714    0.030601768      49.099628    0.059718367
            2.6       38.71801    0.048999346      27.630096    0.035653791      55.781938    0.069272889
            2.8      43.306468     0.04797761      30.839959    0.034991622       62.52773    0.067716066
              3      41.972548    0.062923164       29.75047    0.046542357      60.895505    0.087468503
            3.2      19.326846    0.045739226      13.637178    0.034037592      28.183394    0.063269445
            3.4      10.309009    0.035151168      7.2461557    0.025671048       15.09905    0.049568008
            3.6      6.0325901    0.030469184      4.2232903    0.022296376      8.8748447    0.042881889
            3.8      3.6931454    0.024139036      2.5757418    0.017466829      5.4557725    0.034400587
              4      2.3471037    0.024633716      1.6303722    0.017924384      3.4824524    0.034873209
            4.2      1.4735273    0.022269926      1.0186115    0.015983381      2.1974508    0.032035347
            4.4      0.9725122    0.014414902     0.67020743    0.010344449      1.4551854    0.020753964
            4.6      0.6047214    0.012012464     0.41455826   0.0086868479     0.90968338     0.01715526
            4.8     0.38311733    0.019905927     0.25921307    0.014517541     0.58393306    0.028203778
              5     0.38311733    0.019905927     0.25921307    0.014517541     0.58393306    0.028203778
