#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.045538994   0.0023107124    0.029897257   0.0015425452    0.072113532   0.0035997524
           -3.8    0.092036362   0.0034977336    0.061023221   0.0023189559     0.14416396   0.0054837246
           -3.6     0.15186563   0.0037556887     0.10133521   0.0025474509     0.23611682   0.0057477161
           -3.4     0.27229466   0.0050223088     0.18324568   0.0033922333     0.41945141   0.0077184621
           -3.2     0.42615928    0.011001403     0.28868025   0.0074616121     0.65151253    0.016804973
             -3     0.68605745   0.0097904861     0.46766046   0.0066756851      1.0414147    0.014868459
           -2.8      1.0276444    0.010397573     0.70469926   0.0071901644      1.5494616    0.015558814
           -2.6      1.5847315    0.017626465      1.0938308    0.012367039      2.3718937    0.025959809
           -2.4       2.356023    0.017976539      1.6349049    0.012563514       3.504925    0.026560098
           -2.2      3.4842552    0.029184478      2.4304082    0.020595156      5.1528957    0.042660333
             -2      4.9594911    0.023221768      3.4752859     0.01645871      7.2959045    0.033774111
           -1.8      7.0253009    0.024170568      4.9429959      0.0173198      10.286246    0.034760236
           -1.6      9.7557228    0.026679811      6.8904192    0.019337003      14.221143     0.03790798
           -1.4      13.183643    0.030784471      9.3425027    0.022416104      19.144285    0.043509696
           -1.2      17.099985    0.039748675        12.1494    0.029265429      24.755495      0.0554791
             -1      21.527813    0.037170328      15.331314    0.027192721      31.080344    0.052249296
           -0.8      25.949083    0.040339548      18.511827    0.029555284      37.387134    0.056602445
           -0.6      30.141241    0.042614235      21.534215    0.031450644      43.352793     0.05937055
           -0.4      33.385037    0.046727068      23.874362    0.034631103      47.965018     0.06477952
           -0.2      35.327052    0.047317416      25.278401    0.035281826      50.720208    0.065250954
              0       35.40873    0.043573183      25.340509    0.031867183      50.830196     0.06123018
            0.2      33.476432    0.049421962      23.941128    0.036606427      48.093386    0.068519843
            0.4      30.162956    0.041273048       21.54966    0.030245622      43.384067    0.057892209
            0.6      26.013495    0.044114347      18.559853    0.032361205      37.475555    0.061799916
            0.8      21.539788     0.03615751      15.340263     0.02641493      31.096624    0.050901819
              1      17.125252    0.032716041      12.169417    0.023812086       24.78777    0.046245907
            1.2      13.065899    0.028901497      9.2579169    0.020922371      18.975751    0.041097772
            1.4      9.7388266    0.026231437      6.8777946    0.018898101      14.197971    0.037496931
            1.6      7.0190256    0.025073297      4.9385854    0.017984271      10.277077    0.036016472
            1.8      4.9999306    0.028142783      3.5035132    0.019956052      7.3555413    0.040890699
              2      3.4203211    0.021727329      2.3857938    0.015304002      5.0581906    0.031821471
            2.2      2.3526353    0.017742434      1.6326391    0.012428593      3.4995997    0.026156761
            2.4       1.569166    0.016571195      1.0818561     0.01164223       2.351433    0.024380825
            2.6      1.0377259    0.011839505     0.71180358   0.0082442554      1.5641491    0.017589185
            2.8     0.68628651   0.0092772153     0.46752207   0.0063862471      1.0424061    0.013954892
              3     0.43190305   0.0065298383     0.29263358   0.0044457438     0.66013212   0.0099412831
            3.2     0.26669727   0.0057948193     0.17938776   0.0039153278     0.41099814   0.0088996154
            3.4     0.15407199   0.0033951455     0.10293065    0.002286103     0.23925986   0.0052368078
            3.6     0.08786118   0.0032508961    0.058176691   0.0021571246     0.13781154   0.0050911491
            3.8    0.042396905   0.0021703066     0.02788732   0.0014399187    0.067021711   0.0034007905
              4    0.042396905   0.0021703066     0.02788732   0.0014399187    0.067021711   0.0034007905
