#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.075462242  0.00033441848    0.053950547  0.00024237859     0.10847924  0.00047488207
             10     0.21905143  0.00055782899     0.15654562  0.00039860496     0.31502994  0.00080428856
             20     0.34378275  0.00067630768      0.2456065    0.000486653     0.49457888  0.00096778497
             30     0.44215052  0.00080345167     0.31572627  0.00057669585     0.63643152   0.0011525261
             40     0.51038752  0.00081491962     0.36418695   0.0005867753     0.73522622   0.0011653865
             50     0.54743617   0.0008302708     0.39043515  0.00059697696     0.78901665   0.0011892433
             60     0.55965835  0.00082697721     0.39892132  0.00059669069     0.80714198   0.0011800879
             70     0.55107965  0.00082775271     0.39253294  0.00059484048     0.79538057   0.0011868313
             80     0.52823873  0.00081467032     0.37607055  0.00058801563     0.76285691   0.0011622937
             90      0.4925145  0.00076816449     0.35044759  0.00055691116     0.71170031   0.0010910883
            100     0.45371226  0.00073744591     0.32273661  0.00053436554     0.65588334   0.0010478778
            110     0.41350651  0.00072992801     0.29401664  0.00052629758     0.59804998   0.0010429245
            120     0.36943679   0.0007463327     0.26252397  0.00054582161     0.53468018     0.00105041
            130     0.32950264  0.00062354513     0.23411676  0.00045347879     0.47697802  0.00088275715
            140     0.29049403  0.00071683485     0.20627569  0.00052910285     0.42079158  0.00099867773
            150     0.25697331  0.00073982625     0.18245122  0.00054320232     0.37231016   0.0010359418
            160     0.22631551  0.00058832362     0.16068709  0.00043227868     0.32790677  0.00082372313
            170      0.1983532  0.00062363462     0.14080905  0.00046348911     0.28746373  0.00086275446
            180     0.17398264  0.00059239445     0.12343964   0.0004490709     0.25229969  0.00080418132
            190     0.15222793  0.00057481415     0.10798563  0.00043247081     0.22080842  0.00078536624
            200     0.13438989  0.00051619814    0.095351003  0.00038683661     0.19490592  0.00070793122
            210     0.11673463  0.00051296277    0.082827088  0.00037690587     0.16930258  0.00071756354
            220     0.10321401  0.00045842479    0.073234826  0.00033862416     0.14970212  0.00063769003
            230    0.090074149  0.00044191502    0.063859867  0.00032760892     0.13075927  0.00061250909
            240    0.080125806  0.00037954305    0.056831028  0.00028071291     0.11627468  0.00052763174
            250    0.070819554  0.00036444002    0.050206755  0.00026876167     0.10282471  0.00050800458
            260    0.062399274  0.00026869725     0.04423546   0.0001956824    0.090608548  0.00037993012
            270    0.055121816  0.00031561281    0.039063852  0.00023244963    0.080076451  0.00044059857
            280    0.048644312  0.00051178934    0.034441772  0.00038343695    0.070731927   0.0007001036
            290    0.044005283  0.00027071266     0.03118005  0.00019876974    0.063941137  0.00037917649
            300    0.039127175  0.00021497461    0.027725202  0.00015658122    0.056850692  0.00030389861
            310    0.035031893  0.00019690029    0.024817342  0.00014299936    0.050916096  0.00027921594
            320    0.031144994  0.00025716156     0.02205179  0.00019284733    0.045295501  0.00035158727
            330    0.027899822  0.00019267765    0.019758854  0.00014073905    0.040565826  0.00027148967
            340    0.025101785  0.00016224357    0.017771579   0.0001176108    0.036511777  0.00023058008
            350    0.022517458  0.00017284418     0.01594339  0.00012629128    0.032749995   0.0002434616
            360    0.020067245  0.00017408275    0.014192258  0.00012695807     0.02922267  0.00024554342
            370    0.017944291  0.00014135034    0.012687667  0.00010214413    0.026138068  0.00020144342
            380    0.016306614  0.00012487302    0.011535996  8.9930479e-05    0.023739515  0.00017868247
            390    0.014760633  0.00011519292    0.010442641  8.2758854e-05    0.021488187    0.000165256
            400    0.013346209  0.00011212486   0.0094388611  8.0727837e-05    0.019436919  0.00016051948
            410    0.011928065  0.00010677099   0.0084302119  7.6753582e-05    0.017384104  0.00015306141
            420    0.011080055  9.9056823e-05   0.0078384438  7.1130255e-05    0.016131601  0.00014219604
            430   0.0098038357  9.3568685e-05   0.0069275915  6.7018444e-05    0.014291139  0.00013467995
            440    0.008995379  8.6340269e-05    0.006352879  6.1711555e-05    0.013120258  0.00012457548
            450   0.0083193539  8.4756256e-05   0.0058788617  6.0734221e-05    0.012126785  0.00012196075
            460   0.0073075582  7.5989466e-05   0.0051621977  5.4188443e-05    0.010655639  0.00010989679
            470   0.0066434898  7.3207734e-05   0.0046947631  5.2223791e-05   0.0096841135  0.00010583254
            480   0.0063048295  7.2467923e-05   0.0044517369  5.1773917e-05   0.0091982365  0.00010459824
            490   0.0057767517  6.8671948e-05   0.0040770356  4.8972268e-05   0.0084323931  9.9322595e-05
            500   0.0051548663   6.301855e-05   0.0036389697  4.4835027e-05   0.0075222662  9.1365411e-05
            510   0.0047252118  6.3669046e-05     0.00333656   4.550938e-05   0.0068932563  9.1849074e-05
            520   0.0042366319  5.9150418e-05   0.0029882859  4.2167117e-05   0.0061878344   8.557286e-05
            530   0.0039571703  5.6562722e-05   0.0027930177  4.0342266e-05   0.0057752225  8.1789987e-05
            540   0.0037141621  5.3868242e-05   0.0026213888  3.8307407e-05   0.0054207796  7.8134454e-05
            550   0.0033735535  5.0855539e-05   0.0023832678  3.6182977e-05   0.0049186752  7.3725861e-05
            560   0.0030480746  4.8598791e-05   0.0021505246  3.4530582e-05   0.0044503099  7.0553011e-05
            570   0.0027586585  4.7417109e-05    0.001945263  3.3770092e-05   0.0040301479  6.8668287e-05
            580   0.0025364908  4.4720945e-05   0.0017895685  3.1796461e-05   0.0037034726  6.4878359e-05
            590   0.0022758679  4.2433706e-05   0.0016022646  3.0114606e-05   0.0033302172   6.167511e-05
            600   0.0021168972  4.1135461e-05   0.0014908412  2.9254933e-05   0.0030965164  5.9661787e-05
            610   0.0018644162  3.8027678e-05   0.0013140046  2.6990948e-05   0.0027251678  5.5268518e-05
            620   0.0018326892  3.6926447e-05   0.0012941049  2.6194961e-05   0.0026734551  5.3704093e-05
            630   0.0016210867   4.027925e-05   0.0011418088   2.890594e-05   0.0023708566  5.7845086e-05
            640   0.0014895778  3.5205021e-05   0.0010490736  2.5066207e-05    0.002178772  5.0995052e-05
            650    0.001403877  3.2955282e-05  0.00098918066  2.3384183e-05   0.0020523316  4.7918461e-05
            660   0.0012346462  3.1190345e-05  0.00086824318  2.2104929e-05   0.0018087467  4.5399925e-05
            670   0.0011581343   2.974804e-05  0.00081661619  2.1094607e-05   0.0016916445  4.3271663e-05
            680    0.001065972  2.8567654e-05  0.00075070644  2.0223665e-05   0.0015593592  4.1633642e-05
            690   0.0010341403  2.9082901e-05  0.00072949124  2.0683075e-05   0.0015100256  4.2173195e-05
            700  0.00094683204  2.6778909e-05  0.00066610726  1.8931247e-05   0.0013862277  3.9070229e-05
            710  0.00082054231  2.5529469e-05  0.00057713525  1.8084129e-05   0.0012019364  3.7183509e-05
            720   0.0007946742  2.4064051e-05  0.00055946933   1.699088e-05   0.0011627501  3.5164818e-05
            730  0.00073923095  2.3227232e-05  0.00051956794  1.6379212e-05   0.0010834838  3.3983182e-05
            740  0.00065469355   2.306647e-05  0.00046089492  1.6381729e-05  0.00095805955  3.3505255e-05
            750  0.00060715115  2.1226888e-05  0.00042618689  1.4966016e-05  0.00089121678  3.1069674e-05
            760  0.00061387801  2.1612459e-05  0.00043178199  1.5281708e-05   0.0008989518  3.1526961e-05
            770  0.00050084972  1.9382255e-05  0.00035312782   1.372361e-05   0.0007316089  2.8238442e-05
            780  0.00049602459  1.9134752e-05  0.00034857867  1.3487495e-05  0.00072707874  2.8007699e-05
            790  0.00042430226   1.794835e-05   0.0002985917  1.2683475e-05  0.00062102599  2.6200375e-05
            800  0.00042430226   1.794835e-05   0.0002985917  1.2683475e-05  0.00062102599  2.6200375e-05
