#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18305492   0.0088529455     0.12187033   0.0065332007     0.28250789    0.012339552
           -3.8     0.34883332    0.011111509     0.23719495    0.008163359     0.52811529    0.015588026
           -3.6     0.61228771    0.011883148     0.42152357   0.0086977146     0.91589303    0.016740095
           -3.4       1.012368    0.016489479     0.70120393    0.012611161      1.5051655    0.022192019
           -3.2       1.648609    0.014930683      1.1530528    0.010882397       2.427297    0.021106838
             -3       2.478935    0.021605981      1.7375917    0.016669665      3.6411558    0.028829196
           -2.8      3.6627924    0.019878644      2.5796846     0.01441162      5.3534783    0.028262539
           -2.6      5.0972889    0.024318907      3.6008595    0.017743489      7.4259248    0.034331003
           -2.4      6.8691988    0.023288765      4.8648517    0.016901739       9.979615    0.033050802
           -2.2      8.8444389    0.031140038      6.2718172    0.022909842       12.83047    0.043552504
             -2       11.09965    0.029963291      7.8864601     0.02177255      16.067936     0.04245336
           -1.8      13.305632    0.028339709      9.4662549    0.020499538      19.233553     0.04034792
           -1.6       15.37988    0.032632308      10.951393    0.023696934      22.210617    0.046256861
           -1.4      17.186817    0.031733699      12.247982    0.022952366      24.798452    0.045169931
           -1.2      18.582967    0.031988052      13.248635     0.02319019      26.799973    0.045410323
             -1      19.611284    0.038540024      13.985799    0.028272991      28.274168     0.05401221
           -0.8      20.210286     0.03766016      14.412919    0.027279601       29.13783    0.053525986
           -0.6      20.554373    0.033407601      14.661037    0.024232945      29.628124    0.047396642
           -0.4       20.63807    0.034988746      14.721815    0.025447732      29.746666    0.049506655
           -0.2       20.68428    0.035104637      14.754636    0.025635428      29.813789    0.049468187
              0      20.681873    0.033788163      14.754251    0.024763174      29.807474    0.047464371
            0.2      20.573083    0.036198288      14.674283    0.026451474      29.655159    0.050955142
            0.4      20.485785     0.03276109      14.613228    0.023775089      29.526728    0.046462439
            0.6      20.175427    0.033621832      14.390049    0.024440902      29.083111    0.047600313
            0.8      19.559542    0.039605488      13.949448    0.028910752      28.198036    0.055798883
              1      18.505028    0.035912418      13.191675     0.02628734      26.689994    0.050471979
            1.2      17.091158    0.033391633      12.178311    0.024258431      24.663096    0.047325228
            1.4       15.33642    0.030890203      10.922421    0.022400097      22.143449    0.043859266
            1.6      13.289666    0.031548768       9.454386    0.022729661      19.211218    0.045152355
            1.8      11.145985    0.029288131      7.9201919    0.021209476      16.133052    0.041652934
              2      9.0104928    0.026415722       6.391889    0.019186505      13.066714    0.037488094
            2.2       6.990856    0.022682404      4.9496686    0.016369307      10.159059    0.032386781
            2.4      5.2055456    0.021095203      3.6760447    0.015266091      7.5861156    0.030043385
            2.6      3.7369444    0.024390399      2.6293816    0.017787832      5.4673684    0.034440515
            2.8      2.6390705    0.016075761      1.8527311    0.011608922      3.8705016    0.022956277
              3      1.7908759     0.01937601      1.2509109    0.013938329      2.6405238     0.02779458
            3.2      1.1529794     0.01333978      0.8016967   0.0096892462      1.7077961     0.01892552
            3.4     0.74988295    0.011741031      0.5189661   0.0085499342      1.1160781     0.01662707
            3.6     0.45847574    0.011607564     0.31395802   0.0084507248     0.68963786    0.016419219
            3.8     0.24381539    0.010465139     0.16352899   0.0077383833     0.37382977    0.014561065
              4     0.24381539    0.010465139     0.16352899   0.0077383833     0.37382977    0.014561065
