#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.015943508   0.0035201304    0.010457927   0.0024724387    0.025230681   0.0052084713
           -3.8     0.03476291   0.0018216432     0.02329175   0.0012314699    0.053841846   0.0028045309
           -3.6    0.065233915   0.0023569723    0.044032551   0.0015861732     0.10019141   0.0036377706
           -3.4     0.10340219   0.0040877022    0.069886231   0.0028074453     0.15848385   0.0061791103
           -3.2     0.16687361   0.0058542438     0.11332213    0.004163034     0.25435065   0.0085161686
             -3     0.28705048   0.0063684728     0.19609254   0.0044601699     0.43465872   0.0094174756
           -2.8     0.47659279   0.0086261646     0.32704983    0.006192975     0.71782018    0.012427779
           -2.6     0.77048698    0.010779324     0.53196169   0.0076048744      1.1525197    0.015793018
           -2.4      1.2694561    0.012352709     0.88125729   0.0087011641      1.8872934    0.018118689
           -2.2      1.9836399      0.0148788      1.3831542    0.010645346      2.9339762    0.021472749
             -2      3.0332655    0.017465923      2.1224751    0.012592229      4.4681532    0.024980934
           -1.8      4.6386501    0.019949923      3.2598061    0.014330523      6.7996447    0.028646603
           -1.6      6.9287613     0.02754884      4.8864336    0.019821794      10.115606    0.039436213
           -1.4      10.138383    0.033797027      7.1733297    0.024659896      14.746531    0.047641733
           -1.2      14.443136    0.034021905      10.244659    0.025338673        20.9475    0.047098472
             -1      20.047381    0.035543621      14.257434    0.025870367      28.989374     0.05025393
           -0.8       26.50581    0.040634713      18.884695    0.029554701      38.249601    0.057499263
           -0.6      33.352882    0.046963501      23.796141     0.03440485      48.054839    0.065990084
           -0.4      39.302637    0.052638899      28.057723    0.038487709      56.587943    0.074091969
           -0.2      43.010145    0.052699742      30.716939    0.038659334      61.897663    0.073942246
              0      43.149904    0.051644466      30.817889    0.037560765      62.096286    0.073087595
            0.2      39.627438    0.048329768      28.291524    0.035179546      57.050887    0.068314831
            0.4      33.797528    0.048205476      24.111464    0.035344487      48.698991    0.067619097
            0.6      27.038375    0.040718181      19.265372     0.02963685      39.015118    0.057573635
            0.8      20.432762     0.04301801      14.529048    0.031537081       29.55103    0.060359438
              1      14.976689    0.033504802      10.628302    0.024385022      21.709965    0.047379977
            1.2      10.539916    0.027383549      7.4573535    0.019855509      15.330383    0.038889716
            1.4      7.1996698    0.025441434      5.0773535    0.018545753      10.511016    0.035949234
            1.6      4.8619326    0.020929053      3.4154074    0.015095294      7.1295631    0.029915266
            1.8      3.2284418    0.017061159      2.2596316    0.012254336      4.7541697    0.024498984
              2      2.1194997    0.017114604      1.4777202    0.012299622      3.1352526    0.024563374
            2.2      1.3532195    0.015712486     0.93829273    0.011507034      2.0142327    0.022111948
            2.4      0.8688777   0.0091179413     0.60052645   0.0064191024      1.2982918     0.01340256
            2.6     0.54494605   0.0074507295      0.3747796   0.0051875056     0.81890657    0.011075256
            2.8     0.33387005   0.0082891041     0.22802308   0.0058333998     0.50557744    0.012200666
              3     0.19671199   0.0045750295     0.13389581    0.003148052     0.29915348   0.0068936861
            3.2     0.11777085   0.0034283027    0.079708722   0.0023497699     0.18026452    0.005188017
            3.4    0.058622263   0.0076637025    0.038872002   0.0055547557    0.091668537    0.010890236
            3.6    0.040758625   0.0020252549    0.027281881   0.0013407102    0.063192345   0.0031935274
            3.8    0.020190069   0.0016692562    0.013358086   0.0011411484    0.031701948   0.0025376811
              4    0.020190069   0.0016692562    0.013358086   0.0011411484    0.031701948   0.0025376811
