#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.9007396     0.01524804      2.7749574    0.010935078      5.6385118    0.021896482
            0.2      10.682336    0.027685115      7.6025385    0.020123589      15.434022    0.039219328
            0.4      15.420302    0.031622846      10.977597    0.023006334      22.272266    0.044763688
            0.6       18.37967    0.040834422      13.086567    0.029755748      26.541869    0.057676709
            0.8      19.972276     0.03337323      14.223959    0.024093708      28.834681     0.04758987
              1      20.949942    0.037055069      14.921224    0.026892975      30.244698    0.052564317
            1.2      21.691345    0.036693616      15.452191    0.026573029      31.309479    0.052156346
            1.4      22.478542    0.038124786      16.021037    0.027700189      32.429181    0.053990541
            1.6      23.568886    0.038833552      16.803302    0.028184629      33.991791    0.055065823
            1.8      25.267018    0.038335127      18.023869    0.027852136      36.420087    0.054309025
              2      27.537217    0.042531958      19.652921    0.031065148      39.672333     0.05991518
            2.2      30.584612    0.044170497      21.833261    0.032277802      44.051113    0.062202054
            2.4      34.383682    0.048563089      24.543006    0.035382842      49.527453    0.068563344
            2.6      38.928282    0.044771334      27.765047    0.032552057      56.119569    0.063412875
            2.8      43.296765    0.048677344      30.806478    0.035228752      62.572318    0.069240732
              3      39.982753    0.064449592       28.29139    0.047736907      58.114081     0.08945539
            3.2      12.330541    0.044329862      8.6352389    0.032941444      18.130304    0.061472869
            3.4      4.4549223    0.026601231      3.0938562    0.019093596      6.6139812    0.038290523
            3.6      1.8379046    0.021395641      1.2648262    0.015166915      2.7568206     0.03118782
            3.8     0.81583868    0.014603948     0.55627066    0.010393858      1.2365389    0.021229097
              4     0.36789593   0.0092025881      0.2492953   0.0063866891     0.56172987    0.013746806
            4.2     0.16213444   0.0059987894     0.10865402   0.0041700811     0.25063856   0.0089573333
            4.4    0.076169798   0.0034251041    0.050864355   0.0023398688     0.11831985   0.0052061734
            4.6    0.034634389   0.0020764011    0.022973995   0.0013932395    0.054222765   0.0032244328
            4.8    0.010291445   0.0040796561   0.0064464719   0.0029372653    0.017041347     0.00585327
              5    0.010291445   0.0040796561   0.0064464719   0.0029372653    0.017041347     0.00585327
